Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,11,990,10.0,9.0,7.0,7.81,7.05,3.67,13.21,5.27,0.71,0.64,0.33,1.04,0.97,1.20,0.48
Jamie Vardy,LEI,11,943,7.0,7.0,1.0,4.41,4.41,0.76,5.54,0.87,0.42,0.42,0.07,0.49,0.49,0.53,0.08
Michail Antonio,WHU,10,900,6.0,6.0,3.0,6.54,5.78,2.96,9.87,2.81,0.65,0.58,0.30,0.95,0.87,0.99,0.28
Sadio Mané,LIV,11,908,6.0,6.0,0.0,6.66,6.66,1.36,10.92,4.07,0.66,0.66,0.13,0.79,0.79,1.08,0.40
Raphinha,LEE,10,828,5.0,5.0,0.0,2.16,2.16,2.00,4.35,1.75,0.23,0.23,0.22,0.45,0.45,0.47,0.19
Pierre-Emerick Aubameyang,ARS,10,792,4.0,4.0,1.0,4.91,3.38,0.72,3.1,0.70,0.56,0.38,0.08,0.64,0.47,0.35,0.08
Son Heung-Min,TOT,10,882,4.0,4.0,1.0,3.34,3.34,0.96,5.08,1.82,0.34,0.34,0.10,0.44,0.44,0.52,0.19
Callum Wilson,NEW,7,602,4.0,4.0,0.0,3.01,3.01,0.07,2.45,0.06,0.45,0.45,0.01,0.46,0.46,0.37,0.01
Roberto Firmino,LIV,8,369,4.0,4.0,1.0,3.56,3.56,0.73,6.88,2.71,0.87,0.87,0.18,1.05,1.05,1.68,0.66
Wilfried Zaha,CRY,10,831,4.0,2.0,1.0,3.24,1.72,1.70,5.35,2.17,0.35,0.19,0.18,0.54,0.37,0.58,0.23
Bruno Fernandes,MUN,11,952,4.0,4.0,3.0,2.33,1.57,3.47,6.74,3.04,0.22,0.15,0.33,0.55,0.48,0.64,0.29
Pablo Fornals,WHU,11,981,4.0,4.0,1.0,2.86,2.86,2.10,7.68,3.19,0.26,0.26,0.19,0.45,0.45,0.70,0.29
Cristiano Ronaldo,MUN,8,644,4.0,4.0,1.0,4.41,4.41,0.71,5.65,0.65,0.62,0.62,0.10,0.72,0.72,0.79,0.09
Maxwel Cornet,BUR,6,377,4.0,4.0,0.0,1.13,1.13,0.56,2.87,1.62,0.27,0.27,0.13,0.40,0.40,0.69,0.39
Neal Maupay,BHA,10,759,4.0,3.0,0.0,3.18,2.42,0.31,3.4,0.75,0.38,0.29,0.04,0.41,0.32,0.40,0.09
Ismaila Sarr,WAT,11,968,4.0,4.0,0.0,2.59,2.59,1.10,4.19,1.19,0.24,0.24,0.10,0.34,0.34,0.39,0.11
Diogo Jota,LIV,10,696,4.0,4.0,1.0,4.17,4.17,2.48,9.07,3.36,0.54,0.54,0.32,0.86,0.86,1.17,0.43
Emile Smith-Rowe,ARS,11,899,4.0,4.0,2.0,1.75,1.75,1.59,3.05,1.05,0.17,0.17,0.16,0.33,0.33,0.31,0.10
Mason Greenwood,MUN,10,816,4.0,4.0,0.0,2.42,2.42,1.01,3.67,1.00,0.27,0.27,0.11,0.38,0.38,0.41,0.11
Reece James,CHE,8,458,4.0,4.0,3.0,1.12,1.12,2.13,5.62,3.51,0.22,0.22,0.42,0.64,0.64,1.10,0.69
Hee-Chan Hwang,WOL,8,606,4.0,4.0,0.0,2.23,2.23,0.66,4.43,1.89,0.33,0.33,0.10,0.43,0.43,0.66,0.28
Conor Gallagher,CRY,10,881,4.0,4.0,2.0,4.35,4.35,2.50,8.16,2.71,0.44,0.44,0.26,0.70,0.70,0.83,0.28
Joshua King,WAT,9,638,3.0,3.0,2.0,3.37,3.37,1.86,4.58,0.47,0.48,0.48,0.26,0.74,0.74,0.65,0.07
Romelu Lukaku,CHE,7,620,3.0,3.0,0.0,3.68,3.68,2.03,6.36,1.91,0.53,0.53,0.29,0.83,0.83,0.92,0.28
Demarai Gray,EVE,11,962,3.0,3.0,2.0,2.03,2.03,1.92,5.1,1.59,0.19,0.19,0.18,0.37,0.37,0.48,0.15
