Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,31,2606,22.0,17.0,13.0,22.73,18.16,9.67,31.01,11.10,0.79,0.63,0.33,1.12,0.96,1.07,0.38
Son Heung-Min,TOT,30,2624,17.0,17.0,6.0,12.21,12.21,6.84,23.17,8.56,0.42,0.42,0.23,0.65,0.65,0.79,0.29
Cristiano Ronaldo,MUN,28,2288,17.0,15.0,3.0,16.09,14.57,4.30,21.8,6.65,0.63,0.57,0.17,0.80,0.74,0.86,0.26
Diogo Jota,LIV,30,2044,15.0,15.0,2.0,16.07,16.07,4.50,22.64,6.18,0.71,0.71,0.20,0.91,0.91,1.00,0.27
Sadio Mané,LIV,30,2492,14.0,14.0,2.0,15.60,15.60,4.87,26.04,10.21,0.56,0.56,0.18,0.74,0.74,0.94,0.37
Harry Kane,TOT,32,2779,12.0,10.0,8.0,15.75,14.23,8.71,26.54,7.78,0.51,0.46,0.28,0.79,0.74,0.86,0.25
Ivan Toney,BRE,29,2545,12.0,7.0,4.0,10.77,6.97,5.87,10.87,2.15,0.38,0.25,0.21,0.59,0.45,0.38,0.08
Kevin De Bruyne,MCI,26,1854,11.0,11.0,6.0,4.26,4.26,8.23,14.64,6.66,0.21,0.21,0.40,0.61,0.61,0.71,0.32
Wilfried Zaha,CRY,28,2382,11.0,7.0,1.0,9.02,4.45,4.21,10.88,3.55,0.34,0.17,0.16,0.50,0.33,0.41,0.13
Riyad Mahrez,MCI,25,1308,11.0,7.0,5.0,9.09,6.05,3.62,13.28,5.70,0.63,0.42,0.25,0.87,0.67,0.91,0.39
Bukayo Saka,ARS,33,2613,11.0,9.0,5.0,9.14,7.61,7.33,17.52,8.01,0.31,0.26,0.25,0.57,0.51,0.60,0.28
