Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,34,2730,22.0,17.0,13.0,23.20,18.63,9.79,31.6,11.13,0.76,0.61,0.32,1.09,0.94,1.04,0.37
Son Heung-Min,TOT,33,2871,21.0,21.0,7.0,14.04,14.04,7.61,25.46,9.26,0.44,0.44,0.24,0.68,0.68,0.80,0.29
Cristiano Ronaldo,MUN,30,2468,18.0,15.0,3.0,17.21,14.93,4.42,23.25,7.72,0.63,0.54,0.16,0.79,0.71,0.85,0.28
Kevin De Bruyne,MCI,28,2034,15.0,15.0,7.0,5.44,5.44,9.92,17.75,8.14,0.24,0.24,0.44,0.68,0.68,0.79,0.36
Harry Kane,TOT,35,3049,15.0,12.0,8.0,18.56,16.28,9.07,28.71,8.61,0.55,0.48,0.27,0.82,0.75,0.85,0.25
Sadio Mané,LIV,33,2743,15.0,15.0,2.0,16.41,16.41,5.06,27.15,10.41,0.54,0.54,0.17,0.70,0.70,0.89,0.34
Diogo Jota,LIV,33,2248,15.0,15.0,3.0,16.76,16.76,5.80,24.86,6.67,0.67,0.67,0.23,0.90,0.90,1.00,0.27
Wilfried Zaha,CRY,30,2492,13.0,8.0,1.0,9.90,4.57,4.72,11.51,3.61,0.36,0.17,0.17,0.53,0.34,0.42,0.13
Raheem Sterling,MCI,29,2088,13.0,11.0,4.0,15.78,13.49,4.38,22.45,9.67,0.68,0.58,0.19,0.87,0.77,0.97,0.42
Jamie Vardy,LEI,22,1553,12.0,12.0,2.0,8.24,8.24,1.34,9.9,1.27,0.48,0.48,0.08,0.56,0.56,0.57,0.07
Ivan Toney,BRE,31,2725,12.0,7.0,5.0,11.44,7.64,7.30,11.68,2.32,0.38,0.25,0.24,0.62,0.49,0.39,0.08
Riyad Mahrez,MCI,26,1319,11.0,7.0,5.0,9.09,6.05,3.72,13.52,5.84,0.62,0.41,0.25,0.87,0.67,0.92,0.40
Bukayo Saka,ARS,36,2863,11.0,9.0,6.0,9.43,7.91,7.49,18.67,8.78,0.30,0.25,0.24,0.53,0.48,0.59,0.28
Mason Mount,CHE,31,2278,11.0,10.0,10.0,7.99,7.23,6.74,17.15,7.37,0.32,0.29,0.27,0.58,0.55,0.68,0.29
Bruno Fernandes,MUN,35,3045,10.0,10.0,6.0,9.10,7.58,8.81,22.89,11.14,0.27,0.22,0.26,0.53,0.48,0.68,0.33
Jarrod Bowen,WHU,34,2823,10.0,10.0,10.0,12.16,12.16,5.82,20.94,6.55,0.39,0.39,0.19,0.57,0.57,0.67,0.21
Emile Smith-Rowe,ARS,32,1874,10.0,10.0,2.0,5.36,5.36,3.03,10.79,4.70,0.26,0.26,0.15,0.40,0.40,0.52,0.23
Teemu Pukki,NOR,35,3098,10.0,7.0,3.0,10.37,8.09,3.98,10.81,1.04,0.30,0.24,0.12,0.42,0.35,0.31,0.03
Raphinha,LEE,33,2760,10.0,7.0,3.0,8.83,6.54,6.24,15.63,6.08,0.29,0.21,0.20,0.49,0.42,0.51,0.20
