Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,29,2426,20.0,15.0,11.0,21.65,17.08,8.65,28.96,9.77,0.80,0.63,0.32,1.12,0.95,1.07,0.36
Son Heung-Min,TOT,28,2444,17.0,17.0,6.0,12.02,12.02,6.72,22.67,8.26,0.44,0.44,0.25,0.69,0.69,0.83,0.30
Diogo Jota,LIV,28,1939,15.0,15.0,1.0,15.63,15.63,4.32,22.13,5.98,0.73,0.73,0.20,0.93,0.93,1.03,0.28
Sadio Mané,LIV,28,2337,13.0,13.0,1.0,15.31,15.31,4.55,24.34,9.11,0.59,0.59,0.18,0.77,0.77,0.94,0.35
Harry Kane,TOT,30,2599,12.0,10.0,8.0,15.48,13.95,8.23,25.79,7.78,0.54,0.48,0.29,0.82,0.77,0.89,0.27
Ivan Toney,BRE,27,2365,12.0,7.0,4.0,10.14,6.33,5.77,10.74,2.06,0.39,0.24,0.22,0.61,0.46,0.41,0.08
Cristiano Ronaldo,MUN,25,2018,12.0,10.0,3.0,14.39,12.87,3.69,19.45,5.98,0.64,0.57,0.16,0.81,0.74,0.87,0.27
Kevin De Bruyne,MCI,24,1710,11.0,11.0,3.0,4.15,4.15,6.84,12.93,6.02,0.22,0.22,0.36,0.58,0.58,0.68,0.32
Wilfried Zaha,CRY,26,2202,11.0,7.0,1.0,8.53,3.96,3.94,10.08,3.30,0.35,0.16,0.16,0.51,0.32,0.41,0.13
Raheem Sterling,MCI,25,1728,10.0,8.0,3.0,11.92,9.63,3.94,16.45,7.70,0.62,0.50,0.21,0.83,0.71,0.86,0.40
Riyad Mahrez,MCI,23,1201,10.0,6.0,4.0,8.36,5.31,3.30,12.04,5.29,0.63,0.40,0.25,0.87,0.65,0.90,0.40
Jamie Vardy,LEI,18,1403,10.0,10.0,2.0,6.54,6.54,1.27,8.24,1.26,0.42,0.42,0.08,0.50,0.50,0.53,0.08
Mason Mount,CHE,26,1828,10.0,9.0,8.0,7.13,6.36,5.76,14.57,6.01,0.35,0.31,0.28,0.63,0.60,0.72,0.30
Raphinha,LEE,29,2433,10.0,7.0,3.0,8.56,6.28,6.18,14.35,4.99,0.32,0.23,0.23,0.55,0.46,0.53,0.18
Bruno Fernandes,MUN,29,2506,9.0,9.0,6.0,7.31,6.55,8.40,20.45,9.35,0.26,0.24,0.30,0.56,0.54,0.73,0.34
Jarrod Bowen,WHU,30,2539,9.0,9.0,8.0,11.04,11.04,5.15,17.89,4.99,0.39,0.39,0.18,0.57,0.57,0.63,0.18
Emile Smith-Rowe,ARS,26,1666,9.0,9.0,2.0,5.08,5.08,2.93,9.67,3.96,0.27,0.27,0.16,0.43,0.43,0.52,0.21
Bukayo Saka,ARS,30,2354,9.0,9.0,5.0,6.76,6.76,7.08,16.01,7.30,0.26,0.26,0.27,0.53,0.53,0.61,0.28
Teemu Pukki,NOR,30,2648,9.0,6.0,2.0,8.50,6.22,3.14,8.17,0.47,0.29,0.21,0.11,0.40,0.32,0.28,0.02
Emmanuel Dennis,WAT,29,2265,9.0,9.0,5.0,6.50,6.50,3.45,11.58,4.40,0.26,0.26,0.14,0.40,0.40,0.46,0.17
Michail Antonio,WHU,31,2657,8.0,8.0,7.0,11.06,10.30,5.58,18.86,6.36,0.37,0.35,0.19,0.56,0.54,0.64,0.22
