Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Michail Antonio,WHU,5,450,5.0,5.0,3.0,4.68,3.91,1.87,5.93,1.16,0.94,0.78,0.37,1.31,1.16,1.19,0.23
Jamie Vardy,LEI,6,535,5.0,5.0,1.0,3.40,3.40,0.46,4.07,0.31,0.57,0.57,0.08,0.65,0.65,0.69,0.05
Mohamed Salah,LIV,6,540,5.0,4.0,2.0,4.61,3.85,1.64,7.4,3.66,0.77,0.64,0.27,1.04,0.91,1.23,0.61
Bruno Fernandes,MUN,6,538,4.0,4.0,0.0,2.15,1.39,2.59,4.36,1.21,0.36,0.23,0.43,0.79,0.67,0.73,0.20
Neal Maupay,BHA,6,498,4.0,3.0,0.0,2.28,1.52,0.12,2.13,0.48,0.41,0.27,0.02,0.43,0.30,0.38,0.09
Ismaila Sarr,WAT,6,540,4.0,4.0,0.0,2.19,2.19,0.66,3.37,1.14,0.37,0.37,0.11,0.48,0.48,0.56,0.19
Son Heung-Min,TOT,5,436,3.0,3.0,0.0,1.36,1.36,0.39,1.94,0.66,0.28,0.28,0.08,0.36,0.36,0.40,0.14
Romelu Lukaku,CHE,5,450,3.0,3.0,0.0,2.84,2.84,1.55,5.09,1.91,0.57,0.57,0.31,0.88,0.88,1.02,0.38
Demarai Gray,EVE,6,521,3.0,3.0,1.0,1.15,1.15,0.90,2.3,0.51,0.20,0.20,0.15,0.35,0.35,0.40,0.09
Sadio Mané,LIV,6,540,3.0,3.0,0.0,4.17,4.17,1.12,6.58,2.36,0.70,0.70,0.19,0.88,0.88,1.10,0.39
Cristiano Ronaldo,MUN,3,270,3.0,3.0,0.0,3.44,3.44,0.04,3.62,0.26,1.15,1.15,0.01,1.16,1.16,1.21,0.09
Said Benrahma,WHU,6,514,3.0,3.0,2.0,1.43,1.43,1.91,4.9,1.82,0.25,0.25,0.33,0.59,0.59,0.86,0.32
