Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,24,2084,19.0,15.0,10.0,19.35,15.55,7.72,26.3,9.07,0.84,0.67,0.33,1.17,1.00,1.14,0.39
Diogo Jota,LIV,23,1688,12.0,12.0,1.0,13.84,13.84,4.07,20.15,5.79,0.74,0.74,0.22,0.95,0.95,1.07,0.31
Sadio Mané,LIV,23,1962,11.0,11.0,1.0,13.44,13.44,4.34,21.65,8.34,0.62,0.62,0.20,0.82,0.82,0.99,0.38
Raheem Sterling,MCI,22,1482,10.0,8.0,1.0,11.37,9.09,3.44,14.48,6.33,0.69,0.55,0.21,0.90,0.76,0.88,0.38
Son Heung-Min,TOT,21,1851,9.0,9.0,5.0,7.78,7.78,5.14,15.16,5.36,0.38,0.38,0.25,0.63,0.63,0.74,0.26
Jamie Vardy,LEI,16,1325,9.0,9.0,1.0,6.06,6.06,1.18,7.68,1.26,0.41,0.41,0.08,0.49,0.49,0.52,0.09
Bruno Fernandes,MUN,25,2146,9.0,9.0,6.0,5.99,5.23,7.61,17.86,8.54,0.25,0.22,0.32,0.57,0.54,0.75,0.36
Cristiano Ronaldo,MUN,22,1753,9.0,7.0,3.0,12.78,11.25,3.55,16.98,5.08,0.66,0.58,0.18,0.84,0.76,0.87,0.26
Emile Smith-Rowe,ARS,21,1385,9.0,9.0,2.0,3.77,3.77,2.70,7.44,2.57,0.25,0.25,0.18,0.42,0.42,0.48,0.17
Raphinha,LEE,23,1898,9.0,6.0,2.0,6.26,3.98,4.31,9.39,3.54,0.30,0.19,0.20,0.50,0.39,0.45,0.17
Emmanuel Dennis,WAT,23,1844,9.0,9.0,5.0,5.61,5.61,3.27,9.39,3.20,0.27,0.27,0.16,0.43,0.43,0.46,0.16
Wilfried Zaha,CRY,21,1752,8.0,6.0,1.0,5.30,3.02,3.18,8.74,3.07,0.27,0.15,0.16,0.44,0.32,0.45,0.16
Michail Antonio,WHU,25,2202,8.0,8.0,6.0,9.72,8.96,4.61,16.51,6.21,0.40,0.37,0.19,0.59,0.55,0.67,0.25
Riyad Mahrez,MCI,19,997,8.0,4.0,4.0,7.06,4.01,3.30,10.63,4.81,0.64,0.36,0.30,0.94,0.66,0.96,0.43
Jarrod Bowen,WHU,26,2232,8.0,8.0,8.0,10.08,10.08,4.90,16.5,4.53,0.41,0.41,0.20,0.60,0.60,0.67,0.18
Neal Maupay,BHA,23,1745,8.0,7.0,2.0,6.46,5.70,1.84,9.44,2.79,0.33,0.29,0.10,0.43,0.39,0.49,0.14
Conor Gallagher,CRY,22,1942,8.0,8.0,3.0,7.01,7.01,3.87,12.04,3.92,0.32,0.32,0.18,0.50,0.50,0.56,0.18
Kevin De Bruyne,MCI,19,1278,7.0,7.0,2.0,2.75,2.75,5.13,9.38,5.03,0.19,0.19,0.36,0.56,0.56,0.66,0.35
Harry Kane,TOT,23,1969,7.0,6.0,2.0,10.98,10.22,4.32,16.75,4.50,0.50,0.47,0.20,0.70,0.66,0.77,0.21
Bernardo Silva,MCI,25,2150,7.0,7.0,1.0,5.80,5.80,5.21,19.29,10.44,0.24,0.24,0.22,0.46,0.46,0.81,0.44
Bukayo Saka,ARS,24,1852,7.0,7.0,4.0,5.90,5.90,5.05,12.66,4.94,0.29,0.29,0.25,0.53,0.53,0.62,0.24
Che Adams,SOU,20,1379,7.0,7.0,2.0,5.38,5.38,1.76,6.76,0.78,0.35,0.35,0.11,0.47,0.47,0.44,0.05
Mason Mount,CHE,21,1433,7.0,6.0,6.0,5.32,4.56,4.45,10.04,3.74,0.33,0.29,0.28,0.61,0.57,0.63,0.23
Callum Wilson,NEW,15,1201,6.0,5.0,0.0,5.13,4.37,0.44,3.8,0.61,0.38,0.33,0.03,0.42,0.36,0.28,0.05
James Ward-Prowse,SOU,24,2142,6.0,3.0,4.0,3.41,1.12,4.77,8.87,7.27,0.14,0.05,0.20,0.34,0.25,0.37,0.31
Ivan Toney,BRE,21,1890,6.0,4.0,2.0,5.15,3.63,4.16,6.59,1.27,0.25,0.17,0.20,0.44,0.37,0.31,0.06
Jorginho,CHE,21,1607,6.0,0.0,1.0,5.11,0.55,2.12,10.77,9.98,0.29,0.03,0.12,0.41,0.15,0.60,0.56
Maxwel Cornet,BUR,14,931,6.0,6.0,0.0,1.91,1.91,0.69,3.93,2.16,0.18,0.18,0.07,0.25,0.25,0.38,0.21
Odsonne Edouard,CRY,22,1265,6.0,5.0,4.0,6.15,5.39,1.93,9.28,2.20,0.44,0.38,0.14,0.58,0.52,0.66,0.16
Youri Tielemans,LEI,19,1563,6.0,4.0,2.0,3.90,2.38,3.05,9.7,5.44,0.22,0.14,0.18,0.40,0.31,0.56,0.31
Phil Foden,MCI,18,1342,6.0,6.0,3.0,5.81,5.81,4.96,12.69,4.40,0.39,0.39,0.33,0.72,0.72,0.85,0.30
James Maddison,LEI,23,1547,6.0,6.0,3.0,4.49,4.49,2.71,8.76,3.29,0.26,0.26,0.16,0.42,0.42,0.51,0.19
Teemu Pukki,NOR,25,2198,6.0,4.0,1.0,5.95,4.43,1.70,5.89,0.37,0.24,0.18,0.07,0.31,0.25,0.24,0.02
Armando Broja,SOU,22,1319,6.0,6.0,0.0,4.98,4.98,0.60,5.57,0.91,0.34,0.34,0.04,0.38,0.38,0.38,0.06
Allan Saint-Maximin,NEW,23,1992,5.0,5.0,3.0,4.65,4.65,3.97,10.89,2.60,0.21,0.21,0.18,0.39,0.39,0.49,0.12
Ilkay Gündogan,MCI,18,1266,5.0,5.0,3.0,7.19,7.19,3.77,14.83,5.14,0.51,0.51,0.27,0.78,0.78,1.05,0.37
Joshua King,WAT,23,1862,5.0,4.0,3.0,7.70,6.94,3.55,10.29,1.81,0.37,0.34,0.17,0.54,0.51,0.50,0.09
Romelu Lukaku,CHE,17,1168,5.0,5.0,0.0,4.91,4.91,2.36,9.07,3.29,0.38,0.38,0.18,0.56,0.56,0.70,0.25
Demarai Gray,EVE,20,1558,5.0,5.0,2.0,3.24,3.24,2.36,6.87,2.15,0.19,0.19,0.14,0.32,0.32,0.40,0.12
Pablo Fornals,WHU,24,1879,5.0,5.0,2.0,3.28,3.28,4.04,12.32,6.20,0.16,0.16,0.19,0.35,0.35,0.59,0.30
Said Benrahma,WHU,23,1621,5.0,5.0,4.0,4.41,4.41,3.40,10.27,3.15,0.25,0.25,0.19,0.43,0.43,0.57,0.18
Raúl Jiménez,WOL,23,1922,5.0,4.0,3.0,5.67,4.91,2.27,8.1,1.96,0.27,0.23,0.11,0.37,0.34,0.38,0.09
Ismaila Sarr,WAT,15,1262,5.0,5.0,1.0,3.64,2.88,2.39,6.24,1.69,0.26,0.21,0.17,0.43,0.38,0.44,0.12
Mason Greenwood,MUN,18,1305,5.0,5.0,1.0,4.48,4.48,1.33,6.19,1.75,0.31,0.31,0.09,0.40,0.40,0.43,0.12
Hee-Chan Hwang,WOL,17,1096,5.0,5.0,0.0,3.01,3.01,0.82,5.96,2.51,0.25,0.25,0.07,0.31,0.31,0.49,0.21
Ollie Watkins,AVL,21,1732,5.0,5.0,1.0,6.67,6.67,0.98,10.14,3.35,0.35,0.35,0.05,0.40,0.40,0.53,0.17
Jacob Ramsey,AVL,22,1530,5.0,5.0,1.0,2.66,2.66,1.43,6.85,3.11,0.16,0.16,0.08,0.24,0.24,0.40,0.18
Pierre-Emerick Aubameyang,ARS,14,1047,4.0,4.0,1.0,6.89,5.37,0.80,5.44,0.96,0.59,0.46,0.07,0.66,0.53,0.47,0.08
Roberto Firmino,LIV,15,750,4.0,4.0,3.0,3.98,3.98,1.47,8.56,4.20,0.48,0.48,0.18,0.65,0.65,1.03,0.50
Manuel Lanzini,WHU,19,965,4.0,2.0,2.0,2.01,0.49,1.75,5.72,5.52,0.19,0.05,0.16,0.35,0.21,0.53,0.51
Marcus Rashford,MUN,16,834,4.0,4.0,2.0,2.62,2.62,2.43,6.61,1.79,0.28,0.28,0.26,0.54,0.54,0.71,0.19
Christian Benteke,CRY,21,1073,4.0,4.0,1.0,4.72,4.72,1.65,6.48,1.24,0.40,0.40,0.14,0.53,0.53,0.54,0.10
Danny Ings,AVL,18,1237,4.0,3.0,2.0,3.49,2.72,0.24,3.83,1.28,0.25,0.20,0.02,0.27,0.22,0.28,0.09
Martin Odegaard,ARS,22,1567,4.0,4.0,3.0,2.18,2.18,3.99,10.73,6.79,0.13,0.13,0.23,0.35,0.35,0.62,0.39
Fabinho,LIV,19,1620,4.0,3.0,1.0,4.18,3.42,0.75,7.82,7.22,0.23,0.19,0.04,0.27,0.23,0.43,0.40
Ademola Lookman,LEI,17,1078,4.0,4.0,0.0,3.72,3.72,1.50,8.91,4.17,0.31,0.31,0.13,0.44,0.44,0.74,0.35
Daniel James,LEE,23,1726,4.0,4.0,2.0,5.82,5.82,2.97,8.8,1.01,0.30,0.30,0.15,0.46,0.46,0.46,0.05
Richarlison,EVE,16,1281,4.0,4.0,3.0,2.81,2.81,2.76,6.13,2.35,0.20,0.20,0.19,0.39,0.39,0.43,0.17
Leandro Trossard,BHA,23,1846,4.0,3.0,1.0,4.54,3.78,1.98,8.42,3.71,0.22,0.18,0.10,0.32,0.28,0.41,0.18
Gabriel Martinelli,ARS,16,1018,4.0,4.0,2.0,4.90,4.90,2.00,6.76,1.29,0.43,0.43,0.18,0.61,0.61,0.60,0.11
Reece James,CHE,16,1114,4.0,4.0,5.0,1.88,1.88,3.71,9.49,6.43,0.15,0.15,0.30,0.45,0.45,0.77,0.52
Alexis Mac Allister,BHA,20,1035,4.0,3.0,2.0,3.17,2.41,1.24,5.45,3.03,0.28,0.21,0.11,0.38,0.32,0.47,0.26
Jack Harrison,LEE,22,1679,4.0,4.0,1.0,3.20,3.20,1.93,4.86,2.08,0.17,0.17,0.10,0.27,0.27,0.26,0.11
Hakim Ziyech,CHE,14,880,4.0,4.0,2.0,2.55,2.55,2.41,7.77,3.97,0.26,0.26,0.25,0.51,0.51,0.80,0.41
Patson Daka,LEI,12,669,4.0,4.0,3.0,3.60,3.60,1.46,5.71,1.60,0.48,0.48,0.20,0.68,0.68,0.77,0.22
Danny Welbeck,BHA,12,551,3.0,3.0,0.0,1.83,1.83,0.21,2.45,0.49,0.30,0.30,0.04,0.33,0.33,0.40,0.08
Andros Townsend,EVE,19,1449,3.0,2.0,2.0,2.19,1.43,2.85,5.32,2.76,0.14,0.09,0.18,0.31,0.27,0.33,0.17
Ben Chilwell,CHE,6,540,3.0,3.0,1.0,1.30,1.30,0.83,3.94,2.88,0.22,0.22,0.14,0.36,0.36,0.66,0.48
Virgil van Dijk,LIV,24,2160,3.0,3.0,1.0,1.64,1.64,1.41,13.23,13.19,0.07,0.07,0.06,0.13,0.13,0.55,0.55
Ben Mee,BUR,19,1710,3.0,3.0,0.0,2.54,2.54,1.27,2.57,2.48,0.13,0.13,0.07,0.20,0.20,0.14,0.13
Rodrigo,LEE,18,1334,3.0,2.0,1.0,2.88,2.12,2.24,6.75,3.08,0.19,0.14,0.15,0.35,0.29,0.46,0.21
Rodri,MCI,21,1838,3.0,3.0,1.0,1.14,1.14,1.16,15.89,14.33,0.06,0.06,0.06,0.11,0.11,0.78,0.70
Aymeric Laporte,MCI,21,1821,3.0,3.0,0.0,2.76,2.76,0.40,12.21,11.86,0.14,0.14,0.02,0.16,0.16,0.60,0.59
Christian Pulisic,CHE,13,838,3.0,3.0,0.0,3.80,3.80,0.42,5.19,1.11,0.41,0.41,0.05,0.45,0.45,0.56,0.12
Alexandre Lacazette,ARS,19,1224,3.0,2.0,5.0,5.93,4.41,2.67,7.19,2.60,0.44,0.32,0.20,0.63,0.52,0.53,0.19
Thiago Silva,CHE,21,1721,3.0,3.0,0.0,0.87,0.87,0.18,11.39,11.25,0.05,0.05,0.01,0.06,0.06,0.60,0.59
Chris Wood,BUR,22,1853,3.0,3.0,0.0,5.92,5.92,0.61,6.14,2.33,0.29,0.29,0.03,0.32,0.32,0.30,0.11
Dominic Calvert-Lewin,EVE,8,687,3.0,1.0,0.0,4.87,2.59,0.28,3.2,0.57,0.64,0.34,0.04,0.68,0.38,0.42,0.08
Gabriel,ARS,21,1843,3.0,3.0,0.0,2.36,2.36,0.18,6.94,6.70,0.12,0.12,0.01,0.12,0.12,0.34,0.33
Yoane Wissa,BRE,18,630,3.0,3.0,0.0,1.79,1.79,0.17,2.21,0.47,0.26,0.26,0.02,0.28,0.28,0.32,0.07
Jan Bednarek,SOU,21,1737,3.0,3.0,0.0,2.35,2.35,0.30,4.37,4.15,0.12,0.12,0.02,0.14,0.14,0.23,0.21
Bryan Mbeumo,BRE,23,1886,3.0,2.0,3.0,6.31,5.55,2.24,11.13,4.45,0.30,0.26,0.11,0.41,0.37,0.53,0.21
Fred,MUN,20,1534,3.0,3.0,3.0,0.48,0.48,1.99,6.19,4.51,0.03,0.03,0.12,0.15,0.15,0.36,0.26
Rúben Neves,WOL,23,1891,3.0,3.0,1.0,0.81,0.81,1.56,6.09,4.90,0.04,0.04,0.07,0.11,0.11,0.29,0.23
Mohamed Elyounoussi,SOU,19,1292,3.0,3.0,1.0,4.26,4.26,1.79,7.31,2.58,0.30,0.30,0.12,0.42,0.42,0.51,0.18
