Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Harry Kane,TOT,31,2737,21.0,17.0,13.0,19.60,16.55,7.05,22.9,4.22,0.64,0.54,0.23,0.88,0.78,0.75,0.14
Mohamed Salah,LIV,32,2637,20.0,14.0,3.0,17.14,12.57,4.87,23.18,8.59,0.58,0.43,0.17,0.75,0.60,0.79,0.29
Son Heung-Min,TOT,33,2779,16.0,15.0,10.0,10.35,9.59,9.07,19.41,6.27,0.34,0.31,0.29,0.63,0.60,0.63,0.20
Bruno Fernandes,MUN,33,2839,16.0,8.0,11.0,14.31,7.46,10.93,24.82,10.92,0.45,0.24,0.35,0.80,0.58,0.79,0.35
Dominic Calvert-Lewin,EVE,28,2428,15.0,15.0,0.0,16.55,16.55,0.96,17.03,4.04,0.61,0.61,0.04,0.65,0.65,0.63,0.15
Patrick Bamford,LEE,34,2812,14.0,13.0,7.0,15.82,15.05,3.55,20.99,3.76,0.51,0.48,0.11,0.62,0.60,0.67,0.12
Jamie Vardy,LEI,30,2497,13.0,7.0,8.0,17.66,12.33,4.95,17.43,2.39,0.64,0.44,0.18,0.81,0.62,0.63,0.09
Alexandre Lacazette,ARS,28,1889,13.0,10.0,2.0,12.03,9.75,2.21,14.36,2.94,0.57,0.46,0.11,0.68,0.57,0.68,0.14
Ollie Watkins,AVL,33,2970,13.0,12.0,4.0,15.20,13.68,4.62,19.76,4.84,0.46,0.41,0.14,0.60,0.55,0.60,0.15
Ilkay Gündogan,MCI,25,1866,12.0,11.0,1.0,8.73,7.21,3.53,17.99,9.71,0.42,0.35,0.17,0.59,0.52,0.87,0.47
Chris Wood,BUR,29,2431,11.0,9.0,3.0,11.74,10.22,1.82,12.54,2.13,0.43,0.38,0.07,0.50,0.45,0.46,0.08
Pierre-Emerick Aubameyang,ARS,26,2084,10.0,8.0,2.0,9.66,8.13,1.80,13.62,3.89,0.42,0.35,0.08,0.49,0.43,0.59,0.17
Callum Wilson,NEW,25,1989,10.0,6.0,5.0,12.16,9.12,2.44,12.17,1.05,0.55,0.41,0.11,0.66,0.52,0.55,0.05
Wilfried Zaha,CRY,25,2165,10.0,8.0,2.0,8.03,6.51,2.84,11.71,3.09,0.33,0.27,0.12,0.45,0.39,0.49,0.13
Marcus Rashford,MUN,33,2711,10.0,10.0,8.0,9.08,9.08,3.51,19.05,8.59,0.30,0.30,0.12,0.42,0.42,0.63,0.29
Kelechi Iheanacho,LEI,21,1154,10.0,10.0,2.0,7.90,7.14,3.24,12.35,3.03,0.62,0.56,0.25,0.87,0.81,0.96,0.24
Danny Ings,SOU,25,1935,10.0,8.0,4.0,7.48,5.96,2.25,9.23,1.98,0.35,0.28,0.10,0.45,0.38,0.43,0.09
Michail Antonio,WHU,22,1653,9.0,9.0,5.0,13.02,13.02,2.98,17.54,2.30,0.71,0.71,0.16,0.87,0.87,0.95,0.13
Jesse Lingard,WHU,12,1074,9.0,8.0,3.0,4.95,3.43,1.73,7.41,3.78,0.41,0.29,0.14,0.56,0.43,0.62,0.32
Raheem Sterling,MCI,28,2269,9.0,9.0,6.0,11.24,10.48,5.77,22.77,10.73,0.45,0.42,0.23,0.67,0.64,0.90,0.43
Riyad Mahrez,MCI,25,1804,9.0,9.0,4.0,6.03,6.03,5.40,18.03,8.47,0.30,0.30,0.27,0.57,0.57,0.90,0.42
Gareth Bale,TOT,16,717,9.0,9.0,2.0,4.08,4.08,1.41,5.99,2.38,0.51,0.51,0.18,0.69,0.69,0.75,0.30
Harvey Barnes,LEI,25,1954,9.0,9.0,4.0,6.70,6.70,1.77,8.89,1.59,0.31,0.31,0.08,0.39,0.39,0.41,0.07
Matheus Pereira,WBA,30,2324,9.0,5.0,5.0,6.38,3.34,5.34,8.36,2.55,0.25,0.13,0.21,0.45,0.34,0.32,0.10
Tomas Soucek,WHU,34,3060,9.0,9.0,1.0,7.75,7.75,2.19,14.37,7.41,0.23,0.23,0.06,0.29,0.29,0.42,0.22
Sadio Mané,LIV,30,2433,8.0,8.0,5.0,12.05,12.05,6.36,20.78,4.83,0.45,0.45,0.24,0.68,0.68,0.77,0.18
James Ward-Prowse,SOU,33,2970,8.0,5.0,6.0,5.09,2.05,2.97,8.68,7.64,0.15,0.06,0.09,0.24,0.15,0.26,0.23
Jarrod Bowen,WHU,34,2386,8.0,8.0,5.0,7.15,7.15,4.05,12.28,2.94,0.27,0.27,0.15,0.42,0.42,0.46,0.11
Edinson Cavani,MUN,22,1130,8.0,8.0,2.0,7.79,7.79,1.84,10.92,2.68,0.62,0.62,0.15,0.77,0.77,0.87,0.21
