Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,23,1926,17.0,11.0,3.0,12.65,8.08,3.86,15.36,6.07,0.59,0.38,0.18,0.77,0.56,0.72,0.28
Bruno Fernandes,MUN,24,2029,14.0,8.0,9.0,11.04,5.71,8.65,17.55,7.09,0.49,0.25,0.38,0.87,0.64,0.78,0.31
Son Heung-Min,TOT,23,1999,13.0,13.0,6.0,8.07,8.07,4.39,12.33,3.69,0.36,0.36,0.20,0.56,0.56,0.56,0.17
Harry Kane,TOT,21,1845,13.0,10.0,11.0,11.76,9.47,5.55,14.08,3.25,0.57,0.46,0.27,0.84,0.73,0.69,0.16
Dominic Calvert-Lewin,EVE,20,1774,13.0,13.0,0.0,12.63,12.63,0.71,12.05,2.63,0.64,0.64,0.04,0.68,0.68,0.61,0.13
Jamie Vardy,LEI,20,1600,12.0,6.0,5.0,14.25,8.92,2.15,10.71,0.84,0.80,0.50,0.12,0.92,0.62,0.60,0.05
Patrick Bamford,LEE,23,1981,12.0,11.0,5.0,12.42,11.65,2.51,16.06,2.72,0.56,0.53,0.11,0.68,0.64,0.73,0.12
Ilkay Gündogan,MCI,18,1383,11.0,10.0,1.0,7.53,6.01,2.89,12.91,6.09,0.49,0.39,0.19,0.68,0.58,0.84,0.40
Callum Wilson,NEW,21,1818,10.0,6.0,5.0,11.65,8.60,2.44,11.3,0.65,0.58,0.43,0.12,0.70,0.55,0.56,0.03
Ollie Watkins,AVL,22,1980,10.0,9.0,2.0,12.25,10.73,2.94,15.16,4.09,0.56,0.49,0.13,0.69,0.62,0.69,0.19
Wilfried Zaha,CRY,19,1673,9.0,7.0,2.0,7.23,5.71,2.52,9.73,2.20,0.39,0.31,0.14,0.52,0.44,0.52,0.12
Pierre-Emerick Aubameyang,ARS,20,1659,8.0,6.0,1.0,7.75,6.23,1.57,11.18,3.57,0.42,0.34,0.09,0.51,0.42,0.61,0.19
Marcus Rashford,MUN,24,1956,8.0,8.0,6.0,7.40,7.40,2.14,14.09,6.27,0.34,0.34,0.10,0.44,0.44,0.65,0.29
Raheem Sterling,MCI,22,1793,8.0,8.0,5.0,8.41,7.65,4.91,17.93,9.31,0.42,0.38,0.25,0.67,0.63,0.90,0.47
Danny Ings,SOU,18,1478,8.0,6.0,3.0,5.98,4.46,2.08,7.08,1.14,0.36,0.27,0.13,0.49,0.40,0.43,0.07
Alexandre Lacazette,ARS,20,1328,8.0,7.0,2.0,8.16,7.39,1.52,10.99,2.41,0.55,0.50,0.10,0.66,0.60,0.74,0.16
Harvey Barnes,LEI,23,1809,8.0,8.0,3.0,6.06,6.06,1.46,7.87,1.37,0.30,0.30,0.07,0.37,0.37,0.39,0.07
Tomas Soucek,WHU,24,2160,8.0,8.0,0.0,6.24,6.24,0.56,9.28,5.12,0.26,0.26,0.02,0.28,0.28,0.39,0.21
Sadio Mané,LIV,21,1784,7.0,7.0,3.0,8.87,8.87,4.66,15.25,3.75,0.45,0.45,0.24,0.68,0.68,0.77,0.19
Neal Maupay,BHA,22,1625,7.0,4.0,1.0,10.88,7.84,2.23,11.83,2.60,0.60,0.43,0.12,0.73,0.56,0.66,0.14
James Maddison,LEI,22,1577,7.0,7.0,5.0,2.67,2.67,3.96,7.99,4.21,0.15,0.15,0.23,0.38,0.38,0.46,0.24
Roberto Firmino,LIV,24,1909,6.0,6.0,5.0,9.61,9.61,3.15,16.26,6.02,0.45,0.45,0.15,0.60,0.60,0.77,0.28
Jack Grealish,AVL,22,1980,6.0,6.0,10.0,5.12,5.12,8.95,16.68,6.45,0.23,0.23,0.41,0.64,0.64,0.76,0.29
Tammy Abraham,CHE,19,963,6.0,6.0,1.0,5.49,5.49,0.72,7.18,2.11,0.51,0.51,0.07,0.58,0.58,0.67,0.20
Riyad Mahrez,MCI,18,1210,6.0,6.0,2.0,3.91,3.91,4.29,11.87,4.97,0.29,0.29,0.32,0.61,0.61,0.88,0.37
Edinson Cavani,MUN,17,834,6.0,6.0,2.0,6.29,6.29,1.56,8.68,1.96,0.68,0.68,0.17,0.85,0.85,0.94,0.21
Phil Foden,MCI,19,1206,6.0,6.0,3.0,4.08,4.08,3.84,9.38,3.45,0.30,0.30,0.29,0.59,0.59,0.70,0.26
Jack Harrison,LEE,22,1820,6.0,6.0,4.0,4.19,4.19,4.32,12.9,5.60,0.21,0.21,0.21,0.42,0.42,0.64,0.28
Timo Werner,CHE,23,1746,5.0,5.0,5.0,9.69,9.69,3.73,13.65,3.68,0.50,0.50,0.19,0.69,0.69,0.70,0.19
