Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Son Heung-Min,TOT,5,387,7.0,7.0,2.0,2.57,2.57,1.73,5.0,1.83,0.60,0.60,0.40,1.00,1.00,1.16,0.43
Dominic Calvert-Lewin,EVE,5,433,7.0,7.0,0.0,5.04,5.04,0.11,4.7,1.16,1.05,1.05,0.02,1.07,1.07,0.98,0.24
Mohamed Salah,LIV,5,450,6.0,4.0,0.0,3.34,1.82,1.84,5.0,2.06,0.67,0.36,0.37,1.04,0.73,1.00,0.41
Harry Kane,TOT,5,447,5.0,4.0,7.0,4.57,3.81,3.21,6.38,0.72,0.92,0.77,0.65,1.57,1.41,1.29,0.14
Jamie Vardy,LEI,4,355,5.0,1.0,0.0,3.88,0.83,0.16,1.21,0.22,0.98,0.21,0.04,1.02,0.25,0.31,0.05
Callum Wilson,NEW,5,446,4.0,2.0,1.0,4.41,2.89,0.31,3.43,0.26,0.89,0.58,0.06,0.95,0.65,0.69,0.05
Wilfried Zaha,CRY,5,450,4.0,2.0,0.0,2.82,1.30,0.43,2.09,0.39,0.56,0.26,0.09,0.65,0.35,0.42,0.08
Sadio Mané,LIV,4,351,4.0,4.0,0.0,3.56,3.56,0.75,4.62,0.82,0.91,0.91,0.19,1.11,1.11,1.18,0.21
Danny Ings,SOU,5,450,4.0,3.0,0.0,2.30,1.54,0.18,1.97,0.28,0.46,0.31,0.04,0.50,0.34,0.39,0.06
Neal Maupay,BHA,5,450,4.0,2.0,1.0,3.94,2.42,0.56,3.42,0.89,0.79,0.48,0.11,0.90,0.60,0.68,0.18
Jack Grealish,AVL,4,360,3.0,3.0,3.0,1.12,1.12,2.29,3.73,1.31,0.28,0.28,0.57,0.85,0.85,0.93,0.33
Patrick Bamford,LEE,5,406,3.0,3.0,1.0,1.57,1.57,0.18,2.18,0.63,0.35,0.35,0.04,0.39,0.39,0.48,0.14
Bruno Fernandes,MUN,4,319,3.0,1.0,2.0,2.61,0.33,1.21,1.6,0.29,0.74,0.09,0.34,1.08,0.44,0.45,0.08
Jorginho,CHE,4,349,3.0,0.0,1.0,3.10,0.06,0.15,1.27,1.27,0.80,0.02,0.04,0.84,0.05,0.33,0.33
Jarrod Bowen,WHU,5,442,3.0,3.0,0.0,2.29,2.29,0.24,3.15,0.84,0.47,0.47,0.05,0.52,0.52,0.64,0.17
James Rodríguez,EVE,5,431,3.0,3.0,3.0,1.65,1.65,2.69,4.56,2.29,0.35,0.35,0.56,0.91,0.91,0.95,0.48
Alexandre Lacazette,ARS,4,261,3.0,3.0,0.0,2.32,2.32,0.16,2.68,0.27,0.80,0.80,0.05,0.85,0.85,0.92,0.09
Raúl Jiménez,WOL,5,450,3.0,3.0,0.0,1.75,1.75,0.29,1.76,0.21,0.35,0.35,0.06,0.41,0.41,0.35,0.04
Ollie Watkins,AVL,4,360,3.0,3.0,1.0,2.58,2.58,0.32,3.35,1.43,0.64,0.64,0.08,0.72,0.72,0.84,0.36
Timo Werner,CHE,5,450,2.0,2.0,1.0,2.19,2.19,0.53,3.1,0.91,0.44,0.44,0.11,0.54,0.54,0.62,0.18
Michail Antonio,WHU,5,437,2.0,2.0,0.0,2.85,2.85,0.34,3.54,0.60,0.59,0.59,0.07,0.66,0.66,0.73,0.12
Marcus Rashford,MUN,4,360,2.0,2.0,2.0,1.28,1.28,0.33,1.56,0.26,0.32,0.32,0.08,0.40,0.40,0.39,0.07
Ross Barkley,AVL,4,215,2.0,2.0,0.0,1.03,1.03,0.18,1.64,0.47,0.43,0.43,0.07,0.50,0.50,0.69,0.20
