Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,16,1354,13.0,8.0,3.0,9.33,5.53,3.05,10.89,4.53,0.62,0.37,0.20,0.82,0.57,0.72,0.30
Son Heung-Min,TOT,16,1369,12.0,12.0,5.0,5.39,5.39,3.73,8.65,2.73,0.35,0.35,0.25,0.60,0.60,0.57,0.18
Jamie Vardy,LEI,16,1302,11.0,5.0,5.0,11.64,6.32,1.85,7.86,0.84,0.80,0.44,0.13,0.93,0.56,0.54,0.06
Bruno Fernandes,MUN,16,1310,11.0,6.0,7.0,8.34,3.77,6.33,11.31,3.66,0.57,0.26,0.43,1.01,0.69,0.78,0.25
Dominic Calvert-Lewin,EVE,16,1414,11.0,11.0,0.0,10.52,10.52,0.57,10.93,2.63,0.67,0.67,0.04,0.71,0.71,0.70,0.17
Harry Kane,TOT,16,1435,10.0,7.0,11.0,9.62,7.34,4.67,9.84,1.63,0.60,0.46,0.29,0.90,0.75,0.62,0.10
Patrick Bamford,LEE,17,1466,10.0,9.0,2.0,10.65,9.89,0.96,12.65,2.33,0.65,0.61,0.06,0.71,0.67,0.78,0.14
Callum Wilson,NEW,14,1243,8.0,4.0,3.0,8.60,5.56,1.91,7.74,0.33,0.62,0.40,0.14,0.76,0.54,0.56,0.02
Wilfried Zaha,CRY,15,1343,8.0,6.0,2.0,6.02,4.50,2.49,8.27,1.82,0.40,0.30,0.17,0.57,0.47,0.55,0.12
Marcus Rashford,MUN,16,1366,7.0,7.0,4.0,6.22,6.22,1.38,9.92,3.32,0.41,0.41,0.09,0.50,0.50,0.65,0.22
Danny Ings,SOU,13,1060,7.0,5.0,3.0,4.51,2.99,1.00,4.42,0.86,0.38,0.25,0.08,0.47,0.34,0.38,0.07
Alexandre Lacazette,ARS,14,864,7.0,6.0,0.0,6.37,5.61,0.71,7.73,1.68,0.66,0.58,0.07,0.74,0.66,0.81,0.17
Tammy Abraham,CHE,14,773,6.0,6.0,1.0,5.18,5.18,0.72,6.95,2.06,0.60,0.60,0.08,0.69,0.69,0.81,0.24
Sadio Mané,LIV,16,1334,6.0,6.0,2.0,6.96,6.96,2.41,11.7,3.44,0.47,0.47,0.16,0.63,0.63,0.79,0.23
Neal Maupay,BHA,15,1123,6.0,3.0,1.0,8.25,5.21,1.01,7.69,2.18,0.66,0.42,0.08,0.74,0.50,0.62,0.17
Ollie Watkins,AVL,15,1350,6.0,5.0,2.0,9.09,7.56,2.03,10.74,3.18,0.61,0.50,0.14,0.74,0.64,0.72,0.21
Roberto Firmino,LIV,17,1422,5.0,5.0,3.0,6.47,6.47,2.12,11.59,4.75,0.41,0.41,0.13,0.54,0.54,0.73,0.30
Jack Grealish,AVL,15,1350,5.0,5.0,7.0,4.16,4.16,7.21,12.79,4.68,0.28,0.28,0.48,0.76,0.76,0.85,0.31
Anwar El Ghazi,AVL,9,482,5.0,3.0,0.0,4.59,3.07,0.87,3.59,1.04,0.86,0.57,0.16,1.02,0.74,0.67,0.19
Harvey Barnes,LEI,16,1192,5.0,5.0,1.0,3.78,3.78,0.32,3.84,0.49,0.29,0.29,0.02,0.31,0.31,0.29,0.04
Diogo Jota,LIV,9,496,5.0,5.0,0.0,2.63,2.63,1.44,5.12,1.65,0.48,0.48,0.26,0.74,0.74,0.93,0.30
Tomas Soucek,WHU,17,1530,5.0,5.0,0.0,4.83,4.83,0.39,6.0,2.85,0.28,0.28,0.02,0.31,0.31,0.35,0.17
Timo Werner,CHE,17,1366,4.0,4.0,4.0,6.80,6.80,2.84,9.8,2.56,0.45,0.45,0.19,0.64,0.64,0.65,0.17
Raheem Sterling,MCI,14,1180,4.0,4.0,3.0,4.17,4.17,3.35,12.24,7.73,0.32,0.32,0.26,0.57,0.57,0.93,0.59
Riyad Mahrez,MCI,11,772,4.0,4.0,1.0,3.20,3.20,2.85,7.91,3.05,0.37,0.37,0.33,0.70,0.70,0.92,0.36
James Ward-Prowse,SOU,17,1530,4.0,4.0,4.0,1.09,1.09,1.72,4.22,3.50,0.06,0.06,0.10,0.17,0.17,0.25,0.21
Kurt Zouma,CHE,15,1350,4.0,4.0,0.0,1.50,1.50,0.06,2.55,2.54,0.10,0.10,0.00,0.10,0.10,0.17,0.17
Jarrod Bowen,WHU,17,1318,4.0,4.0,2.0,3.66,3.66,1.87,6.82,2.33,0.25,0.25,0.13,0.38,0.38,0.47,0.16
Raúl Jiménez,WOL,10,824,4.0,4.0,0.0,2.36,2.36,0.63,3.68,1.23,0.26,0.26,0.07,0.33,0.33,0.40,0.13
Youri Tielemans,LEI,17,1472,4.0,2.0,0.0,2.80,1.27,0.18,4.88,3.89,0.17,0.08,0.01,0.18,0.09,0.30,0.24
Pedro Neto,WOL,17,1370,4.0,4.0,3.0,2.71,2.71,2.64,6.6,2.49,0.18,0.18,0.17,0.35,0.35,0.43,0.16
James Maddison,LEI,15,970,4.0,4.0,2.0,1.32,1.32,1.84,3.76,1.99,0.12,0.12,0.17,0.29,0.29,0.35,0.18
