Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,28,2349,17.0,11.0,3.0,14.34,9.77,4.05,18.62,7.44,0.55,0.37,0.16,0.70,0.53,0.71,0.29
Harry Kane,TOT,26,2287,16.0,13.0,13.0,14.51,12.22,6.74,17.98,3.60,0.57,0.48,0.27,0.84,0.75,0.71,0.14
Bruno Fernandes,MUN,29,2479,16.0,8.0,10.0,13.10,6.25,9.65,19.99,8.24,0.48,0.23,0.35,0.83,0.58,0.73,0.30
Dominic Calvert-Lewin,EVE,25,2158,14.0,14.0,0.0,15.02,15.02,0.85,15.23,3.67,0.63,0.63,0.04,0.66,0.66,0.64,0.15
Son Heung-Min,TOT,28,2377,13.0,13.0,9.0,8.79,8.79,7.84,17.16,5.31,0.33,0.33,0.30,0.63,0.63,0.65,0.20
Patrick Bamford,LEE,28,2375,13.0,12.0,5.0,13.94,13.18,2.67,18.5,3.64,0.53,0.50,0.10,0.63,0.60,0.70,0.14
Ilkay Gündogan,MCI,23,1750,12.0,11.0,1.0,8.61,7.08,3.25,17.02,8.81,0.44,0.36,0.17,0.61,0.53,0.88,0.45
Jamie Vardy,LEI,25,2050,12.0,6.0,7.0,16.00,10.68,4.17,14.64,1.05,0.70,0.47,0.18,0.89,0.65,0.64,0.05
Callum Wilson,NEW,21,1818,10.0,6.0,5.0,11.65,8.60,2.44,11.3,0.65,0.58,0.43,0.12,0.70,0.55,0.56,0.03
Alexandre Lacazette,ARS,24,1548,10.0,7.0,2.0,10.24,7.96,1.52,11.92,2.78,0.60,0.46,0.09,0.68,0.55,0.69,0.16
Ollie Watkins,AVL,27,2430,10.0,9.0,3.0,12.91,11.39,3.95,16.6,4.39,0.48,0.42,0.15,0.62,0.57,0.61,0.16
Pierre-Emerick Aubameyang,ARS,23,1841,9.0,7.0,1.0,8.65,7.13,1.57,12.16,3.66,0.42,0.35,0.08,0.50,0.43,0.59,0.18
Wilfried Zaha,CRY,21,1805,9.0,7.0,2.0,7.29,5.77,2.60,9.88,2.20,0.36,0.29,0.13,0.49,0.42,0.49,0.11
Marcus Rashford,MUN,29,2390,9.0,9.0,7.0,8.38,8.38,2.99,16.37,7.06,0.32,0.32,0.11,0.43,0.43,0.62,0.27
Raheem Sterling,MCI,25,2063,9.0,9.0,5.0,10.34,9.58,5.09,20.96,10.34,0.45,0.42,0.22,0.67,0.64,0.91,0.45
Riyad Mahrez,MCI,23,1634,9.0,9.0,4.0,4.97,4.97,5.28,15.89,7.38,0.27,0.27,0.29,0.56,0.56,0.88,0.41
Harvey Barnes,LEI,25,1954,9.0,9.0,4.0,6.70,6.70,1.77,8.89,1.59,0.31,0.31,0.08,0.39,0.39,0.41,0.07
Danny Ings,SOU,22,1697,8.0,6.0,3.0,6.14,4.62,2.09,7.65,1.60,0.33,0.25,0.11,0.44,0.36,0.41,0.08
James Maddison,LEI,23,1642,8.0,8.0,5.0,2.95,2.95,3.96,8.31,4.47,0.16,0.16,0.22,0.38,0.38,0.46,0.24
Tomas Soucek,WHU,28,2520,8.0,8.0,0.0,6.61,6.61,1.14,11.05,5.93,0.24,0.24,0.04,0.28,0.28,0.39,0.21
Michail Antonio,WHU,19,1438,7.0,7.0,3.0,10.04,10.04,1.85,13.43,2.00,0.63,0.63,0.12,0.74,0.74,0.84,0.13
Sadio Mané,LIV,26,2171,7.0,7.0,4.0,9.99,9.99,5.29,17.28,4.23,0.41,0.41,0.22,0.63,0.63,0.72,0.18
James Ward-Prowse,SOU,29,2610,7.0,5.0,5.0,3.45,1.93,2.74,8.03,7.07,0.12,0.07,0.09,0.21,0.16,0.28,0.24
