Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,13,1125,14.0,11.0,3.0,14.88,11.84,2.76,13.89,1.30,1.19,0.95,0.22,1.41,1.17,1.11,0.10
Mohamed Salah,LIV,13,1155,10.0,7.0,5.0,8.71,5.66,6.27,12.49,3.55,0.68,0.44,0.49,1.17,0.93,0.97,0.28
Son Heung-Min,TOT,13,1109,8.0,8.0,1.0,5.04,5.04,4.22,11.07,3.03,0.41,0.41,0.34,0.75,0.75,0.90,0.25
Jarrod Bowen,WHU,12,1080,8.0,8.0,1.0,5.48,5.48,1.94,5.95,1.32,0.46,0.46,0.16,0.62,0.62,0.50,0.11
Callum Wilson,NEW,10,475,7.0,5.0,0.0,7.31,5.79,0.02,6.4,0.84,1.39,1.10,0.00,1.39,1.10,1.21,0.16
Alexander Isak,NEW,9,591,7.0,6.0,0.0,6.52,5.76,0.43,6.25,1.17,0.99,0.88,0.07,1.06,0.94,0.95,0.18
Hee-Chan Hwang,WOL,13,875,7.0,6.0,2.0,4.61,3.85,2.05,6.08,1.69,0.47,0.40,0.21,0.69,0.61,0.63,0.17
Ollie Watkins,AVL,13,1149,7.0,7.0,5.0,9.28,9.28,3.20,13.21,1.67,0.73,0.73,0.25,0.98,0.98,1.03,0.13
Dominic Solanke,BOU,13,1168,6.0,6.0,1.0,6.96,6.96,0.96,7.23,0.83,0.54,0.54,0.07,0.61,0.61,0.56,0.06
Bryan Mbeumo,BRE,13,1170,6.0,4.0,2.0,6.59,5.07,2.84,9.05,3.02,0.51,0.39,0.22,0.72,0.61,0.70,0.23
Nicolas Jackson,CHE,12,920,6.0,6.0,0.0,8.14,8.14,0.74,9.03,1.31,0.80,0.80,0.07,0.87,0.87,0.88,0.13
