Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,17,1516,15.0,13.0,9.0,12.73,11.21,5.84,20.88,7.60,0.76,0.67,0.35,1.10,1.01,1.24,0.45
Jamie Vardy,LEI,15,1235,9.0,9.0,1.0,5.91,5.91,0.86,7.21,1.26,0.43,0.43,0.06,0.49,0.49,0.53,0.09
Diogo Jota,LIV,16,1150,9.0,9.0,1.0,11.30,11.30,3.35,16.84,4.66,0.88,0.88,0.26,1.15,1.15,1.32,0.36
Sadio Mané,LIV,17,1448,7.0,7.0,1.0,9.03,9.03,2.98,16.11,6.69,0.56,0.56,0.19,0.75,0.75,1.00,0.42
Cristiano Ronaldo,MUN,13,1030,7.0,5.0,2.0,8.37,6.84,1.46,9.41,2.02,0.73,0.60,0.13,0.86,0.73,0.82,0.18
Bernardo Silva,MCI,16,1354,7.0,7.0,1.0,5.08,5.08,3.27,14.32,6.94,0.34,0.34,0.22,0.55,0.55,0.95,0.46
Mason Mount,CHE,14,885,7.0,6.0,4.0,4.29,3.53,3.44,7.93,2.82,0.44,0.36,0.35,0.79,0.71,0.81,0.29
Raphinha,LEE,15,1272,7.0,5.0,1.0,3.93,2.41,2.73,5.72,2.64,0.28,0.17,0.19,0.47,0.36,0.40,0.19
Emmanuel Dennis,WAT,15,1184,7.0,7.0,5.0,3.05,3.05,2.55,6.18,1.48,0.23,0.23,0.19,0.43,0.43,0.47,0.11
Son Heung-Min,TOT,13,1151,6.0,6.0,2.0,4.50,4.50,1.37,6.79,2.17,0.35,0.35,0.11,0.46,0.46,0.53,0.17
Callum Wilson,NEW,13,1061,6.0,5.0,0.0,5.08,4.32,0.44,3.63,0.44,0.43,0.37,0.04,0.47,0.40,0.31,0.04
Michail Antonio,WHU,16,1440,6.0,6.0,4.0,6.79,6.03,4.22,11.39,3.76,0.42,0.38,0.26,0.69,0.64,0.71,0.23
Neal Maupay,BHA,14,1018,6.0,5.0,0.0,5.53,4.77,0.83,5.95,1.02,0.49,0.42,0.07,0.56,0.49,0.53,0.09
Emile Smith-Rowe,ARS,15,1177,6.0,6.0,2.0,2.38,2.38,2.19,5.51,2.40,0.18,0.18,0.17,0.35,0.35,0.42,0.18
Conor Gallagher,CRY,16,1414,6.0,6.0,3.0,5.41,5.41,3.69,10.2,3.15,0.34,0.34,0.24,0.58,0.58,0.65,0.20
