Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,27,2265,20.0,15.0,10.0,21.48,16.91,7.87,27.58,9.22,0.85,0.67,0.31,1.17,0.98,1.10,0.37
Diogo Jota,LIV,26,1777,13.0,13.0,1.0,13.96,13.96,4.07,20.36,5.88,0.71,0.71,0.21,0.91,0.91,1.03,0.30
Harry Kane,TOT,27,2329,12.0,10.0,3.0,13.99,12.47,6.05,21.5,6.38,0.54,0.48,0.23,0.77,0.72,0.83,0.25
Sadio Mané,LIV,26,2232,12.0,12.0,1.0,14.84,14.84,4.49,23.44,8.68,0.60,0.60,0.18,0.78,0.78,0.94,0.35
Cristiano Ronaldo,MUN,24,1928,12.0,10.0,3.0,14.23,12.71,3.68,19.16,5.86,0.66,0.59,0.17,0.84,0.76,0.89,0.27
Son Heung-Min,TOT,25,2181,11.0,11.0,5.0,9.60,9.60,5.57,18.35,6.55,0.40,0.40,0.23,0.63,0.63,0.76,0.27
Ivan Toney,BRE,24,2095,11.0,6.0,2.0,8.36,4.56,4.60,7.59,1.33,0.36,0.20,0.20,0.56,0.39,0.33,0.06
Raheem Sterling,MCI,23,1561,10.0,8.0,1.0,11.37,9.09,3.50,15.25,7.03,0.66,0.52,0.20,0.86,0.73,0.88,0.41
Riyad Mahrez,MCI,22,1188,10.0,6.0,4.0,8.21,5.17,3.30,11.96,5.29,0.62,0.39,0.25,0.87,0.64,0.91,0.40
Jamie Vardy,LEI,18,1403,10.0,10.0,2.0,6.54,6.54,1.27,8.24,1.26,0.42,0.42,0.08,0.50,0.50,0.53,0.08
Kevin De Bruyne,MCI,22,1541,9.0,9.0,3.0,3.95,3.95,6.48,11.66,5.23,0.23,0.23,0.38,0.61,0.61,0.68,0.31
Wilfried Zaha,CRY,24,2022,9.0,6.0,1.0,6.38,3.34,3.74,9.68,3.20,0.28,0.15,0.17,0.45,0.32,0.43,0.14
Bruno Fernandes,MUN,27,2326,9.0,9.0,6.0,7.06,6.30,8.17,19.79,8.94,0.27,0.24,0.32,0.59,0.56,0.77,0.35
Emile Smith-Rowe,ARS,23,1419,9.0,9.0,2.0,4.02,4.02,2.72,7.73,2.61,0.26,0.26,0.17,0.43,0.43,0.49,0.17
Raphinha,LEE,27,2258,9.0,6.0,3.0,8.32,6.03,6.07,13.39,4.31,0.33,0.24,0.24,0.57,0.48,0.53,0.17
