Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,10,900,10.0,9.0,6.0,7.65,6.89,3.60,12.91,5.19,0.77,0.69,0.36,1.13,1.05,1.29,0.52
Jamie Vardy,LEI,10,853,7.0,7.0,1.0,4.31,4.31,0.76,5.18,0.52,0.45,0.45,0.08,0.54,0.54,0.55,0.05
Michail Antonio,WHU,9,810,6.0,6.0,3.0,6.47,5.71,2.96,9.8,2.81,0.72,0.63,0.33,1.05,0.96,1.09,0.31
Sadio Mané,LIV,10,818,6.0,6.0,0.0,5.85,5.85,1.27,9.99,4.02,0.64,0.64,0.14,0.78,0.78,1.10,0.44
Pierre-Emerick Aubameyang,ARS,9,702,4.0,4.0,1.0,4.10,3.34,0.72,3.07,0.70,0.53,0.43,0.09,0.62,0.52,0.39,0.09
Son Heung-Min,TOT,9,796,4.0,4.0,1.0,3.34,3.34,0.93,4.7,1.47,0.38,0.38,0.11,0.48,0.48,0.53,0.17
Callum Wilson,NEW,6,512,4.0,4.0,0.0,2.98,2.98,0.07,2.45,0.06,0.52,0.52,0.01,0.54,0.54,0.43,0.01
Roberto Firmino,LIV,8,369,4.0,4.0,1.0,3.56,3.56,0.73,6.88,2.71,0.87,0.87,0.18,1.05,1.05,1.68,0.66
Bruno Fernandes,MUN,10,862,4.0,4.0,3.0,2.31,1.54,3.47,6.63,2.95,0.24,0.16,0.36,0.60,0.52,0.69,0.31
Cristiano Ronaldo,MUN,7,554,4.0,4.0,1.0,4.33,4.33,0.71,5.57,0.65,0.70,0.70,0.12,0.82,0.82,0.90,0.10
Maxwel Cornet,BUR,5,287,4.0,4.0,0.0,1.07,1.07,0.54,2.29,1.12,0.34,0.34,0.17,0.51,0.51,0.72,0.35
Neal Maupay,BHA,9,738,4.0,3.0,0.0,3.18,2.42,0.31,3.4,0.75,0.39,0.30,0.04,0.43,0.33,0.41,0.09
Ismaila Sarr,WAT,10,878,4.0,4.0,0.0,2.59,2.59,1.10,4.15,1.15,0.27,0.27,0.11,0.38,0.38,0.43,0.12
Diogo Jota,LIV,9,613,4.0,4.0,1.0,4.07,4.07,2.44,8.93,3.35,0.60,0.60,0.36,0.96,0.96,1.31,0.49
Mason Greenwood,MUN,9,748,4.0,4.0,0.0,1.88,1.88,1.01,3.05,0.92,0.23,0.23,0.12,0.35,0.35,0.37,0.11
Raphinha,LEE,9,738,4.0,4.0,0.0,2.02,2.02,1.52,3.97,1.48,0.25,0.25,0.19,0.43,0.43,0.48,0.18
Reece James,CHE,7,368,4.0,4.0,2.0,0.96,0.96,1.57,4.07,2.46,0.23,0.23,0.38,0.62,0.62,1.00,0.60
Hee-Chan Hwang,WOL,7,516,4.0,4.0,0.0,2.23,2.23,0.58,4.35,1.89,0.39,0.39,0.10,0.49,0.49,0.76,0.33
Joshua King,WAT,8,548,3.0,3.0,2.0,3.03,3.03,1.82,4.21,0.45,0.50,0.50,0.30,0.80,0.80,0.69,0.07
Wilfried Zaha,CRY,9,741,3.0,1.0,1.0,2.39,0.87,1.51,4.31,2.17,0.29,0.11,0.18,0.47,0.29,0.52,0.26
Romelu Lukaku,CHE,7,620,3.0,3.0,0.0,3.68,3.68,2.03,6.36,1.91,0.53,0.53,0.29,0.83,0.83,0.92,0.28
Demarai Gray,EVE,10,872,3.0,3.0,2.0,1.67,1.67,1.89,4.66,1.51,0.17,0.17,0.19,0.37,0.37,0.48,0.16
Andros Townsend,EVE,10,788,3.0,2.0,2.0,1.92,1.16,2.03,3.72,1.95,0.22,0.13,0.23,0.45,0.36,0.43,0.22
Ben Chilwell,CHE,4,360,3.0,3.0,0.0,0.72,0.72,0.31,2.46,1.67,0.18,0.18,0.08,0.26,0.26,0.61,0.42
Danny Ings,AVL,9,776,3.0,2.0,2.0,2.02,1.26,0.16,2.11,1.03,0.23,0.15,0.02,0.25,0.16,0.24,0.12
Pablo Fornals,WHU,10,891,3.0,3.0,1.0,2.37,2.37,1.89,7.12,3.19,0.24,0.24,0.19,0.43,0.43,0.72,0.32
Said Benrahma,WHU,10,844,3.0,3.0,3.0,2.04,2.04,2.18,6.13,2.28,0.22,0.22,0.23,0.45,0.45,0.65,0.24
Odsonne Edouard,CRY,7,443,3.0,3.0,1.0,1.35,1.35,0.21,2.89,1.33,0.27,0.27,0.04,0.32,0.32,0.59,0.27
Dominic Calvert-Lewin,EVE,3,253,3.0,1.0,0.0,3.16,1.64,0.14,1.8,0.03,1.12,0.58,0.05,1.17,0.63,0.64,0.01
Youri Tielemans,LEI,10,900,3.0,3.0,2.0,1.01,1.01,2.68,4.9,1.91,0.10,0.10,0.27,0.37,0.37,0.49,0.19
Phil Foden,MCI,6,465,3.0,3.0,1.0,2.26,2.26,1.28,3.46,0.72,0.44,0.44,0.25,0.68,0.68,0.67,0.14
Emile Smith-Rowe,ARS,10,810,3.0,3.0,2.0,1.59,1.59,1.59,2.82,0.97,0.18,0.18,0.18,0.35,0.35,0.31,0.11
Mason Mount,CHE,7,445,3.0,2.0,2.0,2.21,1.45,2.80,4.88,1.58,0.45,0.29,0.57,1.01,0.86,0.99,0.32
Conor Gallagher,CRY,9,791,3.0,3.0,2.0,3.44,3.44,2.23,6.98,2.61,0.39,0.39,0.25,0.64,0.64,0.79,0.30
Emmanuel Dennis,WAT,9,674,3.0,3.0,3.0,2.04,2.04,1.22,3.45,0.79,0.27,0.27,0.16,0.44,0.44,0.46,0.11
Allan Saint-Maximin,NEW,10,893,2.0,2.0,3.0,1.70,1.70,2.65,6.13,1.89,0.17,0.17,0.27,0.44,0.44,0.62,0.19
Ilkay Gündogan,MCI,6,507,2.0,2.0,0.0,2.20,2.20,1.76,4.58,1.33,0.39,0.39,0.31,0.70,0.70,0.81,0.24
Kevin De Bruyne,MCI,7,369,2.0,2.0,0.0,0.76,0.76,1.66,2.17,1.12,0.19,0.19,0.40,0.59,0.59,0.53,0.27
Marcus Rashford,MUN,3,106,2.0,2.0,0.0,0.78,0.78,0.00,1.08,0.32,0.66,0.66,0.00,0.66,0.66,0.92,0.27
Jesse Lingard,MUN,5,51,2.0,2.0,0.0,0.45,0.45,0.07,0.63,0.13,0.79,0.79,0.13,0.92,0.92,1.11,0.24
Christian Benteke,CRY,10,582,2.0,2.0,1.0,2.52,2.52,1.36,4.21,0.96,0.39,0.39,0.21,0.60,0.60,0.65,0.15
Riyad Mahrez,MCI,8,246,2.0,2.0,1.0,2.07,2.07,1.52,4.53,1.12,0.76,0.76,0.55,1.31,1.31,1.66,0.41
James Ward-Prowse,SOU,8,702,2.0,0.0,0.0,1.77,0.25,0.43,2.67,2.50,0.23,0.03,0.05,0.28,0.09,0.34,0.32
Ivan Toney,BRE,10,900,2.0,1.0,2.0,2.57,1.81,3.28,3.8,0.55,0.26,0.18,0.33,0.59,0.51,0.38,0.06
Abdoulaye Doucouré,EVE,8,720,2.0,2.0,4.0,1.10,1.10,1.54,4.4,2.01,0.14,0.14,0.19,0.33,0.33,0.55,0.25
Jarrod Bowen,WHU,10,885,2.0,2.0,2.0,3.86,3.86,1.46,6.8,2.49,0.39,0.39,0.15,0.54,0.54,0.69,0.25
Rodrigo,LEE,9,683,2.0,1.0,0.0,1.40,0.64,1.67,3.57,1.66,0.18,0.08,0.22,0.41,0.30,0.47,0.22
Bernardo Silva,MCI,9,765,2.0,2.0,1.0,2.39,2.39,2.35,8.23,3.70,0.28,0.28,0.28,0.56,0.56,0.97,0.44
Raúl Jiménez,WOL,10,811,2.0,2.0,2.0,2.74,2.74,1.88,5.48,1.60,0.30,0.30,0.21,0.51,0.51,0.61,0.18
Chris Wood,BUR,10,868,2.0,2.0,0.0,3.69,3.69,0.25,3.15,1.24,0.38,0.38,0.03,0.41,0.41,0.33,0.13
Naby Keita,LIV,7,373,2.0,2.0,1.0,0.57,0.57,1.03,4.22,2.97,0.14,0.14,0.25,0.39,0.39,1.02,0.72
Gabriel Jesus,MCI,9,687,2.0,2.0,5.0,2.60,2.60,2.16,5.07,1.45,0.34,0.34,0.28,0.62,0.62,0.66,0.19
Yoane Wissa,BRE,4,45,2.0,2.0,0.0,0.63,0.63,0.00,0.54,0.00,1.25,1.25,0.00,1.25,1.25,1.09,0.00
Richarlison,EVE,6,468,2.0,2.0,1.0,1.85,1.85,1.22,3.22,1.33,0.36,0.36,0.24,0.59,0.59,0.62,0.26
Ferrán Torres,MCI,4,308,2.0,2.0,1.0,2.51,2.51,0.02,2.43,1.18,0.73,0.73,0.01,0.74,0.74,0.71,0.34
Bryan Mbeumo,BRE,9,754,2.0,2.0,0.0,3.79,3.79,0.44,4.88,1.38,0.45,0.45,0.05,0.50,0.50,0.58,0.16
Trevoh Chalobah,CHE,6,451,2.0,2.0,0.0,0.58,0.58,0.05,2.13,2.11,0.12,0.12,0.01,0.13,0.13,0.42,0.42
Teemu Pukki,NOR,10,858,2.0,1.0,0.0,2.79,2.03,0.30,2.24,0.12,0.29,0.21,0.03,0.32,0.24,0.24,0.01
Leandro Trossard,BHA,10,873,2.0,2.0,1.0,1.77,1.77,0.90,3.44,1.10,0.18,0.18,0.09,0.28,0.28,0.35,0.11
John McGinn,AVL,9,759,2.0,2.0,1.0,0.44,0.44,1.51,3.1,1.50,0.05,0.05,0.18,0.23,0.23,0.37,0.18
Alexis Mac Allister,BHA,8,229,2.0,1.0,1.0,1.79,1.03,0.20,2.21,1.66,0.70,0.41,0.08,0.79,0.49,0.87,0.65
Armando Broja,SOU,6,240,2.0,2.0,0.0,1.37,1.37,0.06,1.39,0.25,0.51,0.51,0.02,0.54,0.54,0.52,0.09
Ollie Watkins,AVL,8,640,2.0,2.0,0.0,3.33,3.33,0.12,3.66,0.41,0.47,0.47,0.02,0.48,0.48,0.51,0.06
Timo Werner,CHE,7,386,1.0,1.0,1.0,2.10,2.10,0.09,2.74,0.62,0.49,0.49,0.02,0.51,0.51,0.64,0.14
Pierre-Emile Højbjerg,TOT,10,900,1.0,1.0,1.0,0.31,0.31,0.46,4.16,3.46,0.03,0.03,0.05,0.08,0.08,0.42,0.35
Alex Iwobi,EVE,9,460,1.0,1.0,1.0,1.10,1.10,1.43,3.24,1.69,0.22,0.22,0.28,0.50,0.50,0.63,0.33
