Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,15,1350,13.0,12.0,9.0,10.84,10.08,5.71,18.87,6.82,0.72,0.67,0.38,1.10,1.05,1.26,0.45
Jamie Vardy,LEI,15,1235,9.0,9.0,1.0,5.91,5.91,0.86,7.21,1.26,0.43,0.43,0.06,0.49,0.49,0.53,0.09
Diogo Jota,LIV,14,1031,8.0,8.0,1.0,8.53,8.53,3.28,15.3,4.52,0.74,0.74,0.29,1.03,1.03,1.34,0.39
Sadio Mané,LIV,15,1268,7.0,7.0,1.0,8.31,8.31,2.39,15.14,6.52,0.59,0.59,0.17,0.76,0.76,1.07,0.46
Bernardo Silva,MCI,14,1215,7.0,7.0,1.0,4.42,4.42,3.21,12.83,6.13,0.33,0.33,0.24,0.57,0.57,0.95,0.45
Son Heung-Min,TOT,13,1151,6.0,6.0,2.0,4.50,4.50,1.37,6.79,2.17,0.35,0.35,0.11,0.46,0.46,0.53,0.17
Callum Wilson,NEW,11,962,6.0,5.0,0.0,5.08,4.32,0.44,3.52,0.33,0.48,0.40,0.04,0.52,0.45,0.33,0.03
Michail Antonio,WHU,14,1260,6.0,6.0,4.0,6.74,5.98,4.11,11.21,3.74,0.48,0.43,0.29,0.78,0.72,0.80,0.27
Cristiano Ronaldo,MUN,12,940,6.0,5.0,2.0,6.70,5.94,1.46,8.43,1.95,0.64,0.57,0.14,0.78,0.71,0.81,0.19
Neal Maupay,BHA,14,1018,6.0,5.0,0.0,5.53,4.77,0.83,5.95,1.02,0.49,0.42,0.07,0.56,0.49,0.53,0.09
Raphinha,LEE,13,1098,6.0,5.0,1.0,2.99,2.23,2.66,5.66,2.60,0.25,0.18,0.22,0.46,0.40,0.46,0.21
Emmanuel Dennis,WAT,14,1094,6.0,6.0,5.0,2.94,2.94,2.24,5.82,1.48,0.24,0.24,0.18,0.43,0.43,0.48,0.12
Joshua King,WAT,13,998,5.0,4.0,2.0,5.73,4.97,2.03,6.46,0.71,0.52,0.45,0.18,0.70,0.63,0.58,0.06
Demarai Gray,EVE,15,1174,5.0,5.0,2.0,2.49,2.49,1.99,5.74,1.74,0.19,0.19,0.15,0.34,0.34,0.44,0.13
Bruno Fernandes,MUN,15,1308,5.0,5.0,3.0,2.91,2.15,4.17,9.74,4.90,0.20,0.15,0.29,0.49,0.43,0.67,0.34
Maxwel Cornet,BUR,9,581,5.0,5.0,0.0,1.37,1.37,0.59,3.09,1.62,0.21,0.21,0.09,0.30,0.30,0.48,0.25
Ismaila Sarr,WAT,12,1039,5.0,5.0,0.0,3.51,2.75,1.14,4.37,1.19,0.30,0.24,0.10,0.40,0.34,0.38,0.10
Emile Smith-Rowe,ARS,14,1153,5.0,5.0,2.0,2.24,2.24,2.18,5.4,2.40,0.18,0.18,0.17,0.35,0.35,0.42,0.19
Teemu Pukki,NOR,15,1299,5.0,3.0,0.0,4.91,3.39,0.89,4.21,0.15,0.34,0.23,0.06,0.40,0.30,0.29,0.01
Mason Mount,CHE,12,705,5.0,4.0,4.0,2.93,2.17,3.39,6.5,2.38,0.37,0.28,0.43,0.81,0.71,0.83,0.30
Pierre-Emerick Aubameyang,ARS,14,1047,4.0,4.0,1.0,6.89,5.37,0.80,5.44,0.96,0.59,0.46,0.07,0.66,0.53,0.47,0.08
Roberto Firmino,LIV,8,369,4.0,4.0,1.0,3.56,3.56,0.73,6.88,2.71,0.87,0.87,0.18,1.05,1.05,1.68,0.66
Wilfried Zaha,CRY,14,1176,4.0,2.0,1.0,3.62,2.09,2.35,6.46,2.53,0.28,0.16,0.18,0.46,0.34,0.49,0.19
Christian Benteke,CRY,15,940,4.0,4.0,1.0,4.30,4.30,1.65,6.07,1.08,0.41,0.41,0.16,0.57,0.57,0.58,0.10
Ivan Toney,BRE,14,1260,4.0,2.0,2.0,4.03,2.51,3.31,4.99,1.05,0.29,0.18,0.24,0.52,0.42,0.36,0.08
Pablo Fornals,WHU,15,1226,4.0,4.0,2.0,2.94,2.94,2.77,8.75,4.14,0.22,0.22,0.20,0.42,0.42,0.64,0.30
Mason Greenwood,MUN,11,843,4.0,4.0,1.0,2.48,2.48,1.03,3.76,1.08,0.26,0.26,0.11,0.37,0.37,0.40,0.12
Reece James,CHE,11,728,4.0,4.0,4.0,1.38,1.38,2.50,6.68,4.13,0.17,0.17,0.31,0.48,0.48,0.83,0.51
Hee-Chan Hwang,WOL,12,952,4.0,4.0,0.0,2.40,2.40,0.82,5.02,2.18,0.23,0.23,0.08,0.30,0.30,0.47,0.21
Ollie Watkins,AVL,13,1090,4.0,4.0,0.0,4.42,4.42,0.51,6.16,1.87,0.36,0.36,0.04,0.41,0.41,0.51,0.15
Conor Gallagher,CRY,14,1234,4.0,4.0,3.0,4.65,4.65,3.30,9.24,3.15,0.34,0.34,0.24,0.58,0.58,0.67,0.23
Allan Saint-Maximin,NEW,15,1332,3.0,3.0,3.0,2.43,2.43,2.98,7.37,2.14,0.16,0.16,0.20,0.37,0.37,0.50,0.14
Ilkay Gündogan,MCI,10,846,3.0,3.0,1.0,4.85,4.85,2.80,10.9,4.35,0.52,0.52,0.30,0.81,0.81,1.16,0.46
Romelu Lukaku,CHE,10,683,3.0,3.0,0.0,3.74,3.74,2.08,6.46,1.97,0.49,0.49,0.27,0.77,0.77,0.85,0.26
Raheem Sterling,MCI,13,720,3.0,3.0,1.0,4.05,4.05,2.01,8.8,3.06,0.51,0.51,0.25,0.76,0.76,1.10,0.38
Andros Townsend,EVE,15,1185,3.0,2.0,2.0,2.06,1.30,2.44,4.74,2.61,0.16,0.10,0.19,0.34,0.28,0.36,0.20
Ben Chilwell,CHE,6,540,3.0,3.0,1.0,1.30,1.30,0.83,3.94,2.88,0.22,0.22,0.14,0.36,0.36,0.66,0.48
Danny Ings,AVL,10,844,3.0,2.0,2.0,2.02,1.26,0.16,2.11,1.03,0.22,0.13,0.02,0.23,0.15,0.23,0.11
Jarrod Bowen,WHU,15,1242,3.0,3.0,4.0,5.25,5.25,2.36,8.81,2.72,0.38,0.38,0.17,0.55,0.55,0.64,0.20
Martin Odegaard,ARS,13,827,3.0,3.0,0.0,0.68,0.68,0.92,3.72,2.67,0.07,0.07,0.10,0.17,0.17,0.40,0.29
Said Benrahma,WHU,15,1145,3.0,3.0,3.0,2.11,2.11,2.37,6.81,2.73,0.17,0.17,0.19,0.35,0.35,0.54,0.21
Odsonne Edouard,CRY,12,634,3.0,3.0,1.0,2.03,2.03,1.02,4.44,1.44,0.29,0.29,0.14,0.43,0.43,0.63,0.20
Raúl Jiménez,WOL,15,1261,3.0,3.0,2.0,3.47,3.47,1.94,6.45,1.86,0.25,0.25,0.14,0.39,0.39,0.46,0.13
Chris Wood,BUR,14,1164,3.0,3.0,0.0,3.82,3.82,0.31,3.25,1.30,0.30,0.30,0.02,0.32,0.32,0.25,0.10
Dominic Calvert-Lewin,EVE,3,253,3.0,1.0,0.0,3.16,1.64,0.14,1.8,0.03,1.12,0.58,0.05,1.17,0.63,0.64,0.01
