Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,10,895,11.0,9.0,2.0,11.10,8.82,2.59,10.65,1.02,1.12,0.89,0.26,1.38,1.15,1.07,0.10
Son Heung-Min,TOT,10,839,8.0,8.0,1.0,4.63,4.63,3.00,9.44,2.96,0.50,0.50,0.32,0.82,0.82,1.01,0.32
Mohamed Salah,LIV,10,885,8.0,5.0,4.0,7.16,4.12,4.95,9.66,3.51,0.73,0.42,0.50,1.23,0.92,0.98,0.36
Callum Wilson,NEW,9,409,7.0,5.0,0.0,7.31,5.79,0.02,6.31,0.75,1.61,1.27,0.00,1.61,1.28,1.39,0.16
Jarrod Bowen,WHU,10,900,6.0,6.0,1.0,4.38,4.38,1.27,4.65,1.30,0.44,0.44,0.13,0.57,0.57,0.46,0.13
Alexander Isak,NEW,8,507,6.0,5.0,0.0,6.08,5.32,0.43,5.78,1.15,1.08,0.94,0.08,1.16,1.02,1.03,0.20
Bryan Mbeumo,BRE,10,900,6.0,4.0,2.0,5.60,4.08,2.57,7.24,2.28,0.56,0.41,0.26,0.82,0.67,0.72,0.23
Hee-Chan Hwang,WOL,10,605,6.0,6.0,1.0,2.91,2.91,1.46,4.65,1.32,0.43,0.43,0.22,0.65,0.65,0.69,0.20
Douglas Luiz,AVL,10,868,5.0,2.0,1.0,2.95,0.67,0.85,6.03,5.50,0.31,0.07,0.09,0.39,0.16,0.62,0.57
Eddie Nketiah,ARS,10,701,5.0,5.0,0.0,3.70,3.70,0.32,3.72,0.58,0.47,0.47,0.04,0.52,0.52,0.48,0.07
Ollie Watkins,AVL,10,879,5.0,5.0,5.0,6.06,6.06,3.14,9.67,1.28,0.62,0.62,0.32,0.94,0.94,0.99,0.13
Evan Ferguson,BHA,10,525,5.0,5.0,0.0,2.52,2.52,0.50,4.73,1.83,0.43,0.43,0.09,0.52,0.52,0.81,0.31
Dominic Solanke,BOU,10,899,4.0,4.0,1.0,4.58,4.58,0.52,5.16,0.57,0.46,0.46,0.05,0.51,0.51,0.52,0.06
