Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,15,1305,14.0,11.0,4.0,16.73,13.68,3.25,16.21,1.37,1.15,0.94,0.22,1.38,1.17,1.12,0.09
Mohamed Salah,LIV,16,1408,11.0,8.0,7.0,10.43,7.38,7.18,14.11,3.69,0.67,0.47,0.46,1.13,0.93,0.90,0.24
Son Heung-Min,TOT,16,1379,10.0,9.0,4.0,6.46,5.70,5.84,13.83,4.28,0.42,0.37,0.38,0.80,0.75,0.90,0.28
Jarrod Bowen,WHU,15,1350,9.0,9.0,1.0,6.95,6.95,2.28,7.91,1.48,0.46,0.46,0.15,0.62,0.62,0.53,0.10
Dominic Solanke,BOU,16,1438,8.0,8.0,1.0,9.72,9.72,0.96,10.84,1.84,0.61,0.61,0.06,0.67,0.67,0.68,0.12
Hee-Chan Hwang,WOL,16,1145,8.0,7.0,2.0,5.17,4.41,2.10,6.83,1.87,0.41,0.35,0.16,0.57,0.51,0.54,0.15
Ollie Watkins,AVL,16,1419,8.0,8.0,6.0,9.93,9.93,3.42,14.04,1.92,0.63,0.63,0.22,0.85,0.85,0.89,0.12
Callum Wilson,NEW,11,498,7.0,5.0,1.0,7.44,5.92,0.33,6.85,0.84,1.34,1.07,0.06,1.40,1.13,1.24,0.15
Alexander Isak,NEW,12,838,7.0,6.0,0.0,7.86,7.10,1.02,8.85,2.38,0.84,0.76,0.11,0.95,0.87,0.95,0.26
Bryan Mbeumo,BRE,15,1289,7.0,4.0,3.0,7.57,5.29,2.89,9.41,3.17,0.53,0.37,0.20,0.73,0.57,0.66,0.22
Abdoulaye Doucouré,EVE,16,1410,6.0,6.0,0.0,7.05,7.05,2.04,9.33,3.61,0.45,0.45,0.13,0.58,0.58,0.60,0.23
Odsonne Edouard,CRY,15,1270,6.0,6.0,0.0,6.13,6.13,0.86,6.34,1.47,0.43,0.43,0.06,0.50,0.50,0.45,0.10
Anthony Gordon,NEW,15,1255,6.0,6.0,3.0,4.72,4.72,3.19,10.93,4.41,0.34,0.34,0.23,0.57,0.57,0.78,0.32
Nicolas Jackson,CHE,15,1107,6.0,6.0,1.0,9.31,9.31,1.31,10.21,1.31,0.76,0.76,0.11,0.86,0.86,0.83,0.11
Evan Ferguson,BHA,15,875,6.0,6.0,0.0,2.80,2.80,0.61,5.26,1.97,0.29,0.29,0.06,0.35,0.35,0.54,0.20
Raheem Sterling,CHE,16,1275,5.0,5.0,1.0,4.47,4.47,2.48,10.71,4.83,0.32,0.32,0.17,0.49,0.49,0.76,0.34
Leon Bailey,AVL,14,596,5.0,5.0,4.0,2.96,2.96,3.37,7.15,2.42,0.45,0.45,0.51,0.96,0.96,1.08,0.36
Scott McTominay,MUN,13,881,5.0,5.0,0.0,3.84,3.84,0.04,3.96,0.77,0.39,0.39,0.00,0.40,0.40,0.40,0.08
Douglas Luiz,AVL,16,1408,5.0,2.0,2.0,4.34,2.06,2.00,9.53,7.55,0.28,0.13,0.13,0.41,0.26,0.61,0.48
Eddie Nketiah,ARS,15,832,5.0,5.0,0.0,4.28,4.28,0.34,4.21,0.58,0.46,0.46,0.04,0.50,0.50,0.46,0.06
Matheus Cunha,WOL,16,1366,5.0,5.0,3.0,4.56,4.56,2.15,6.79,1.16,0.30,0.30,0.14,0.44,0.44,0.45,0.08
Bukayo Saka,ARS,15,1322,5.0,3.0,6.0,5.63,4.11,5.07,11.83,5.28,0.38,0.28,0.35,0.73,0.62,0.81,0.36
João Pedro,BHA,16,824,5.0,3.0,1.0,4.59,3.07,2.27,6.56,2.21,0.50,0.33,0.25,0.75,0.58,0.72,0.24
Cole Palmer,CHE,14,875,5.0,1.0,2.0,5.03,1.98,3.26,6.87,2.64,0.52,0.20,0.34,0.85,0.54,0.71,0.27
Willian,FUL,15,1007,4.0,2.0,1.0,3.59,2.07,1.64,7.77,5.07,0.32,0.18,0.15,0.47,0.33,0.69,0.45
