Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,20,1786,16.0,14.0,9.0,15.61,13.32,6.22,22.21,7.72,0.79,0.67,0.31,1.10,0.99,1.12,0.39
Diogo Jota,LIV,19,1404,10.0,10.0,1.0,11.72,11.72,3.72,18.26,5.43,0.75,0.75,0.24,0.99,0.99,1.17,0.35
Jamie Vardy,LEI,16,1325,9.0,9.0,1.0,6.06,6.06,1.18,7.68,1.26,0.41,0.41,0.08,0.49,0.49,0.52,0.09
Son Heung-Min,TOT,17,1499,8.0,8.0,3.0,6.96,6.96,3.38,11.59,3.60,0.42,0.42,0.20,0.62,0.62,0.70,0.22
Michail Antonio,WHU,19,1662,8.0,8.0,5.0,8.95,8.19,4.52,13.98,4.52,0.48,0.44,0.24,0.73,0.69,0.76,0.24
Sadio Mané,LIV,20,1713,8.0,8.0,1.0,10.50,10.50,3.39,18.29,7.23,0.55,0.55,0.18,0.73,0.73,0.96,0.38
Cristiano Ronaldo,MUN,16,1300,8.0,6.0,3.0,9.92,8.40,1.66,11.54,2.90,0.69,0.58,0.11,0.80,0.70,0.80,0.20
Emile Smith-Rowe,ARS,18,1208,8.0,8.0,2.0,3.48,3.48,2.22,6.61,2.40,0.26,0.26,0.17,0.42,0.42,0.49,0.18
Raphinha,LEE,17,1452,8.0,5.0,1.0,5.32,3.03,2.80,7.08,3.40,0.33,0.19,0.17,0.50,0.36,0.44,0.21
Emmanuel Dennis,WAT,17,1321,8.0,8.0,5.0,3.51,3.51,2.55,6.67,1.51,0.24,0.24,0.17,0.41,0.41,0.45,0.10
Raheem Sterling,MCI,17,1080,7.0,5.0,1.0,7.79,6.27,2.98,11.34,4.70,0.65,0.52,0.25,0.90,0.77,0.94,0.39
Neal Maupay,BHA,17,1288,7.0,6.0,1.0,5.92,5.16,1.55,7.61,1.67,0.41,0.36,0.11,0.52,0.47,0.53,0.12
Bernardo Silva,MCI,20,1714,7.0,7.0,1.0,5.31,5.31,4.63,17.24,9.04,0.28,0.28,0.24,0.52,0.52,0.91,0.47
Mason Mount,CHE,18,1245,7.0,6.0,5.0,5.08,4.31,4.18,9.26,3.37,0.37,0.31,0.30,0.67,0.61,0.67,0.24
Callum Wilson,NEW,15,1201,6.0,5.0,0.0,5.13,4.37,0.44,3.8,0.61,0.38,0.33,0.03,0.42,0.36,0.28,0.05
Riyad Mahrez,MCI,16,823,6.0,4.0,4.0,5.30,3.78,3.19,9.5,4.00,0.58,0.41,0.35,0.93,0.76,1.04,0.44
Jorginho,CHE,18,1373,6.0,0.0,1.0,5.06,0.49,2.09,10.27,9.53,0.33,0.03,0.14,0.47,0.17,0.67,0.62
Maxwel Cornet,BUR,10,623,6.0,6.0,0.0,1.62,1.62,0.59,3.15,1.62,0.23,0.23,0.08,0.32,0.32,0.45,0.23
Bukayo Saka,ARS,20,1508,6.0,6.0,4.0,5.06,5.06,4.16,10.87,4.31,0.30,0.30,0.25,0.55,0.55,0.65,0.26
Conor Gallagher,CRY,17,1492,6.0,6.0,3.0,5.41,5.41,3.76,10.33,3.23,0.33,0.33,0.23,0.55,0.55,0.62,0.19
Kevin De Bruyne,MCI,15,922,5.0,5.0,1.0,2.38,2.38,4.15,7.93,4.39,0.23,0.23,0.41,0.64,0.64,0.77,0.43
Joshua King,WAT,16,1268,5.0,4.0,3.0,6.32,5.56,2.22,7.14,0.81,0.45,0.39,0.16,0.61,0.55,0.51,0.06
Wilfried Zaha,CRY,17,1392,5.0,3.0,1.0,3.79,2.26,2.85,7.28,2.69,0.24,0.15,0.18,0.43,0.33,0.47,0.17
Romelu Lukaku,CHE,13,817,5.0,5.0,0.0,4.09,4.09,2.22,7.7,2.83,0.45,0.45,0.24,0.70,0.70,0.85,0.31
Demarai Gray,EVE,17,1354,5.0,5.0,2.0,2.95,2.95,2.11,6.45,1.98,0.20,0.20,0.14,0.34,0.34,0.43,0.13
James Ward-Prowse,SOU,17,1512,5.0,2.0,1.0,3.08,0.79,1.83,5.34,4.34,0.18,0.05,0.11,0.29,0.16,0.32,0.26
Bruno Fernandes,MUN,18,1516,5.0,5.0,3.0,3.40,2.64,4.71,11.59,6.14,0.20,0.16,0.28,0.48,0.44,0.69,0.36
Said Benrahma,WHU,20,1478,5.0,5.0,4.0,3.69,3.69,3.20,9.29,3.03,0.22,0.22,0.20,0.42,0.42,0.57,0.18
