Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,28,2336,20.0,15.0,10.0,21.59,17.02,7.91,28.16,9.77,0.83,0.66,0.30,1.14,0.96,1.08,0.38
Son Heung-Min,TOT,27,2361,14.0,14.0,6.0,11.45,11.45,6.72,22.02,8.19,0.44,0.44,0.26,0.69,0.69,0.84,0.31
Diogo Jota,LIV,27,1867,14.0,14.0,1.0,14.77,14.77,4.32,21.27,5.98,0.71,0.71,0.21,0.92,0.92,1.03,0.29
Harry Kane,TOT,29,2509,12.0,10.0,6.0,15.32,13.79,7.65,24.93,7.66,0.55,0.49,0.27,0.82,0.77,0.89,0.27
Sadio Mané,LIV,27,2251,12.0,12.0,1.0,14.96,14.96,4.49,23.55,8.68,0.60,0.60,0.18,0.78,0.78,0.94,0.35
Cristiano Ronaldo,MUN,24,1928,12.0,10.0,3.0,14.23,12.71,3.68,19.16,5.86,0.66,0.59,0.17,0.84,0.76,0.89,0.27
Ivan Toney,BRE,26,2275,11.0,6.0,3.0,9.35,5.55,5.49,9.5,1.81,0.37,0.22,0.22,0.59,0.44,0.38,0.07
Kevin De Bruyne,MCI,23,1620,10.0,10.0,3.0,4.06,4.06,6.71,12.29,5.58,0.23,0.23,0.37,0.60,0.60,0.68,0.31
Wilfried Zaha,CRY,25,2112,10.0,6.0,1.0,7.14,3.34,3.80,9.74,3.21,0.30,0.14,0.16,0.47,0.30,0.42,0.14
Raheem Sterling,MCI,24,1651,10.0,8.0,3.0,11.51,9.23,3.89,16.0,7.70,0.63,0.50,0.21,0.84,0.72,0.87,0.42
Riyad Mahrez,MCI,22,1188,10.0,6.0,4.0,8.21,5.17,3.30,11.96,5.29,0.62,0.39,0.25,0.87,0.64,0.91,0.40
Jamie Vardy,LEI,18,1403,10.0,10.0,2.0,6.54,6.54,1.27,8.24,1.26,0.42,0.42,0.08,0.50,0.50,0.53,0.08
Bruno Fernandes,MUN,28,2416,9.0,9.0,6.0,7.25,6.49,8.20,20.02,9.03,0.27,0.24,0.31,0.58,0.55,0.75,0.34
Jarrod Bowen,WHU,29,2449,9.0,9.0,8.0,11.04,11.04,5.12,17.84,4.94,0.41,0.41,0.19,0.59,0.59,0.66,0.18
Emile Smith-Rowe,ARS,25,1599,9.0,9.0,2.0,5.02,5.02,2.85,9.53,3.96,0.28,0.28,0.16,0.44,0.44,0.54,0.22
Bukayo Saka,ARS,29,2264,9.0,9.0,5.0,6.56,6.56,6.21,15.16,6.63,0.26,0.26,0.25,0.51,0.51,0.60,0.26
Raphinha,LEE,28,2348,9.0,6.0,3.0,8.48,6.20,6.18,14.26,4.99,0.33,0.24,0.24,0.56,0.47,0.55,0.19
Emmanuel Dennis,WAT,28,2213,9.0,9.0,5.0,6.50,6.50,3.43,11.31,4.13,0.26,0.26,0.14,0.40,0.40,0.46,0.17
Michail Antonio,WHU,30,2588,8.0,8.0,7.0,11.06,10.30,5.58,18.86,6.36,0.38,0.36,0.19,0.58,0.55,0.66,0.22
Neal Maupay,BHA,28,2123,8.0,7.0,2.0,7.98,6.46,2.44,11.35,3.75,0.34,0.27,0.10,0.44,0.38,0.48,0.16
James Maddison,LEI,27,1833,8.0,8.0,4.0,4.65,4.65,3.91,10.27,4.10,0.23,0.23,0.19,0.42,0.42,0.50,0.20
Teemu Pukki,NOR,29,2558,8.0,5.0,2.0,7.59,5.30,2.58,7.16,0.45,0.27,0.19,0.09,0.36,0.28,0.25,0.02
Mason Mount,CHE,25,1757,8.0,7.0,7.0,6.24,5.48,5.37,12.33,5.05,0.32,0.28,0.28,0.59,0.56,0.63,0.26
Ollie Watkins,AVL,27,2267,8.0,7.0,1.0,9.16,8.40,1.91,13.15,4.10,0.36,0.33,0.08,0.44,0.41,0.52,0.16
Conor Gallagher,CRY,26,2302,8.0,8.0,3.0,7.16,7.16,3.89,12.97,4.70,0.28,0.28,0.15,0.43,0.43,0.51,0.18
James Ward-Prowse,SOU,28,2502,7.0,4.0,4.0,3.68,1.40,5.30,9.76,8.06,0.13,0.05,0.19,0.32,0.24,0.35,0.29
Maxwel Cornet,BUR,19,1253,7.0,7.0,1.0,3.14,3.14,1.28,5.15,2.22,0.23,0.23,0.09,0.32,0.32,0.37,0.16
Bernardo Silva,MCI,29,2431,7.0,7.0,2.0,7.24,7.24,5.79,22.34,11.88,0.27,0.27,0.21,0.48,0.48,0.83,0.44
Phil Foden,MCI,22,1677,7.0,7.0,3.0,7.97,7.97,5.09,15.31,4.76,0.43,0.43,0.27,0.70,0.70,0.82,0.26
Che Adams,SOU,24,1737,7.0,7.0,3.0,7.11,7.11,2.76,9.06,1.04,0.37,0.37,0.14,0.51,0.51,0.47,0.05
Ilkay Gündogan,MCI,21,1442,6.0,6.0,4.0,7.61,7.61,4.40,16.28,5.66,0.48,0.48,0.27,0.75,0.75,1.02,0.35
Callum Wilson,NEW,15,1201,6.0,5.0,0.0,5.13,4.37,0.44,3.8,0.61,0.38,0.33,0.03,0.42,0.36,0.28,0.05
Jorginho,CHE,24,1877,6.0,0.0,2.0,5.14,0.57,2.55,12.71,11.88,0.25,0.03,0.12,0.37,0.15,0.61,0.57
Pablo Fornals,WHU,29,2270,6.0,6.0,2.0,4.28,4.28,4.95,15.07,7.30,0.17,0.17,0.20,0.37,0.37,0.60,0.29
Said Benrahma,WHU,27,1920,6.0,6.0,6.0,4.92,4.92,4.51,11.64,3.37,0.23,0.23,0.21,0.44,0.44,0.55,0.16
Odsonne Edouard,CRY,24,1301,6.0,5.0,4.0,6.26,5.50,1.98,9.43,2.24,0.43,0.38,0.14,0.57,0.52,0.65,0.16
Raúl Jiménez,WOL,28,2176,6.0,5.0,3.0,6.79,6.03,2.48,10.17,2.91,0.28,0.25,0.10,0.38,0.35,0.42,0.12
Kai Havertz,CHE,21,1412,6.0,6.0,2.0,7.17,7.17,1.72,12.01,3.66,0.46,0.46,0.11,0.57,0.57,0.77,0.23
Youri Tielemans,LEI,23,1907,6.0,4.0,2.0,3.98,2.46,3.10,10.5,6.18,0.19,0.12,0.15,0.33,0.26,0.50,0.29
Richarlison,EVE,22,1820,6.0,4.0,4.0,5.72,4.20,2.95,7.76,2.66,0.28,0.21,0.15,0.43,0.35,0.38,0.13
Armando Broja,SOU,26,1617,6.0,6.0,0.0,5.44,5.44,0.72,7.04,1.80,0.30,0.30,0.04,0.34,0.34,0.39,0.10
Jack Harrison,LEE,28,2084,6.0,6.0,1.0,4.69,4.69,3.32,8.57,4.10,0.20,0.20,0.14,0.35,0.35,0.37,0.18
Jacob Ramsey,AVL,28,2041,6.0,6.0,1.0,3.00,3.00,1.79,9.12,4.83,0.13,0.13,0.08,0.21,0.21,0.40,0.21
Allan Saint-Maximin,NEW,27,2142,5.0,5.0,3.0,4.87,4.87,4.03,11.32,2.75,0.20,0.20,0.17,0.37,0.37,0.48,0.12
Joshua King,WAT,27,1984,5.0,4.0,3.0,7.84,7.08,3.92,10.8,1.96,0.36,0.32,0.18,0.53,0.50,0.49,0.09
Roberto Firmino,LIV,17,874,5.0,5.0,3.0,4.97,4.97,1.47,10.58,5.27,0.51,0.51,0.15,0.66,0.66,1.09,0.54
Romelu Lukaku,CHE,20,1219,5.0,5.0,0.0,5.05,5.05,2.36,9.5,3.58,0.37,0.37,0.17,0.55,0.55,0.70,0.26
Demarai Gray,EVE,25,1827,5.0,5.0,2.0,3.62,3.62,2.58,7.53,2.42,0.18,0.18,0.13,0.31,0.31,0.37,0.12
Danny Ings,AVL,23,1542,5.0,4.0,5.0,4.26,3.50,1.12,5.49,1.48,0.25,0.20,0.07,0.31,0.27,0.32,0.09
Rodrigo,LEE,24,1730,5.0,4.0,1.0,4.21,3.45,2.97,8.8,3.20,0.22,0.18,0.15,0.37,0.33,0.46,0.17
Martin Odegaard,ARS,27,1993,5.0,5.0,3.0,3.08,3.08,4.91,13.97,8.61,0.14,0.14,0.22,0.36,0.36,0.63,0.39
Fabinho,LIV,23,1916,5.0,3.0,1.0,4.94,3.42,0.83,8.44,7.82,0.23,0.16,0.04,0.27,0.20,0.40,0.37
Ismaila Sarr,WAT,17,1442,5.0,5.0,1.0,3.81,3.05,2.82,6.84,1.69,0.24,0.19,0.18,0.41,0.37,0.43,0.11
Yoane Wissa,BRE,23,808,5.0,5.0,0.0,1.97,1.97,0.41,3.15,1.07,0.22,0.22,0.05,0.27,0.27,0.35,0.12
Juan Camilo Hernández,WAT,23,1069,5.0,5.0,2.0,2.65,2.65,1.70,4.74,1.82,0.22,0.22,0.14,0.37,0.37,0.40,0.15
Mason Greenwood,MUN,18,1305,5.0,5.0,1.0,4.48,4.48,1.33,6.19,1.75,0.31,0.31,0.09,0.40,0.40,0.43,0.12
Gabriel Martinelli,ARS,20,1305,5.0,5.0,3.0,5.29,5.29,2.35,7.47,1.40,0.36,0.36,0.16,0.53,0.53,0.52,0.10
Reece James,CHE,18,1218,5.0,5.0,6.0,2.02,2.02,4.62,10.43,7.30,0.15,0.15,0.34,0.49,0.49,0.77,0.54
Hee-Chan Hwang,WOL,23,1366,5.0,5.0,1.0,3.36,3.36,1.31,7.19,3.44,0.22,0.22,0.09,0.31,0.31,0.47,0.23
Pierre-Emerick Aubameyang,ARS,14,1047,4.0,4.0,1.0,6.89,5.37,0.80,5.44,0.96,0.59,0.46,0.07,0.66,0.53,0.47,0.08
Philippe Coutinho,AVL,11,863,4.0,4.0,3.0,2.85,2.85,2.01,6.51,2.97,0.30,0.30,0.21,0.51,0.51,0.68,0.31
Manuel Lanzini,WHU,23,1321,4.0,2.0,2.0,2.54,1.01,1.79,6.79,6.04,0.17,0.07,0.12,0.29,0.19,0.46,0.41
Marcus Rashford,MUN,20,974,4.0,4.0,2.0,2.62,2.62,2.43,6.79,1.97,0.24,0.24,0.22,0.47,0.47,0.63,0.18
Christian Benteke,CRY,22,1090,4.0,4.0,1.0,4.72,4.72,1.65,6.48,1.24,0.39,0.39,0.14,0.53,0.53,0.54,0.10
Christian Pulisic,CHE,15,938,4.0,4.0,1.0,4.52,4.52,0.84,6.41,1.61,0.43,0.43,0.08,0.51,0.51,0.61,0.15
Alexandre Lacazette,ARS,24,1646,4.0,2.0,7.0,7.45,5.17,3.17,8.89,3.10,0.41,0.28,0.17,0.58,0.46,0.49,0.17
Chris Wood,BUR,28,2376,4.0,4.0,0.0,6.97,6.97,1.29,8.11,2.74,0.26,0.26,0.05,0.31,0.31,0.31,0.10
Ademola Lookman,LEI,19,1148,4.0,4.0,0.0,3.74,3.74,1.67,9.17,4.34,0.29,0.29,0.13,0.42,0.42,0.72,0.34
Daniel James,LEE,29,2236,4.0,4.0,3.0,7.19,7.19,4.08,11.52,1.25,0.29,0.29,0.16,0.45,0.45,0.46,0.05
Jean-Philippe Mateta,CRY,15,724,4.0,4.0,1.0,3.30,3.30,0.55,4.79,2.01,0.41,0.41,0.07,0.48,0.48,0.60,0.25
Fred,MUN,24,1867,4.0,4.0,4.0,1.09,1.09,2.27,8.04,5.59,0.05,0.05,0.11,0.16,0.16,0.39,0.27
Rúben Neves,WOL,28,2275,4.0,4.0,2.0,1.05,1.05,1.77,7.02,5.60,0.04,0.04,0.07,0.11,0.11,0.28,0.22
Mohamed Elyounoussi,SOU,23,1607,4.0,4.0,1.0,5.81,5.81,1.81,7.83,2.91,0.33,0.33,0.10,0.43,0.43,0.44,0.16
Leandro Trossard,BHA,28,2296,4.0,3.0,1.0,5.41,4.65,2.30,10.38,4.48,0.21,0.18,0.09,0.30,0.27,0.41,0.18
Tomas Soucek,WHU,29,2600,4.0,4.0,1.0,4.60,4.60,2.07,8.95,5.14,0.16,0.16,0.07,0.23,0.23,0.31,0.18
Alexis Mac Allister,BHA,25,1403,4.0,3.0,2.0,4.10,3.34,1.30,7.12,3.86,0.26,0.21,0.08,0.35,0.30,0.46,0.25
Hakim Ziyech,CHE,16,1060,4.0,4.0,2.0,2.59,2.59,3.21,8.59,4.47,0.22,0.22,0.27,0.49,0.49,0.73,0.38
Vitaly Janelt,BRE,25,1888,4.0,4.0,0.0,2.80,2.80,1.11,5.95,2.56,0.13,0.13,0.05,0.19,0.19,0.28,0.12
Patson Daka,LEI,16,762,4.0,4.0,3.0,4.03,4.03,1.46,5.82,1.60,0.48,0.48,0.17,0.65,0.65,0.69,0.19
Danny Welbeck,BHA,17,804,3.0,3.0,0.0,2.88,2.88,0.45,3.67,0.61,0.32,0.32,0.05,0.37,0.37,0.41,0.07
Kelechi Iheanacho,LEI,20,895,3.0,3.0,5.0,3.14,3.14,2.27,6.6,1.59,0.32,0.32,0.23,0.54,0.54,0.66,0.16
Jeffrey Schlupp,CRY,24,1366,3.0,3.0,1.0,2.25,2.25,1.49,5.91,2.56,0.15,0.15,0.10,0.25,0.25,0.39,0.17
Andros Townsend,EVE,21,1463,3.0,2.0,2.0,2.26,1.50,2.85,5.32,2.76,0.14,0.09,0.18,0.31,0.27,0.33,0.17
Ben Chilwell,CHE,6,540,3.0,3.0,1.0,1.30,1.30,0.83,3.94,2.88,0.22,0.22,0.14,0.36,0.36,0.66,0.48
Virgil van Dijk,LIV,28,2520,3.0,3.0,1.0,1.79,1.79,1.41,14.3,14.26,0.06,0.06,0.05,0.11,0.11,0.51,0.51
Ben Mee,BUR,21,1839,3.0,3.0,0.0,2.56,2.56,1.27,2.57,2.48,0.13,0.13,0.06,0.19,0.19,0.13,0.12
Antonio Rüdiger,CHE,27,2430,3.0,3.0,0.0,1.95,1.95,0.70,14.36,13.56,0.07,0.07,0.03,0.10,0.10,0.53,0.50
