Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,24,2084,19.0,15.0,10.0,19.35,15.55,7.72,26.3,9.07,0.84,0.67,0.33,1.17,1.00,1.14,0.39
Diogo Jota,LIV,23,1688,12.0,12.0,1.0,13.84,13.84,4.07,20.15,5.79,0.74,0.74,0.22,0.95,0.95,1.07,0.31
Sadio Mané,LIV,23,1962,11.0,11.0,1.0,13.44,13.44,4.34,21.65,8.34,0.62,0.62,0.20,0.82,0.82,0.99,0.38
Son Heung-Min,TOT,22,1939,10.0,10.0,5.0,8.67,8.67,5.20,16.56,5.97,0.40,0.40,0.24,0.64,0.64,0.77,0.28
Raheem Sterling,MCI,23,1561,10.0,8.0,1.0,11.37,9.09,3.50,15.25,7.03,0.66,0.52,0.20,0.86,0.73,0.88,0.41
Jamie Vardy,LEI,17,1341,10.0,10.0,2.0,6.54,6.54,1.27,8.24,1.26,0.44,0.44,0.09,0.52,0.52,0.55,0.08
Bruno Fernandes,MUN,26,2236,9.0,9.0,6.0,7.05,6.28,8.08,19.52,8.76,0.28,0.25,0.33,0.61,0.58,0.79,0.35
Cristiano Ronaldo,MUN,23,1843,9.0,7.0,3.0,13.32,11.80,3.68,18.2,5.62,0.65,0.58,0.18,0.83,0.76,0.89,0.27
Emile Smith-Rowe,ARS,21,1385,9.0,9.0,2.0,3.77,3.77,2.70,7.44,2.57,0.25,0.25,0.18,0.42,0.42,0.48,0.17
Raphinha,LEE,24,1988,9.0,6.0,2.0,6.48,4.20,4.60,9.89,3.67,0.29,0.19,0.21,0.50,0.40,0.45,0.17
Emmanuel Dennis,WAT,24,1934,9.0,9.0,5.0,5.75,5.75,3.27,9.58,3.25,0.27,0.27,0.15,0.42,0.42,0.45,0.15
Wilfried Zaha,CRY,22,1842,8.0,6.0,1.0,5.45,3.17,3.35,9.11,3.20,0.27,0.15,0.16,0.43,0.32,0.45,0.16
Michail Antonio,WHU,26,2292,8.0,8.0,7.0,9.81,9.05,5.44,17.47,6.27,0.39,0.36,0.21,0.60,0.57,0.69,0.25
Harry Kane,TOT,24,2059,8.0,7.0,3.0,11.36,10.60,5.20,18.17,5.11,0.50,0.46,0.23,0.72,0.69,0.79,0.22
Riyad Mahrez,MCI,20,1008,8.0,4.0,4.0,7.06,4.01,3.30,10.63,4.81,0.63,0.36,0.29,0.92,0.65,0.95,0.43
Jarrod Bowen,WHU,27,2322,8.0,8.0,8.0,10.44,10.44,4.95,16.88,4.55,0.40,0.40,0.19,0.60,0.60,0.65,0.18
Neal Maupay,BHA,24,1835,8.0,7.0,2.0,6.50,5.73,1.96,9.61,2.81,0.32,0.28,0.10,0.41,0.38,0.47,0.14
Conor Gallagher,CRY,23,2032,8.0,8.0,3.0,7.01,7.01,3.89,12.58,4.46,0.31,0.31,0.17,0.48,0.48,0.56,0.20
Kevin De Bruyne,MCI,20,1368,7.0,7.0,2.0,2.83,2.83,5.77,10.14,5.10,0.19,0.19,0.38,0.57,0.57,0.67,0.34
Bernardo Silva,MCI,26,2240,7.0,7.0,1.0,6.20,6.20,5.31,20.45,11.18,0.25,0.25,0.21,0.46,0.46,0.82,0.45
Phil Foden,MCI,19,1432,7.0,7.0,3.0,7.12,7.12,4.96,14.2,4.60,0.45,0.45,0.31,0.76,0.76,0.89,0.29
James Maddison,LEI,24,1563,7.0,7.0,3.0,4.51,4.51,2.71,8.97,3.47,0.26,0.26,0.16,0.42,0.42,0.52,0.20
Bukayo Saka,ARS,24,1852,7.0,7.0,4.0,5.90,5.90,5.05,12.66,4.94,0.29,0.29,0.25,0.53,0.53,0.62,0.24
Che Adams,SOU,20,1379,7.0,7.0,2.0,5.38,5.38,1.76,6.76,0.78,0.35,0.35,0.11,0.47,0.47,0.44,0.05
Mason Mount,CHE,21,1433,7.0,6.0,6.0,5.32,4.56,4.45,10.04,3.74,0.33,0.29,0.28,0.61,0.57,0.63,0.23
Callum Wilson,NEW,15,1201,6.0,5.0,0.0,5.13,4.37,0.44,3.8,0.61,0.38,0.33,0.03,0.42,0.36,0.28,0.05
James Ward-Prowse,SOU,24,2142,6.0,3.0,4.0,3.41,1.12,4.77,8.87,7.27,0.14,0.05,0.20,0.34,0.25,0.37,0.31
Ivan Toney,BRE,22,1915,6.0,4.0,2.0,5.21,3.69,4.44,6.86,1.27,0.25,0.17,0.21,0.45,0.38,0.32,0.06
Jorginho,CHE,21,1607,6.0,0.0,1.0,5.11,0.55,2.12,10.77,9.98,0.29,0.03,0.12,0.41,0.15,0.60,0.56
Maxwel Cornet,BUR,15,1004,6.0,6.0,0.0,2.13,2.13,0.69,4.15,2.16,0.19,0.19,0.06,0.25,0.25,0.37,0.19
Odsonne Edouard,CRY,22,1265,6.0,5.0,4.0,6.15,5.39,1.93,9.28,2.20,0.44,0.38,0.14,0.58,0.52,0.66,0.16
Youri Tielemans,LEI,20,1637,6.0,4.0,2.0,3.94,2.42,3.10,9.72,5.44,0.22,0.13,0.17,0.39,0.30,0.53,0.30
Teemu Pukki,NOR,25,2198,6.0,4.0,1.0,5.95,4.43,1.70,5.89,0.37,0.24,0.18,0.07,0.31,0.25,0.24,0.02
Armando Broja,SOU,22,1319,6.0,6.0,0.0,4.98,4.98,0.60,5.57,0.91,0.34,0.34,0.04,0.38,0.38,0.38,0.06
Ollie Watkins,AVL,22,1822,6.0,6.0,1.0,6.97,6.97,0.98,10.44,3.35,0.34,0.34,0.05,0.39,0.39,0.52,0.17
Allan Saint-Maximin,NEW,23,1992,5.0,5.0,3.0,4.65,4.65,3.97,10.89,2.60,0.21,0.21,0.18,0.39,0.39,0.49,0.12
Ilkay Gündogan,MCI,19,1345,5.0,5.0,3.0,7.19,7.19,3.82,14.97,5.23,0.48,0.48,0.26,0.74,0.74,1.00,0.35
Joshua King,WAT,24,1926,5.0,4.0,3.0,7.75,6.99,3.69,10.48,1.81,0.36,0.33,0.17,0.53,0.50,0.49,0.08
Romelu Lukaku,CHE,17,1168,5.0,5.0,0.0,4.91,4.91,2.36,9.07,3.29,0.38,0.38,0.18,0.56,0.56,0.70,0.25
Demarai Gray,EVE,21,1569,5.0,5.0,2.0,3.24,3.24,2.36,6.97,2.25,0.19,0.19,0.14,0.32,0.32,0.40,0.13
Pablo Fornals,WHU,25,1969,5.0,5.0,2.0,3.31,3.31,4.41,12.74,6.22,0.15,0.15,0.20,0.35,0.35,0.58,0.28
Said Benrahma,WHU,23,1621,5.0,5.0,4.0,4.41,4.41,3.40,10.27,3.15,0.25,0.25,0.19,0.43,0.43,0.57,0.18
Raúl Jiménez,WOL,24,1927,5.0,4.0,3.0,5.69,4.93,2.27,8.14,1.98,0.27,0.23,0.11,0.37,0.34,0.38,0.09
Ismaila Sarr,WAT,16,1352,5.0,5.0,1.0,3.72,2.96,2.46,6.39,1.69,0.25,0.20,0.16,0.41,0.36,0.43,0.11
Mason Greenwood,MUN,18,1305,5.0,5.0,1.0,4.48,4.48,1.33,6.19,1.75,0.31,0.31,0.09,0.40,0.40,0.43,0.12
Hee-Chan Hwang,WOL,18,1181,5.0,5.0,0.0,3.11,3.11,0.87,6.48,2.98,0.24,0.24,0.07,0.30,0.30,0.49,0.23
Jacob Ramsey,AVL,23,1620,5.0,5.0,1.0,2.79,2.79,1.43,6.99,3.11,0.16,0.16,0.08,0.23,0.23,0.39,0.17
Pierre-Emerick Aubameyang,ARS,14,1047,4.0,4.0,1.0,6.89,5.37,0.80,5.44,0.96,0.59,0.46,0.07,0.66,0.53,0.47,0.08
Roberto Firmino,LIV,15,750,4.0,4.0,3.0,3.98,3.98,1.47,8.56,4.20,0.48,0.48,0.18,0.65,0.65,1.03,0.50
Manuel Lanzini,WHU,20,1055,4.0,2.0,2.0,2.13,0.61,1.75,5.98,5.66,0.18,0.05,0.15,0.33,0.20,0.51,0.48
Marcus Rashford,MUN,17,849,4.0,4.0,2.0,2.62,2.62,2.43,6.63,1.81,0.28,0.28,0.26,0.54,0.54,0.70,0.19
Christian Benteke,CRY,21,1073,4.0,4.0,1.0,4.72,4.72,1.65,6.48,1.24,0.40,0.40,0.14,0.53,0.53,0.54,0.10
Danny Ings,AVL,19,1318,4.0,3.0,2.0,3.49,2.72,0.24,3.83,1.28,0.24,0.19,0.02,0.25,0.20,0.26,0.09
Martin Odegaard,ARS,22,1567,4.0,4.0,3.0,2.18,2.18,3.99,10.73,6.79,0.13,0.13,0.23,0.35,0.35,0.62,0.39
Fabinho,LIV,19,1620,4.0,3.0,1.0,4.18,3.42,0.75,7.82,7.22,0.23,0.19,0.04,0.27,0.23,0.43,0.40
Ademola Lookman,LEI,18,1120,4.0,4.0,0.0,3.72,3.72,1.58,9.08,4.34,0.30,0.30,0.13,0.43,0.43,0.73,0.35
Daniel James,LEE,24,1816,4.0,4.0,2.0,5.92,5.92,3.02,8.97,1.04,0.29,0.29,0.15,0.44,0.44,0.44,0.05
Richarlison,EVE,17,1371,4.0,4.0,3.0,3.35,3.35,2.76,6.66,2.35,0.22,0.22,0.18,0.40,0.40,0.44,0.15
Leandro Trossard,BHA,24,1936,4.0,3.0,1.0,4.60,3.84,1.98,8.49,3.71,0.21,0.18,0.09,0.31,0.27,0.39,0.17
Gabriel Martinelli,ARS,16,1018,4.0,4.0,2.0,4.90,4.90,2.00,6.76,1.29,0.43,0.43,0.18,0.61,0.61,0.60,0.11
Reece James,CHE,16,1114,4.0,4.0,5.0,1.88,1.88,3.71,9.49,6.43,0.15,0.15,0.30,0.45,0.45,0.77,0.52
Tomas Soucek,WHU,25,2240,4.0,4.0,1.0,4.45,4.45,1.60,7.47,3.81,0.18,0.18,0.06,0.24,0.24,0.30,0.15
Alexis Mac Allister,BHA,21,1125,4.0,3.0,2.0,3.25,2.49,1.24,5.56,3.05,0.26,0.20,0.10,0.36,0.30,0.44,0.24
Jack Harrison,LEE,23,1726,4.0,4.0,1.0,3.24,3.24,1.93,4.88,2.10,0.17,0.17,0.10,0.27,0.27,0.25,0.11
Hakim Ziyech,CHE,14,880,4.0,4.0,2.0,2.55,2.55,2.41,7.77,3.97,0.26,0.26,0.25,0.51,0.51,0.80,0.41
Patson Daka,LEI,13,743,4.0,4.0,3.0,4.03,4.03,1.46,5.82,1.60,0.49,0.49,0.18,0.67,0.67,0.71,0.19
Danny Welbeck,BHA,13,576,3.0,3.0,0.0,2.12,2.12,0.21,2.73,0.49,0.33,0.33,0.03,0.36,0.36,0.43,0.08
Jeffrey Schlupp,CRY,21,1096,3.0,3.0,1.0,2.19,2.19,1.40,5.55,2.36,0.18,0.18,0.11,0.29,0.29,0.46,0.19
Andros Townsend,EVE,19,1449,3.0,2.0,2.0,2.19,1.43,2.85,5.32,2.76,0.14,0.09,0.18,0.31,0.27,0.33,0.17
Ben Chilwell,CHE,6,540,3.0,3.0,1.0,1.30,1.30,0.83,3.94,2.88,0.22,0.22,0.14,0.36,0.36,0.66,0.48
Virgil van Dijk,LIV,24,2160,3.0,3.0,1.0,1.64,1.64,1.41,13.23,13.19,0.07,0.07,0.06,0.13,0.13,0.55,0.55
Ben Mee,BUR,21,1839,3.0,3.0,0.0,2.56,2.56,1.27,2.57,2.48,0.13,0.13,0.06,0.19,0.19,0.13,0.12
Rodrigo,LEE,19,1377,3.0,2.0,1.0,3.00,2.23,2.43,7.05,3.08,0.20,0.15,0.16,0.35,0.30,0.46,0.20
Rodri,MCI,22,1928,3.0,3.0,1.0,1.19,1.19,1.19,16.73,15.12,0.06,0.06,0.06,0.11,0.11,0.78,0.71
Aymeric Laporte,MCI,22,1911,3.0,3.0,0.0,2.77,2.77,0.40,13.01,12.66,0.13,0.13,0.02,0.15,0.15,0.61,0.60
Christian Pulisic,CHE,13,838,3.0,3.0,0.0,3.80,3.80,0.42,5.19,1.11,0.41,0.41,0.05,0.45,0.45,0.56,0.12
Alexandre Lacazette,ARS,19,1224,3.0,2.0,5.0,5.93,4.41,2.67,7.19,2.60,0.44,0.32,0.20,0.63,0.52,0.53,0.19
Thiago Silva,CHE,21,1721,3.0,3.0,0.0,0.87,0.87,0.18,11.39,11.25,0.05,0.05,0.01,0.06,0.06,0.60,0.59
Chris Wood,BUR,23,1943,3.0,3.0,0.0,6.45,6.45,0.71,6.95,2.63,0.30,0.30,0.03,0.33,0.33,0.32,0.12
Dominic Calvert-Lewin,EVE,8,687,3.0,1.0,0.0,4.87,2.59,0.28,3.2,0.57,0.64,0.34,0.04,0.68,0.38,0.42,0.08
Gabriel,ARS,21,1843,3.0,3.0,0.0,2.36,2.36,0.18,6.94,6.70,0.12,0.12,0.01,0.12,0.12,0.34,0.33
Yoane Wissa,BRE,19,695,3.0,3.0,0.0,1.83,1.83,0.19,2.26,0.47,0.24,0.24,0.02,0.26,0.26,0.29,0.06
Jan Bednarek,SOU,21,1737,3.0,3.0,0.0,2.35,2.35,0.30,4.37,4.15,0.12,0.12,0.02,0.14,0.14,0.23,0.21
Bryan Mbeumo,BRE,24,1976,3.0,2.0,3.0,6.39,5.63,2.26,11.49,4.72,0.29,0.26,0.10,0.39,0.36,0.52,0.22
Fred,MUN,21,1597,3.0,3.0,3.0,0.50,0.50,2.01,6.85,5.13,0.03,0.03,0.11,0.14,0.14,0.39,0.29
