Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,15,1305,14.0,11.0,4.0,16.73,13.68,3.25,16.21,1.37,1.15,0.94,0.22,1.38,1.17,1.12,0.09
Mohamed Salah,LIV,17,1498,11.0,8.0,7.0,10.77,7.73,7.44,14.87,3.95,0.65,0.46,0.45,1.09,0.91,0.89,0.24
Son Heung-Min,TOT,17,1469,10.0,9.0,4.0,6.78,6.02,5.97,14.4,4.52,0.42,0.37,0.37,0.78,0.73,0.88,0.28
Jarrod Bowen,WHU,16,1440,10.0,10.0,1.0,7.22,7.22,2.28,8.18,1.48,0.45,0.45,0.14,0.59,0.59,0.51,0.09
Ollie Watkins,AVL,17,1509,9.0,9.0,6.0,10.05,10.05,3.59,14.43,2.09,0.60,0.60,0.21,0.81,0.81,0.86,0.12
Dominic Solanke,BOU,16,1438,8.0,8.0,1.0,9.72,9.72,0.96,10.84,1.84,0.61,0.61,0.06,0.67,0.67,0.68,0.12
Hee-Chan Hwang,WOL,17,1235,8.0,7.0,2.0,5.32,4.56,2.10,7.17,2.05,0.39,0.33,0.15,0.54,0.49,0.52,0.15
Callum Wilson,NEW,12,588,7.0,5.0,1.0,7.89,6.36,0.37,7.34,0.84,1.21,0.97,0.06,1.26,1.03,1.12,0.13
Alexander Isak,NEW,12,838,7.0,6.0,0.0,7.86,7.10,1.02,8.85,2.38,0.84,0.76,0.11,0.95,0.87,0.95,0.26
Bryan Mbeumo,BRE,15,1289,7.0,4.0,3.0,7.57,5.29,2.89,9.41,3.17,0.53,0.37,0.20,0.73,0.57,0.66,0.22
Nicolas Jackson,CHE,16,1197,7.0,7.0,1.0,10.60,10.60,1.34,11.68,1.92,0.80,0.80,0.10,0.90,0.90,0.88,0.14
Abdoulaye Doucouré,EVE,17,1460,6.0,6.0,0.0,7.05,7.05,2.04,9.41,3.68,0.43,0.43,0.13,0.56,0.56,0.58,0.23
Odsonne Edouard,CRY,15,1270,6.0,6.0,0.0,6.13,6.13,0.86,6.34,1.47,0.43,0.43,0.06,0.50,0.50,0.45,0.10
Anthony Gordon,NEW,16,1345,6.0,6.0,4.0,5.11,5.11,4.15,12.93,5.16,0.34,0.34,0.28,0.62,0.62,0.86,0.35
Cole Palmer,CHE,15,965,6.0,2.0,3.0,5.81,2.76,4.77,9.12,4.04,0.54,0.26,0.44,0.99,0.70,0.85,0.38
Evan Ferguson,BHA,16,939,6.0,6.0,0.0,2.80,2.80,0.61,5.26,1.97,0.27,0.27,0.06,0.33,0.33,0.50,0.19
Raheem Sterling,CHE,17,1352,5.0,5.0,2.0,4.78,4.78,3.10,11.64,4.83,0.32,0.32,0.21,0.52,0.52,0.77,0.32
