Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,15,1305,14.0,11.0,4.0,16.73,13.68,3.25,16.21,1.37,1.15,0.94,0.22,1.38,1.17,1.12,0.09
Mohamed Salah,LIV,15,1318,10.0,7.0,6.0,10.17,7.12,7.16,13.79,3.55,0.69,0.49,0.49,1.18,0.98,0.94,0.24
Son Heung-Min,TOT,15,1289,9.0,9.0,2.0,5.29,5.29,4.42,11.73,3.24,0.37,0.37,0.31,0.68,0.68,0.82,0.23
Jarrod Bowen,WHU,14,1260,9.0,9.0,1.0,6.42,6.42,1.96,7.06,1.48,0.46,0.46,0.14,0.60,0.60,0.50,0.11
Hee-Chan Hwang,WOL,15,1055,8.0,7.0,2.0,5.14,4.38,2.10,6.62,1.69,0.44,0.37,0.18,0.62,0.55,0.57,0.14
Ollie Watkins,AVL,15,1329,8.0,8.0,6.0,9.73,9.73,3.42,13.69,1.77,0.66,0.66,0.23,0.89,0.89,0.93,0.12
Callum Wilson,NEW,10,475,7.0,5.0,0.0,7.31,5.79,0.02,6.4,0.84,1.39,1.10,0.00,1.39,1.10,1.21,0.16
Dominic Solanke,BOU,15,1348,7.0,7.0,1.0,8.87,8.87,0.96,9.16,0.96,0.59,0.59,0.06,0.66,0.66,0.61,0.06
Alexander Isak,NEW,11,771,7.0,6.0,0.0,7.24,6.48,1.02,7.92,2.08,0.85,0.76,0.12,0.96,0.88,0.92,0.24
Bryan Mbeumo,BRE,15,1289,7.0,4.0,3.0,7.57,5.29,2.89,9.41,3.17,0.53,0.37,0.20,0.73,0.57,0.66,0.22
Odsonne Edouard,CRY,14,1219,6.0,6.0,0.0,6.13,6.13,0.86,6.34,1.47,0.45,0.45,0.06,0.52,0.52,0.47,0.11
Anthony Gordon,NEW,14,1178,6.0,6.0,3.0,4.68,4.68,2.84,10.51,4.39,0.36,0.36,0.22,0.57,0.57,0.80,0.34
Nicolas Jackson,CHE,14,1088,6.0,6.0,1.0,9.13,9.13,1.31,10.03,1.31,0.76,0.76,0.11,0.86,0.86,0.83,0.11
Evan Ferguson,BHA,14,785,6.0,6.0,0.0,2.72,2.72,0.56,5.06,1.91,0.31,0.31,0.06,0.38,0.38,0.58,0.22
Raheem Sterling,CHE,15,1255,5.0,5.0,1.0,4.40,4.40,2.46,10.39,4.61,0.32,0.32,0.18,0.49,0.49,0.75,0.33
Abdoulaye Doucouré,EVE,15,1320,5.0,5.0,0.0,6.56,6.56,2.04,8.94,3.61,0.45,0.45,0.14,0.59,0.59,0.61,0.25
Leon Bailey,AVL,13,548,5.0,5.0,3.0,2.96,2.96,3.23,7.01,2.28,0.49,0.49,0.53,1.02,1.02,1.15,0.37
Scott McTominay,MUN,12,791,5.0,5.0,0.0,3.34,3.34,0.04,3.55,0.76,0.38,0.38,0.00,0.38,0.38,0.40,0.09
Douglas Luiz,AVL,15,1318,5.0,2.0,2.0,4.33,2.05,1.93,9.24,7.33,0.30,0.14,0.13,0.43,0.27,0.63,0.50
Eddie Nketiah,ARS,14,826,5.0,5.0,0.0,4.26,4.26,0.34,4.19,0.58,0.46,0.46,0.04,0.50,0.50,0.46,0.06
Bukayo Saka,ARS,14,1232,5.0,3.0,6.0,5.22,3.69,5.04,11.17,5.03,0.38,0.27,0.37,0.75,0.64,0.82,0.37
João Pedro,BHA,15,734,5.0,3.0,1.0,4.38,2.86,1.89,5.7,1.81,0.54,0.35,0.23,0.77,0.58,0.70,0.22
Cole Palmer,CHE,13,785,5.0,1.0,2.0,4.80,1.75,3.16,6.54,2.48,0.55,0.20,0.36,0.91,0.56,0.75,0.28
Martin Odegaard,ARS,12,1066,4.0,2.0,2.0,2.71,1.18,3.26,8.79,6.45,0.23,0.10,0.27,0.50,0.37,0.74,0.54
Phil Foden,MCI,15,1161,4.0,4.0,3.0,3.85,3.85,2.74,10.14,5.44,0.30,0.30,0.21,0.51,0.51,0.79,0.42
Dejan Kulusevski,TOT,15,1333,4.0,4.0,1.0,2.30,2.30,3.13,9.25,5.33,0.16,0.16,0.21,0.37,0.37,0.62,0.36
Diogo Jota,LIV,12,653,4.0,4.0,0.0,3.57,3.57,0.59,6.24,3.34,0.49,0.49,0.08,0.57,0.57,0.86,0.46
Matheus Cunha,WOL,15,1276,4.0,4.0,3.0,3.76,3.76,2.15,6.01,1.14,0.27,0.27,0.15,0.42,0.42,0.42,0.08
Taiwo Awoniyi,NFO,10,688,4.0,4.0,2.0,3.72,3.72,0.68,4.27,1.02,0.49,0.49,0.09,0.57,0.57,0.56,0.13
Tomas Soucek,WHU,14,1084,4.0,4.0,1.0,4.74,4.74,0.63,5.85,2.86,0.39,0.39,0.05,0.45,0.45,0.49,0.24
Darwin Núñez,LIV,14,786,4.0,4.0,5.0,8.51,8.51,2.72,11.56,1.71,0.97,0.97,0.31,1.29,1.29,1.32,0.20
Julián Álvarez,MCI,15,1261,4.0,4.0,4.0,3.98,3.98,3.21,11.85,6.98,0.28,0.28,0.23,0.51,0.51,0.85,0.50
Pascal Groß,BHA,13,1100,3.0,3.0,4.0,1.81,1.81,2.06,8.38,6.77,0.15,0.15,0.17,0.32,0.32,0.69,0.55
Alex Iwobi,EVE,13,877,3.0,3.0,0.0,2.52,2.52,0.55,6.55,4.11,0.26,0.26,0.06,0.32,0.32,0.67,0.42
Willian,FUL,14,957,3.0,1.0,1.0,2.91,1.39,1.54,6.78,4.52,0.27,0.13,0.15,0.42,0.28,0.64,0.42
James Ward-Prowse,WHU,14,1248,3.0,3.0,5.0,2.72,2.72,3.97,7.23,4.54,0.20,0.20,0.29,0.48,0.48,0.52,0.33
Bruno Fernandes,MUN,15,1350,3.0,2.0,3.0,4.60,3.07,5.90,9.27,5.04,0.31,0.20,0.39,0.70,0.60,0.62,0.34
Rodri,MCI,12,1019,3.0,3.0,2.0,1.85,1.85,2.18,11.92,10.28,0.16,0.16,0.19,0.36,0.36,1.05,0.91
Bernardo Silva,MCI,12,996,3.0,3.0,3.0,1.20,1.20,4.38,9.79,5.95,0.11,0.11,0.40,0.50,0.50,0.88,0.54
Raúl Jiménez,FUL,14,960,3.0,3.0,0.0,3.35,3.35,0.91,4.22,0.65,0.31,0.31,0.08,0.40,0.40,0.40,0.06
Chris Wood,NFO,13,417,3.0,3.0,0.0,2.66,2.66,0.45,3.0,0.00,0.57,0.57,0.10,0.67,0.67,0.65,0.00
Kai Havertz,ARS,15,821,3.0,2.0,1.0,3.22,2.46,0.98,6.84,3.87,0.35,0.27,0.11,0.46,0.38,0.75,0.42
Declan Rice,ARS,15,1306,3.0,3.0,1.0,0.83,0.83,1.60,7.16,6.11,0.06,0.06,0.11,0.17,0.17,0.49,0.42
Dominic Calvert-Lewin,EVE,11,755,3.0,3.0,0.0,4.87,4.87,0.55,3.7,0.28,0.58,0.58,0.07,0.65,0.65,0.44,0.03
Yoane Wissa,BRE,15,1239,3.0,3.0,1.0,5.24,5.24,1.54,7.59,2.26,0.38,0.38,0.11,0.49,0.49,0.55,0.16
Solly March,BHA,7,571,3.0,3.0,1.0,2.72,2.72,0.99,4.91,2.40,0.43,0.43,0.16,0.58,0.58,0.77,0.38
Moussa Diaby,AVL,15,1051,3.0,3.0,4.0,2.78,2.78,4.92,10.15,4.89,0.24,0.24,0.42,0.66,0.66,0.87,0.42
James Maddison,TOT,11,909,3.0,3.0,5.0,2.94,2.94,3.46,9.79,5.33,0.29,0.29,0.34,0.63,0.63,0.97,0.53
Bobby Reid,FUL,13,657,3.0,3.0,0.0,3.07,3.07,0.23,3.04,0.79,0.42,0.42,0.03,0.45,0.45,0.42,0.11
Mathias Jensen,BRE,12,953,3.0,3.0,2.0,0.48,0.48,2.50,5.37,4.69,0.04,0.04,0.24,0.28,0.28,0.51,0.44
Cristian Romero,TOT,12,945,3.0,3.0,0.0,0.93,0.93,0.23,6.64,6.58,0.09,0.09,0.02,0.11,0.11,0.63,0.63
Lyle Foster,BUR,7,618,3.0,3.0,2.0,1.94,1.94,0.78,2.8,0.54,0.28,0.28,0.11,0.40,0.40,0.41,0.08
Leandro Trossard,ARS,11,497,3.0,3.0,1.0,3.44,3.44,1.87,5.38,1.09,0.62,0.62,0.34,0.96,0.96,0.97,0.20
John McGinn,AVL,15,1292,3.0,3.0,2.0,2.00,2.00,3.22,11.18,6.79,0.14,0.14,0.22,0.36,0.36,0.78,0.47
Josh Brownhill,BUR,14,1048,3.0,3.0,0.0,0.68,0.68,0.57,2.31,1.71,0.06,0.06,0.05,0.11,0.11,0.20,0.15
Anthony Elanga,NFO,15,905,3.0,3.0,3.0,1.91,1.91,2.25,4.88,1.40,0.19,0.19,0.22,0.41,0.41,0.48,0.14
