Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,8,715,8.0,7.0,1.0,8.66,7.14,1.67,7.9,0.81,1.09,0.90,0.21,1.30,1.11,0.99,0.10
Son Heung-Min,TOT,8,665,6.0,6.0,0.0,3.73,3.73,2.36,7.86,2.91,0.50,0.50,0.32,0.82,0.82,1.06,0.39
Alexander Isak,NEW,7,492,6.0,5.0,0.0,6.08,5.32,0.17,5.52,1.15,1.11,0.97,0.03,1.14,1.00,1.01,0.21
Mohamed Salah,LIV,8,705,5.0,3.0,4.0,5.66,3.38,4.71,7.71,2.38,0.72,0.43,0.60,1.32,1.03,0.98,0.30
Jarrod Bowen,WHU,8,720,5.0,5.0,1.0,3.90,3.90,1.26,4.3,1.23,0.49,0.49,0.16,0.64,0.64,0.54,0.15
Hee-Chan Hwang,WOL,8,425,5.0,5.0,0.0,1.77,1.77,0.71,2.93,1.18,0.37,0.37,0.15,0.52,0.52,0.62,0.25
Callum Wilson,NEW,7,244,4.0,3.0,0.0,4.15,3.39,0.02,3.51,0.24,1.53,1.25,0.01,1.54,1.26,1.29,0.09
Odsonne Edouard,CRY,7,612,4.0,4.0,0.0,3.34,3.34,0.60,3.91,1.15,0.49,0.49,0.09,0.58,0.58,0.57,0.17
Bryan Mbeumo,BRE,8,720,4.0,2.0,0.0,4.36,2.84,0.97,4.23,1.26,0.55,0.36,0.12,0.67,0.48,0.53,0.16
Bukayo Saka,ARS,7,621,4.0,2.0,2.0,4.50,2.98,1.68,4.94,1.63,0.65,0.43,0.24,0.90,0.68,0.72,0.24
Ollie Watkins,AVL,8,699,4.0,4.0,4.0,3.98,3.98,2.40,6.86,1.23,0.51,0.51,0.31,0.82,0.82,0.88,0.16
Evan Ferguson,BHA,8,370,4.0,4.0,0.0,2.39,2.39,0.50,4.46,1.68,0.58,0.58,0.12,0.70,0.70,1.08,0.41
Raheem Sterling,CHE,8,647,3.0,3.0,0.0,2.80,2.80,1.18,7.24,3.80,0.39,0.39,0.16,0.55,0.55,1.01,0.53
Dominic Solanke,BOU,8,720,3.0,3.0,1.0,3.49,3.49,0.52,4.03,0.51,0.44,0.44,0.07,0.50,0.50,0.50,0.06
Abdoulaye Doucouré,EVE,8,690,3.0,3.0,0.0,4.87,4.87,1.53,5.11,1.30,0.64,0.64,0.20,0.83,0.83,0.67,0.17
Martin Odegaard,ARS,8,716,3.0,1.0,1.0,2.40,0.88,1.28,4.28,3.25,0.30,0.11,0.16,0.46,0.27,0.54,0.41
Solly March,BHA,6,481,3.0,3.0,1.0,2.72,2.72,0.76,4.62,2.12,0.51,0.51,0.14,0.65,0.65,0.86,0.40
Douglas Luiz,AVL,8,688,3.0,1.0,0.0,2.11,0.59,0.58,4.47,4.08,0.28,0.08,0.08,0.35,0.15,0.58,0.53
Mathias Jensen,BRE,8,643,3.0,3.0,1.0,0.30,0.30,1.57,3.15,2.58,0.04,0.04,0.22,0.26,0.26,0.44,0.36
Lyle Foster,BUR,6,528,3.0,3.0,2.0,1.94,1.94,0.25,2.2,0.45,0.33,0.33,0.04,0.37,0.37,0.38,0.08
Taiwo Awoniyi,NFO,7,506,3.0,3.0,2.0,2.69,2.69,0.68,2.76,0.15,0.48,0.48,0.12,0.60,0.60,0.49,0.03
Darwin Núñez,LIV,7,303,3.0,3.0,2.0,3.73,3.73,1.23,5.14,1.08,1.11,1.11,0.36,1.47,1.47,1.53,0.32
Kaoru Mitoma,BHA,8,664,3.0,3.0,3.0,2.89,2.89,2.05,8.41,4.41,0.39,0.39,0.28,0.67,0.67,1.14,0.60
Julián Álvarez,MCI,8,671,3.0,3.0,3.0,2.91,2.91,1.55,6.57,3.66,0.39,0.39,0.21,0.60,0.60,0.88,0.49
Carlton Morris,LUT,8,699,3.0,1.0,1.0,3.20,1.68,0.79,3.67,2.36,0.41,0.22,0.10,0.51,0.32,0.47,0.30
Pascal Groß,BHA,6,533,2.0,2.0,0.0,0.79,0.79,1.19,5.87,4.94,0.13,0.13,0.20,0.33,0.33,0.99,0.83
Michail Antonio,WHU,8,628,2.0,2.0,1.0,1.28,1.28,0.88,4.51,2.35,0.18,0.18,0.13,0.31,0.31,0.65,0.34
James Ward-Prowse,WHU,7,630,2.0,2.0,3.0,1.78,1.78,2.49,3.79,2.02,0.25,0.25,0.36,0.61,0.61,0.54,0.29
