Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,21,1746,15.0,10.0,3.0,11.42,7.61,3.77,14.75,5.98,0.59,0.39,0.19,0.78,0.59,0.76,0.31
Son Heung-Min,TOT,21,1819,12.0,12.0,6.0,7.52,7.52,4.37,11.64,3.57,0.37,0.37,0.22,0.59,0.59,0.58,0.18
Harry Kane,TOT,19,1665,12.0,9.0,11.0,10.78,8.50,5.41,12.53,2.77,0.58,0.46,0.29,0.88,0.75,0.68,0.15
Bruno Fernandes,MUN,22,1849,12.0,6.0,9.0,10.58,5.25,8.49,16.32,6.13,0.51,0.26,0.41,0.93,0.67,0.79,0.30
Dominic Calvert-Lewin,EVE,19,1684,12.0,12.0,0.0,12.05,12.05,0.64,11.98,2.63,0.64,0.64,0.03,0.68,0.68,0.64,0.14
Jamie Vardy,LEI,18,1482,11.0,5.0,5.0,12.79,7.46,2.15,9.31,0.84,0.78,0.45,0.13,0.91,0.58,0.57,0.05
Patrick Bamford,LEE,21,1801,11.0,10.0,5.0,11.35,10.59,2.49,14.85,2.59,0.57,0.53,0.12,0.69,0.65,0.74,0.13
Callum Wilson,NEW,20,1783,10.0,6.0,5.0,11.51,8.46,2.44,11.16,0.65,0.58,0.43,0.12,0.70,0.55,0.56,0.03
Wilfried Zaha,CRY,19,1673,9.0,7.0,2.0,7.23,5.71,2.52,9.73,2.20,0.39,0.31,0.14,0.52,0.44,0.52,0.12
Ollie Watkins,AVL,20,1800,9.0,8.0,2.0,11.91,10.38,2.85,14.23,3.59,0.60,0.52,0.14,0.74,0.66,0.71,0.18
Marcus Rashford,MUN,22,1776,8.0,8.0,5.0,6.93,6.93,1.46,12.72,5.49,0.35,0.35,0.07,0.43,0.43,0.64,0.28
Alexandre Lacazette,ARS,19,1266,8.0,7.0,2.0,8.16,7.39,1.41,10.74,2.27,0.58,0.53,0.10,0.68,0.63,0.76,0.16
Tomas Soucek,WHU,22,1980,8.0,8.0,0.0,6.00,6.00,0.53,8.54,4.41,0.27,0.27,0.02,0.30,0.30,0.39,0.20
Ilkay Gündogan,MCI,16,1223,7.0,6.0,1.0,4.11,3.35,2.78,9.95,5.75,0.30,0.25,0.20,0.51,0.45,0.73,0.42
Raheem Sterling,MCI,19,1531,7.0,7.0,4.0,7.46,6.70,3.77,15.64,8.43,0.44,0.39,0.22,0.66,0.62,0.92,0.50
Sadio Mané,LIV,19,1604,7.0,7.0,3.0,8.46,8.46,3.91,14.87,3.69,0.47,0.47,0.22,0.69,0.69,0.83,0.21
Danny Ings,SOU,16,1298,7.0,5.0,3.0,4.74,3.21,1.86,5.69,1.14,0.33,0.22,0.13,0.46,0.35,0.39,0.08
Neal Maupay,BHA,20,1481,7.0,4.0,1.0,10.41,7.37,2.03,11.08,2.52,0.63,0.45,0.12,0.76,0.57,0.67,0.15
Harvey Barnes,LEI,21,1629,7.0,7.0,3.0,5.35,5.35,1.29,6.86,1.23,0.30,0.30,0.07,0.37,0.37,0.38,0.07
Roberto Firmino,LIV,22,1729,6.0,6.0,4.0,8.70,8.70,3.01,15.6,5.65,0.45,0.45,0.16,0.61,0.61,0.81,0.29
Jack Grealish,AVL,20,1800,6.0,6.0,10.0,4.96,4.96,8.67,15.84,5.98,0.25,0.25,0.43,0.68,0.68,0.79,0.30
