Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,32,2625,22.0,17.0,13.0,22.82,18.25,9.71,31.13,11.13,0.78,0.63,0.33,1.12,0.96,1.07,0.38
Son Heung-Min,TOT,31,2707,19.0,19.0,7.0,12.67,12.67,7.24,23.69,8.60,0.42,0.42,0.24,0.66,0.66,0.79,0.29
Cristiano Ronaldo,MUN,29,2378,18.0,15.0,3.0,16.90,14.61,4.42,22.66,7.38,0.64,0.55,0.17,0.81,0.72,0.86,0.28
Diogo Jota,LIV,31,2134,15.0,15.0,3.0,16.63,16.63,5.57,24.28,6.26,0.70,0.70,0.24,0.94,0.94,1.02,0.26
Sadio Mané,LIV,31,2563,14.0,14.0,2.0,15.86,15.86,4.87,26.41,10.31,0.56,0.56,0.17,0.73,0.73,0.93,0.36
Harry Kane,TOT,33,2869,13.0,11.0,8.0,16.63,15.10,8.71,27.15,7.83,0.52,0.47,0.27,0.79,0.75,0.85,0.25
Wilfried Zaha,CRY,29,2405,12.0,8.0,1.0,9.08,4.51,4.26,10.94,3.55,0.34,0.17,0.16,0.50,0.33,0.41,0.13
Ivan Toney,BRE,30,2635,12.0,7.0,4.0,11.18,7.37,5.89,11.21,2.18,0.38,0.25,0.20,0.58,0.45,0.38,0.07
Kevin De Bruyne,MCI,26,1854,11.0,11.0,6.0,4.26,4.26,8.23,14.64,6.66,0.21,0.21,0.40,0.61,0.61,0.71,0.32
Riyad Mahrez,MCI,25,1308,11.0,7.0,5.0,9.09,6.05,3.62,13.28,5.70,0.63,0.42,0.25,0.87,0.67,0.91,0.39
Bukayo Saka,ARS,34,2701,11.0,9.0,6.0,9.22,7.70,7.43,17.63,8.01,0.31,0.26,0.25,0.56,0.50,0.59,0.27
Raheem Sterling,MCI,27,1908,10.0,8.0,3.0,13.03,10.74,3.94,18.9,9.19,0.61,0.51,0.19,0.80,0.69,0.89,0.43
