Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Harry Kane,TOT,33,2917,22.0,18.0,13.0,21.40,18.36,7.44,24.52,4.40,0.66,0.57,0.23,0.89,0.80,0.76,0.14
Mohamed Salah,LIV,35,2905,22.0,16.0,4.0,18.64,14.08,5.91,26.39,9.36,0.58,0.44,0.18,0.76,0.62,0.82,0.29
Bruno Fernandes,MUN,36,3027,18.0,9.0,11.0,15.76,8.14,11.46,26.18,11.33,0.47,0.24,0.34,0.81,0.58,0.78,0.34
Son Heung-Min,TOT,35,2959,17.0,16.0,10.0,10.92,10.16,9.41,20.34,6.41,0.33,0.31,0.29,0.62,0.60,0.62,0.19
Dominic Calvert-Lewin,EVE,31,2698,16.0,16.0,0.0,17.95,17.95,1.98,19.37,4.12,0.60,0.60,0.07,0.66,0.66,0.65,0.14
Patrick Bamford,LEE,36,2952,15.0,14.0,7.0,16.62,15.85,3.64,21.99,3.86,0.51,0.48,0.11,0.62,0.59,0.67,0.12
Jamie Vardy,LEI,32,2668,13.0,7.0,9.0,18.19,12.86,5.09,18.1,2.39,0.61,0.43,0.17,0.79,0.61,0.61,0.08
Alexandre Lacazette,ARS,30,1928,13.0,10.0,2.0,12.03,9.75,2.21,14.36,2.94,0.56,0.45,0.10,0.66,0.56,0.67,0.14
Ollie Watkins,AVL,35,3150,13.0,12.0,5.0,15.41,13.89,5.21,20.78,5.07,0.44,0.40,0.15,0.59,0.55,0.59,0.14
Ilkay Gündogan,MCI,27,1972,12.0,11.0,2.0,9.02,7.49,3.70,18.55,10.09,0.41,0.34,0.17,0.58,0.51,0.85,0.46
Callum Wilson,NEW,26,2079,12.0,8.0,5.0,13.59,10.55,3.05,14.21,1.05,0.59,0.46,0.13,0.72,0.59,0.61,0.05
Danny Ings,SOU,27,2072,12.0,10.0,4.0,8.03,6.51,2.31,9.77,1.98,0.35,0.28,0.10,0.45,0.38,0.42,0.09
Chris Wood,BUR,31,2585,12.0,10.0,3.0,12.50,10.98,1.96,13.09,2.13,0.44,0.38,0.07,0.50,0.45,0.46,0.07
Wilfried Zaha,CRY,28,2435,11.0,9.0,2.0,8.55,7.03,3.58,13.16,3.48,0.32,0.26,0.13,0.45,0.39,0.49,0.13
Marcus Rashford,MUN,36,2914,11.0,11.0,9.0,9.58,9.58,4.19,20.44,8.93,0.30,0.30,0.13,0.43,0.43,0.63,0.28
Kelechi Iheanacho,LEI,23,1334,11.0,11.0,2.0,8.64,7.88,3.50,13.4,3.29,0.58,0.53,0.24,0.82,0.77,0.90,0.22
Pierre-Emerick Aubameyang,ARS,27,2164,10.0,8.0,3.0,9.66,8.13,2.35,14.24,3.96,0.40,0.34,0.10,0.50,0.44,0.59,0.16
Raheem Sterling,MCI,30,2449,10.0,10.0,6.0,11.76,11.00,5.82,24.09,11.48,0.43,0.40,0.21,0.65,0.62,0.89,0.42
Matheus Pereira,WBA,32,2504,10.0,6.0,6.0,6.72,3.67,6.36,10.62,3.66,0.24,0.13,0.23,0.47,0.36,0.38,0.13
Michail Antonio,WHU,24,1833,9.0,9.0,5.0,13.71,13.71,3.01,18.47,2.55,0.67,0.67,0.15,0.82,0.82,0.91,0.13
Jesse Lingard,WHU,14,1254,9.0,8.0,3.0,5.07,3.54,1.87,8.95,5.17,0.36,0.25,0.13,0.50,0.39,0.64,0.37
Christian Benteke,CRY,29,1742,9.0,9.0,1.0,6.90,6.90,0.68,8.32,3.14,0.36,0.36,0.04,0.39,0.39,0.43,0.16
Riyad Mahrez,MCI,25,1804,9.0,9.0,4.0,6.03,6.03,5.40,18.03,8.47,0.30,0.30,0.27,0.57,0.57,0.90,0.42
Sadio Mané,LIV,33,2625,9.0,9.0,6.0,13.13,13.13,7.24,22.89,5.36,0.45,0.45,0.25,0.70,0.70,0.78,0.18
Gareth Bale,TOT,18,875,9.0,9.0,2.0,4.27,4.27,1.58,6.35,2.59,0.44,0.44,0.16,0.60,0.60,0.65,0.27
Edinson Cavani,MUN,25,1267,9.0,9.0,3.0,8.59,8.59,2.04,11.94,2.70,0.61,0.61,0.15,0.76,0.76,0.85,0.19
Anwar El Ghazi,AVL,26,1441,9.0,6.0,0.0,8.03,5.74,1.75,7.44,2.57,0.50,0.36,0.11,0.61,0.47,0.46,0.16
