Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,34,2730,22.0,17.0,13.0,23.20,18.63,9.79,31.6,11.13,0.76,0.61,0.32,1.09,0.94,1.04,0.37
Son Heung-Min,TOT,34,2961,21.0,21.0,7.0,14.55,14.55,7.80,26.66,9.80,0.44,0.44,0.24,0.68,0.68,0.81,0.30
Cristiano Ronaldo,MUN,30,2468,18.0,15.0,3.0,17.21,14.93,4.42,23.25,7.72,0.63,0.54,0.16,0.79,0.71,0.85,0.28
Harry Kane,TOT,36,3139,16.0,12.0,8.0,19.98,16.93,9.07,29.77,9.02,0.57,0.49,0.26,0.83,0.75,0.85,0.26
Kevin De Bruyne,MCI,29,2124,15.0,15.0,7.0,5.61,5.61,10.09,18.27,8.50,0.24,0.24,0.43,0.67,0.67,0.77,0.36
Sadio Mané,LIV,33,2743,15.0,15.0,2.0,16.41,16.41,5.06,27.15,10.41,0.54,0.54,0.17,0.70,0.70,0.89,0.34
Diogo Jota,LIV,34,2338,15.0,15.0,4.0,17.11,17.11,5.87,25.5,6.88,0.66,0.66,0.23,0.88,0.88,0.98,0.26
Jamie Vardy,LEI,24,1717,14.0,14.0,2.0,8.78,8.78,1.61,10.86,1.43,0.46,0.46,0.08,0.54,0.54,0.57,0.07
Wilfried Zaha,CRY,32,2672,13.0,8.0,1.0,10.03,4.70,4.77,11.89,3.81,0.34,0.16,0.16,0.50,0.32,0.40,0.13
Raheem Sterling,MCI,29,2088,13.0,11.0,4.0,15.78,13.49,4.38,22.45,9.67,0.68,0.58,0.19,0.87,0.77,0.97,0.42
Ivan Toney,BRE,32,2815,12.0,7.0,5.0,11.92,8.12,7.34,12.08,2.39,0.38,0.26,0.23,0.62,0.49,0.39,0.08
Jarrod Bowen,WHU,35,2913,12.0,12.0,10.0,12.86,12.86,5.82,21.63,6.55,0.40,0.40,0.18,0.58,0.58,0.67,0.20
Riyad Mahrez,MCI,27,1409,11.0,7.0,5.0,9.99,6.18,3.84,14.06,6.13,0.64,0.39,0.25,0.88,0.64,0.90,0.39
James Maddison,LEI,34,2398,11.0,11.0,7.0,6.18,6.18,4.82,13.74,5.71,0.23,0.23,0.18,0.41,0.41,0.52,0.21
Bukayo Saka,ARS,37,2953,11.0,9.0,6.0,9.61,8.09,7.54,18.94,8.86,0.29,0.25,0.23,0.52,0.48,0.58,0.27
Teemu Pukki,NOR,36,3188,11.0,8.0,3.0,11.33,9.05,3.98,11.77,1.04,0.32,0.26,0.11,0.43,0.37,0.33,0.03
Mason Mount,CHE,31,2278,11.0,10.0,10.0,7.99,7.23,6.74,17.15,7.37,0.32,0.29,0.27,0.58,0.55,0.68,0.29
Ollie Watkins,AVL,34,2880,11.0,10.0,1.0,11.41,10.65,2.90,16.98,5.54,0.36,0.33,0.09,0.45,0.42,0.53,0.17
