Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,22,1904,16.0,14.0,9.0,16.29,14.01,6.53,23.18,7.72,0.77,0.66,0.31,1.08,0.97,1.10,0.36
Diogo Jota,LIV,23,1688,12.0,12.0,1.0,13.84,13.84,4.07,20.15,5.79,0.74,0.74,0.22,0.95,0.95,1.07,0.31
Raheem Sterling,MCI,21,1412,10.0,8.0,1.0,11.30,9.02,3.34,13.71,5.72,0.72,0.57,0.21,0.93,0.79,0.87,0.36
Son Heung-Min,TOT,19,1679,9.0,9.0,3.0,7.64,7.64,3.58,13.51,4.83,0.41,0.41,0.19,0.60,0.60,0.72,0.26
Jamie Vardy,LEI,16,1325,9.0,9.0,1.0,6.06,6.06,1.18,7.68,1.26,0.41,0.41,0.08,0.49,0.49,0.52,0.09
Cristiano Ronaldo,MUN,21,1663,9.0,7.0,3.0,11.93,10.41,3.43,15.85,4.91,0.65,0.56,0.19,0.83,0.75,0.86,0.27
Michail Antonio,WHU,24,2112,8.0,8.0,6.0,9.54,8.78,4.61,16.24,6.11,0.41,0.37,0.20,0.60,0.57,0.69,0.26
Sadio Mané,LIV,21,1782,8.0,8.0,1.0,11.42,11.42,4.08,18.39,7.30,0.58,0.58,0.21,0.78,0.78,0.93,0.37
Bruno Fernandes,MUN,24,2056,8.0,8.0,5.0,5.51,4.75,7.14,16.72,8.35,0.24,0.21,0.31,0.55,0.52,0.73,0.37
Jarrod Bowen,WHU,25,2142,8.0,8.0,8.0,9.98,9.98,4.90,16.41,4.50,0.42,0.42,0.21,0.63,0.63,0.69,0.19
Neal Maupay,BHA,22,1655,8.0,7.0,2.0,6.37,5.61,1.84,9.39,2.79,0.35,0.31,0.10,0.45,0.41,0.51,0.15
Emile Smith-Rowe,ARS,20,1306,8.0,8.0,2.0,3.65,3.65,2.70,7.35,2.55,0.25,0.25,0.19,0.44,0.44,0.51,0.18
Raphinha,LEE,21,1770,8.0,5.0,2.0,5.57,3.28,4.29,8.65,3.50,0.28,0.17,0.22,0.50,0.39,0.44,0.18
Emmanuel Dennis,WAT,21,1667,8.0,8.0,5.0,3.94,3.94,3.17,7.89,2.06,0.21,0.21,0.17,0.38,0.38,0.43,0.11
Kevin De Bruyne,MCI,18,1188,7.0,7.0,2.0,2.75,2.75,5.13,9.09,4.75,0.21,0.21,0.39,0.60,0.60,0.69,0.36
Riyad Mahrez,MCI,18,977,7.0,4.0,4.0,6.22,3.94,3.30,10.56,4.81,0.57,0.36,0.30,0.88,0.67,0.97,0.44
Bernardo Silva,MCI,24,2060,7.0,7.0,1.0,5.51,5.51,5.17,18.86,10.24,0.24,0.24,0.23,0.47,0.47,0.82,0.45
Mason Mount,CHE,21,1433,7.0,6.0,6.0,5.32,4.56,4.45,10.04,3.74,0.33,0.29,0.28,0.61,0.57,0.63,0.23
Conor Gallagher,CRY,21,1852,7.0,7.0,3.0,6.69,6.69,3.87,11.61,3.82,0.32,0.32,0.19,0.51,0.51,0.56,0.19
Callum Wilson,NEW,15,1201,6.0,5.0,0.0,5.13,4.37,0.44,3.8,0.61,0.38,0.33,0.03,0.42,0.36,0.28,0.05
Wilfried Zaha,CRY,19,1572,6.0,4.0,1.0,4.71,2.42,2.87,7.5,2.74,0.27,0.14,0.16,0.43,0.30,0.43,0.16
James Ward-Prowse,SOU,22,1962,6.0,3.0,4.0,3.29,1.01,2.76,6.94,5.65,0.15,0.05,0.13,0.28,0.17,0.32,0.26
Ivan Toney,BRE,21,1890,6.0,4.0,2.0,5.15,3.63,4.16,6.59,1.27,0.25,0.17,0.20,0.44,0.37,0.31,0.06
Jorginho,CHE,20,1530,6.0,0.0,1.0,5.11,0.55,2.12,10.74,9.95,0.30,0.03,0.12,0.43,0.16,0.63,0.59
Maxwel Cornet,BUR,13,874,6.0,6.0,0.0,1.86,1.86,0.69,3.87,2.16,0.19,0.19,0.07,0.26,0.26,0.40,0.22
Odsonne Edouard,CRY,21,1264,6.0,5.0,4.0,6.15,5.39,1.93,9.28,2.20,0.44,0.38,0.14,0.58,0.52,0.66,0.16
Youri Tielemans,LEI,18,1473,6.0,4.0,2.0,3.70,2.18,2.96,8.58,4.51,0.23,0.13,0.18,0.41,0.31,0.52,0.28
Phil Foden,MCI,17,1252,6.0,6.0,3.0,5.60,5.60,4.91,12.39,4.28,0.40,0.40,0.35,0.76,0.76,0.89,0.31
James Maddison,LEI,22,1533,6.0,6.0,3.0,4.35,4.35,2.71,8.67,3.29,0.26,0.26,0.16,0.41,0.41,0.51,0.19
Bukayo Saka,ARS,22,1672,6.0,6.0,4.0,5.26,5.26,4.43,11.52,4.69,0.28,0.28,0.24,0.52,0.52,0.62,0.25
Teemu Pukki,NOR,23,2018,6.0,4.0,1.0,5.38,3.85,1.62,5.56,0.32,0.24,0.17,0.07,0.31,0.24,0.25,0.01
Che Adams,SOU,18,1205,6.0,6.0,1.0,3.34,3.34,1.58,4.61,0.47,0.25,0.25,0.12,0.37,0.37,0.34,0.03
Armando Broja,SOU,20,1153,6.0,6.0,0.0,4.31,4.31,0.15,4.37,0.84,0.34,0.34,0.01,0.35,0.35,0.34,0.07
Allan Saint-Maximin,NEW,23,1992,5.0,5.0,3.0,4.65,4.65,3.97,10.89,2.60,0.21,0.21,0.18,0.39,0.39,0.49,0.12
Joshua King,WAT,21,1718,5.0,4.0,3.0,7.13,6.36,3.10,9.12,1.22,0.37,0.33,0.16,0.54,0.50,0.48,0.06
Romelu Lukaku,CHE,16,1078,5.0,5.0,0.0,4.91,4.91,2.36,9.07,3.29,0.41,0.41,0.20,0.61,0.61,0.76,0.27
Harry Kane,TOT,21,1789,5.0,4.0,2.0,9.38,8.62,4.14,14.64,3.51,0.47,0.43,0.21,0.68,0.64,0.74,0.18
Demarai Gray,EVE,20,1558,5.0,5.0,2.0,3.24,3.24,2.36,6.87,2.15,0.19,0.19,0.14,0.32,0.32,0.40,0.12
Pablo Fornals,WHU,23,1789,5.0,5.0,2.0,3.18,3.18,4.04,12.22,6.20,0.16,0.16,0.20,0.36,0.36,0.61,0.31
Said Benrahma,WHU,22,1546,5.0,5.0,4.0,4.41,4.41,3.20,10.03,3.06,0.26,0.26,0.19,0.44,0.44,0.58,0.18
Raúl Jiménez,WOL,21,1742,5.0,4.0,2.0,5.22,4.46,2.24,7.68,1.96,0.27,0.23,0.12,0.39,0.35,0.40,0.10
Ismaila Sarr,WAT,13,1082,5.0,5.0,0.0,3.59,2.83,1.14,4.43,1.19,0.30,0.24,0.09,0.39,0.33,0.37,0.10
Mason Greenwood,MUN,18,1305,5.0,5.0,1.0,4.48,4.48,1.33,6.19,1.75,0.31,0.31,0.09,0.40,0.40,0.43,0.12
Ollie Watkins,AVL,20,1701,5.0,5.0,1.0,6.58,6.58,0.96,9.99,3.31,0.35,0.35,0.05,0.40,0.40,0.53,0.18
Jacob Ramsey,AVL,21,1440,5.0,5.0,1.0,2.59,2.59,1.43,6.58,2.89,0.16,0.16,0.09,0.25,0.25,0.41,0.18
Ilkay Gündogan,MCI,17,1176,4.0,4.0,3.0,6.48,6.48,3.74,13.99,5.02,0.50,0.50,0.29,0.78,0.78,1.07,0.38
