Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,9,805,9.0,8.0,1.0,8.86,7.34,1.67,8.14,0.86,0.99,0.82,0.19,1.18,1.01,0.91,0.10
Son Heung-Min,TOT,9,749,7.0,7.0,1.0,3.91,3.91,2.98,8.67,2.94,0.47,0.47,0.36,0.83,0.83,1.04,0.35
Mohamed Salah,LIV,9,795,7.0,4.0,4.0,6.98,3.93,4.79,8.53,2.60,0.79,0.45,0.54,1.33,0.99,0.97,0.29
Jarrod Bowen,WHU,9,810,6.0,6.0,1.0,3.98,3.98,1.26,4.39,1.28,0.44,0.44,0.14,0.58,0.58,0.49,0.14
Alexander Isak,NEW,8,507,6.0,5.0,0.0,6.08,5.32,0.43,5.78,1.15,1.08,0.94,0.08,1.16,1.02,1.03,0.20
Callum Wilson,NEW,8,319,5.0,4.0,0.0,5.28,4.51,0.02,5.14,0.75,1.49,1.27,0.00,1.49,1.28,1.45,0.21
Douglas Luiz,AVL,9,778,5.0,2.0,0.0,2.95,0.67,0.64,5.23,4.72,0.34,0.08,0.07,0.42,0.15,0.61,0.55
Bryan Mbeumo,BRE,9,810,5.0,3.0,1.0,4.67,3.15,1.96,5.7,1.67,0.52,0.35,0.22,0.74,0.57,0.63,0.19
Hee-Chan Hwang,WOL,9,515,5.0,5.0,1.0,2.67,2.67,1.30,4.49,1.32,0.47,0.47,0.23,0.69,0.69,0.79,0.23
Ollie Watkins,AVL,9,789,5.0,5.0,5.0,4.87,4.87,2.45,7.79,1.28,0.56,0.56,0.28,0.83,0.83,0.89,0.15
Dominic Solanke,BOU,9,809,4.0,4.0,1.0,4.39,4.39,0.52,4.97,0.57,0.49,0.49,0.06,0.55,0.55,0.55,0.06
Odsonne Edouard,CRY,8,702,4.0,4.0,0.0,3.62,3.62,0.60,4.12,1.15,0.46,0.46,0.08,0.54,0.54,0.53,0.15
Bukayo Saka,ARS,8,711,4.0,2.0,3.0,4.50,2.98,2.15,5.44,1.72,0.57,0.38,0.27,0.84,0.65,0.69,0.22
Evan Ferguson,BHA,9,445,4.0,4.0,0.0,2.39,2.39,0.50,4.46,1.68,0.48,0.48,0.10,0.58,0.58,0.90,0.34
Julián Álvarez,MCI,9,761,4.0,4.0,3.0,3.36,3.36,1.55,7.08,3.78,0.40,0.40,0.18,0.58,0.58,0.84,0.45
Raheem Sterling,CHE,9,733,3.0,3.0,0.0,2.80,2.80,1.29,7.38,3.83,0.34,0.34,0.16,0.50,0.50,0.91,0.47
Abdoulaye Doucouré,EVE,9,780,3.0,3.0,0.0,4.87,4.87,1.53,5.17,1.35,0.56,0.56,0.18,0.74,0.74,0.60,0.16
Martin Odegaard,ARS,9,796,3.0,1.0,1.0,2.40,0.88,1.35,4.4,3.34,0.27,0.10,0.15,0.42,0.25,0.50,0.38
Chris Wood,NFO,9,218,3.0,3.0,0.0,2.42,2.42,0.23,2.55,0.00,1.00,1.00,0.10,1.10,1.10,1.05,0.00
Leon Bailey,AVL,7,237,3.0,3.0,1.0,1.77,1.77,0.99,3.39,0.96,0.67,0.67,0.38,1.05,1.05,1.29,0.36
Scott McTominay,MUN,6,251,3.0,3.0,0.0,0.73,0.73,0.04,0.44,0.10,0.26,0.26,0.01,0.27,0.27,0.16,0.03
Yoane Wissa,BRE,9,776,3.0,3.0,1.0,4.20,4.20,0.83,5.47,1.70,0.49,0.49,0.10,0.58,0.58,0.63,0.20
Solly March,BHA,7,571,3.0,3.0,1.0,2.72,2.72,0.99,4.91,2.40,0.43,0.43,0.16,0.58,0.58,0.77,0.38
James Maddison,TOT,9,774,3.0,3.0,5.0,2.83,2.83,3.42,9.42,5.10,0.33,0.33,0.40,0.73,0.73,1.10,0.59
Mathias Jensen,BRE,9,723,3.0,3.0,1.0,0.41,0.41,1.78,3.52,2.84,0.05,0.05,0.22,0.27,0.27,0.44,0.35
Lyle Foster,BUR,7,618,3.0,3.0,2.0,1.94,1.94,0.78,2.8,0.54,0.28,0.28,0.11,0.40,0.40,0.41,0.08
Taiwo Awoniyi,NFO,7,506,3.0,3.0,2.0,2.69,2.69,0.68,2.76,0.15,0.48,0.48,0.12,0.60,0.60,0.49,0.03
Anthony Gordon,NEW,8,638,3.0,3.0,2.0,2.49,2.49,2.37,7.1,3.23,0.35,0.35,0.33,0.69,0.69,1.00,0.46
Darwin Núñez,LIV,8,329,3.0,3.0,3.0,3.75,3.75,1.67,5.63,1.12,1.02,1.02,0.46,1.48,1.48,1.54,0.31
Kaoru Mitoma,BHA,9,754,3.0,3.0,3.0,3.47,3.47,2.05,8.76,4.41,0.41,0.41,0.24,0.66,0.66,1.05,0.53
Carlton Morris,LUT,9,784,3.0,1.0,1.0,3.32,1.80,0.79,4.11,2.78,0.38,0.21,0.09,0.47,0.30,0.47,0.32
Pascal Groß,BHA,7,623,2.0,2.0,0.0,0.88,0.88,1.19,6.32,5.28,0.13,0.13,0.17,0.30,0.30,0.91,0.76
Michail Antonio,WHU,9,718,2.0,2.0,1.0,1.31,1.31,0.88,4.54,2.35,0.16,0.16,0.11,0.27,0.27,0.57,0.29
James Ward-Prowse,WHU,8,720,2.0,2.0,3.0,1.86,1.86,2.70,3.94,2.07,0.23,0.23,0.34,0.57,0.57,0.49,0.26
Bruno Fernandes,MUN,9,810,2.0,1.0,2.0,2.88,2.12,3.80,6.0,3.08,0.32,0.24,0.42,0.74,0.66,0.67,0.34
Rodri,MCI,7,584,2.0,2.0,1.0,1.23,1.23,1.68,6.12,5.30,0.19,0.19,0.26,0.45,0.45,0.94,0.82
Declan Rice,ARS,9,766,2.0,2.0,0.0,0.39,0.39,0.76,3.05,2.56,0.05,0.05,0.09,0.14,0.14,0.36,0.30
Dominic Calvert-Lewin,EVE,6,319,2.0,2.0,0.0,2.65,2.65,0.06,1.83,0.06,0.75,0.75,0.02,0.76,0.76,0.52,0.02
Joachim Andersen,CRY,9,810,2.0,2.0,0.0,0.93,0.93,1.17,3.58,3.29,0.10,0.10,0.13,0.23,0.23,0.40,0.37
Eddie Nketiah,ARS,9,611,2.0,2.0,0.0,2.46,2.46,0.32,2.99,0.54,0.36,0.36,0.05,0.41,0.41,0.44,0.08
Moussa Diaby,AVL,9,739,2.0,2.0,3.0,1.75,1.75,4.07,7.3,3.77,0.21,0.21,0.50,0.71,0.71,0.89,0.46
Dejan Kulusevski,TOT,9,810,2.0,2.0,0.0,1.50,1.50,2.36,7.03,4.01,0.17,0.17,0.26,0.43,0.43,0.78,0.45
Bobby Reid,FUL,8,528,2.0,2.0,0.0,2.46,2.46,0.23,2.3,0.11,0.42,0.42,0.04,0.46,0.46,0.39,0.02
Diogo Jota,LIV,8,378,2.0,2.0,0.0,2.30,2.30,0.35,3.03,1.41,0.55,0.55,0.08,0.63,0.63,0.72,0.34
Sean Longstaff,NEW,9,525,2.0,2.0,1.0,1.46,1.46,0.90,5.72,3.58,0.25,0.25,0.15,0.40,0.40,0.98,0.61
Matheus Cunha,WOL,9,740,2.0,2.0,1.0,2.36,2.36,1.33,3.36,0.71,0.29,0.29,0.16,0.45,0.45,0.41,0.09
Cristian Romero,TOT,9,733,2.0,2.0,0.0,0.83,0.83,0.19,5.95,5.88,0.10,0.10,0.02,0.13,0.13,0.73,0.72
Miguel Almirón,NEW,9,596,2.0,2.0,0.0,1.35,1.35,0.42,3.02,1.63,0.20,0.20,0.06,0.27,0.27,0.46,0.25
Leandro Trossard,ARS,5,183,2.0,2.0,0.0,0.44,0.44,0.95,1.81,0.48,0.22,0.22,0.47,0.69,0.69,0.89,0.24
Anssumane Fati,BHA,5,124,2.0,2.0,0.0,2.19,2.19,0.35,3.26,0.80,1.59,1.59,0.25,1.84,1.84,2.37,0.58
João Pedro,BHA,9,471,2.0,1.0,1.0,2.64,1.88,1.85,4.63,1.56,0.50,0.36,0.35,0.86,0.71,0.88,0.30
Tomas Soucek,WHU,8,622,2.0,2.0,1.0,2.97,2.97,0.63,3.77,1.46,0.43,0.43,0.09,0.52,0.52,0.55,0.21
Cole Palmer,CHE,7,329,2.0,0.0,1.0,2.42,0.90,1.41,2.6,0.47,0.66,0.25,0.39,1.05,0.63,0.71,0.13
Sasa Kalajdzic,WOL,5,24,2.0,2.0,0.0,1.14,1.14,0.68,1.9,0.08,4.26,4.26,2.57,6.82,6.82,7.12,0.30
Matthew Cash,AVL,9,806,2.0,2.0,1.0,2.77,2.77,0.67,4.31,2.06,0.31,0.31,0.07,0.38,0.38,0.48,0.23
Nicolas Jackson,CHE,8,578,2.0,2.0,0.0,4.81,4.81,0.66,6.06,1.12,0.75,0.75,0.10,0.85,0.85,0.94,0.17
Luis Díaz,LIV,9,655,2.0,2.0,0.0,2.73,2.73,1.03,5.1,2.92,0.38,0.38,0.14,0.52,0.52,0.70,0.40
Cody Gakpo,LIV,7,339,2.0,2.0,0.0,1.95,1.95,0.21,2.57,0.90,0.52,0.52,0.06,0.57,0.57,0.68,0.24
Mykhailo Mudryk,CHE,8,292,2.0,2.0,0.0,0.59,0.59,0.56,1.24,0.44,0.18,0.18,0.17,0.36,0.36,0.38,0.14
Jhon Durán,AVL,6,42,2.0,2.0,0.0,0.53,0.53,0.01,0.65,0.11,1.13,1.13,0.03,1.15,1.15,1.39,0.24
Simon Adingra,BHA,8,411,2.0,2.0,1.0,1.00,1.00,0.97,2.46,0.62,0.22,0.22,0.21,0.43,0.43,0.54,0.13
Elijah Adebayo,LUT,9,341,2.0,2.0,0.0,0.85,0.85,0.36,1.6,0.57,0.22,0.22,0.09,0.32,0.32,0.42,0.15
Gustavo Hamer,SHU,8,679,2.0,2.0,0.0,0.52,0.52,0.86,1.09,0.45,0.07,0.07,0.11,0.18,0.18,0.14,0.06
Danny Welbeck,BHA,8,428,1.0,1.0,0.0,0.89,0.89,0.34,3.38,2.68,0.19,0.19,0.07,0.26,0.26,0.71,0.56
Marcus Rashford,MUN,9,773,1.0,1.0,1.0,3.39,3.39,1.08,6.13,2.19,0.40,0.40,0.13,0.52,0.52,0.71,0.25
Nathan Aké,MCI,8,467,1.0,1.0,0.0,0.83,0.83,0.57,2.12,1.55,0.16,0.16,0.11,0.27,0.27,0.41,0.30
Christian Eriksen,MUN,8,384,1.0,1.0,1.0,0.22,0.22,0.38,2.1,1.56,0.05,0.05,0.09,0.14,0.14,0.49,0.37
Willian,FUL,8,527,1.0,1.0,0.0,0.87,0.87,0.44,3.57,2.47,0.15,0.15,0.08,0.22,0.22,0.61,0.42
Andreas Pereira,FUL,9,628,1.0,1.0,1.0,0.77,0.77,1.42,2.1,0.66,0.11,0.11,0.20,0.31,0.31,0.30,0.09
Kurt Zouma,WHU,9,810,1.0,1.0,0.0,0.53,0.53,0.04,1.56,1.56,0.06,0.06,0.00,0.06,0.06,0.17,0.17
James Tarkowski,EVE,9,810,1.0,1.0,1.0,0.82,0.82,0.67,2.65,2.47,0.09,0.09,0.07,0.17,0.17,0.29,0.27
Andrew Robertson,LIV,8,720,1.0,1.0,0.0,0.55,0.55,1.14,3.63,2.96,0.07,0.07,0.14,0.21,0.21,0.45,0.37
Oliver McBurnie,SHU,6,432,1.0,0.0,1.0,2.16,1.39,0.85,1.58,0.83,0.45,0.29,0.18,0.63,0.47,0.33,0.17
Raphael Varane,MUN,6,328,1.0,1.0,0.0,0.97,0.97,0.08,2.41,1.54,0.27,0.27,0.02,0.29,0.29,0.66,0.42
Casemiro,MUN,8,655,1.0,1.0,0.0,1.90,1.90,0.53,3.76,2.88,0.26,0.26,0.07,0.33,0.33,0.52,0.40
Bernardo Silva,MCI,6,457,1.0,1.0,1.0,0.46,0.46,1.01,4.26,3.28,0.09,0.09,0.20,0.29,0.29,0.84,0.65
Estupiñán,BHA,6,501,1.0,1.0,3.0,0.96,0.96,2.59,5.43,3.56,0.17,0.17,0.46,0.64,0.64,0.98,0.64
Kai Havertz,ARS,9,474,1.0,0.0,1.0,1.32,0.56,0.59,2.96,2.16,0.25,0.11,0.11,0.36,0.22,0.56,0.41
Jacob Bruun Larsen,BUR,8,125,1.0,1.0,0.0,0.39,0.39,0.10,0.58,0.32,0.28,0.28,0.07,0.35,0.35,0.42,0.23
Gabriel Jesus,ARS,7,363,1.0,1.0,0.0,1.51,1.51,0.19,3.32,1.80,0.38,0.38,0.05,0.42,0.42,0.82,0.45
Richarlison,TOT,9,478,1.0,1.0,3.0,2.93,2.93,0.83,4.11,0.76,0.55,0.55,0.16,0.71,0.71,0.77,0.14
Lewis Dunk,BHA,9,810,1.0,1.0,0.0,1.16,1.16,0.11,5.44,5.43,0.13,0.13,0.01,0.14,0.14,0.60,0.60
Phil Foden,MCI,9,700,1.0,1.0,3.0,0.95,0.95,2.01,4.72,3.26,0.12,0.12,0.26,0.38,0.38,0.61,0.42
Jacob Murphy,NEW,4,98,1.0,1.0,3.0,0.07,0.07,1.46,2.62,1.09,0.07,0.07,1.34,1.41,1.41,2.41,1.00
Pau Torres,AVL,9,780,1.0,1.0,0.0,0.69,0.69,0.09,2.81,2.76,0.08,0.08,0.01,0.09,0.09,0.32,0.32
Pedro Neto,WOL,9,810,1.0,1.0,6.0,1.75,1.75,3.37,4.76,1.11,0.19,0.19,0.37,0.57,0.57,0.53,0.12
Callum Hudson-Odoi,NFO,4,233,1.0,1.0,0.0,0.11,0.11,0.29,1.28,0.95,0.04,0.04,0.11,0.15,0.15,0.49,0.37
Harvey Barnes,NEW,6,169,1.0,1.0,1.0,0.74,0.74,1.11,1.95,0.70,0.40,0.40,0.59,0.99,0.99,1.04,0.37
David Brooks,BOU,8,213,1.0,1.0,0.0,1.53,1.53,0.73,2.86,0.77,0.65,0.65,0.31,0.95,0.95,1.21,0.32
Willy Boly,NFO,8,692,1.0,1.0,0.0,1.04,1.04,0.44,1.62,1.13,0.14,0.14,0.06,0.19,0.19,0.21,0.15
Axel Disasi,CHE,8,720,1.0,1.0,0.0,0.85,0.85,0.16,4.28,4.23,0.11,0.11,0.02,0.13,0.13,0.53,0.53
Naif Aguerd,WHU,8,706,1.0,1.0,0.0,1.24,1.24,0.03,1.95,1.95,0.16,0.16,0.00,0.16,0.16,0.25,0.25
Saman Ghoddos,BRE,4,40,1.0,1.0,0.0,0.07,0.07,0.19,0.1,0.03,0.15,0.15,0.42,0.57,0.57,0.21,0.07
