Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,19,1696,15.0,13.0,9.0,14.75,12.47,6.08,21.24,7.60,0.78,0.66,0.32,1.11,0.98,1.13,0.40
Diogo Jota,LIV,18,1330,10.0,10.0,1.0,11.72,11.72,3.72,17.58,4.75,0.79,0.79,0.25,1.05,1.05,1.19,0.32
Jamie Vardy,LEI,16,1325,9.0,9.0,1.0,6.06,6.06,1.18,7.68,1.26,0.41,0.41,0.08,0.49,0.49,0.52,0.09
Son Heung-Min,TOT,16,1409,8.0,8.0,2.0,6.33,6.33,2.69,10.81,3.43,0.40,0.40,0.17,0.58,0.58,0.69,0.22
Cristiano Ronaldo,MUN,15,1210,8.0,6.0,3.0,9.80,8.27,1.55,11.28,2.76,0.73,0.62,0.12,0.84,0.73,0.84,0.21
Emile Smith-Rowe,ARS,17,1192,8.0,8.0,2.0,3.48,3.48,2.22,6.61,2.40,0.26,0.26,0.17,0.43,0.43,0.50,0.18
Raphinha,LEE,16,1362,8.0,5.0,1.0,4.85,2.56,2.73,6.2,2.99,0.32,0.17,0.18,0.50,0.35,0.41,0.20
Emmanuel Dennis,WAT,16,1274,8.0,8.0,5.0,3.44,3.44,2.55,6.58,1.48,0.24,0.24,0.18,0.42,0.42,0.46,0.10
Michail Antonio,WHU,18,1572,7.0,7.0,5.0,8.17,7.41,4.39,12.97,4.42,0.47,0.42,0.25,0.72,0.68,0.74,0.25
Raheem Sterling,MCI,16,990,7.0,5.0,1.0,7.77,6.25,2.74,11.18,4.57,0.71,0.57,0.25,0.96,0.82,1.02,0.42
Sadio Mané,LIV,19,1623,7.0,7.0,1.0,9.71,9.71,3.06,16.87,6.81,0.54,0.54,0.17,0.71,0.71,0.94,0.38
Neal Maupay,BHA,16,1198,7.0,6.0,0.0,5.86,5.10,1.05,6.9,1.52,0.44,0.38,0.08,0.52,0.46,0.52,0.11
Bernardo Silva,MCI,19,1624,7.0,7.0,1.0,5.16,5.16,4.60,17.14,9.01,0.29,0.29,0.26,0.54,0.54,0.95,0.50
Mason Mount,CHE,17,1155,7.0,6.0,5.0,4.82,4.06,4.04,9.02,3.37,0.38,0.32,0.31,0.69,0.63,0.70,0.26
Callum Wilson,NEW,15,1201,6.0,5.0,0.0,5.13,4.37,0.44,3.8,0.61,0.38,0.33,0.03,0.42,0.36,0.28,0.05
Jorginho,CHE,17,1358,6.0,0.0,1.0,5.06,0.49,2.09,10.24,9.51,0.34,0.03,0.14,0.47,0.17,0.68,0.63
Conor Gallagher,CRY,17,1492,6.0,6.0,3.0,5.41,5.41,3.76,10.33,3.23,0.33,0.33,0.23,0.55,0.55,0.62,0.19
