Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Erling Haaland,MCI,11,945,11.0,9.0,2.0,11.50,9.21,2.59,11.09,1.16,1.09,0.88,0.25,1.34,1.12,1.06,0.11
Son Heung-Min,TOT,11,929,8.0,8.0,1.0,4.82,4.82,3.00,9.63,2.96,0.47,0.47,0.29,0.76,0.76,0.93,0.29
Mohamed Salah,LIV,11,975,8.0,5.0,4.0,7.73,4.68,5.92,11.17,3.55,0.71,0.43,0.55,1.26,0.98,1.03,0.33
Callum Wilson,NEW,10,475,7.0,5.0,0.0,7.31,5.79,0.02,6.4,0.84,1.39,1.10,0.00,1.39,1.10,1.21,0.16
Jarrod Bowen,WHU,11,990,7.0,7.0,1.0,5.00,5.00,1.91,5.9,1.30,0.45,0.45,0.17,0.63,0.63,0.54,0.12
Alexander Isak,NEW,8,507,6.0,5.0,0.0,6.08,5.32,0.43,5.78,1.15,1.08,0.94,0.08,1.16,1.02,1.03,0.20
Bryan Mbeumo,BRE,11,990,6.0,4.0,2.0,5.78,4.26,2.57,7.95,2.88,0.53,0.39,0.23,0.76,0.62,0.72,0.26
Hee-Chan Hwang,WOL,11,695,6.0,6.0,2.0,3.28,3.28,2.05,5.61,1.36,0.42,0.42,0.27,0.69,0.69,0.73,0.18
Douglas Luiz,AVL,11,958,5.0,2.0,1.0,2.96,0.68,0.85,6.62,6.08,0.28,0.06,0.08,0.36,0.14,0.62,0.57
Eddie Nketiah,ARS,11,784,5.0,5.0,0.0,3.81,3.81,0.34,3.74,0.58,0.44,0.44,0.04,0.48,0.48,0.43,0.07
Ollie Watkins,AVL,11,969,5.0,5.0,5.0,6.41,6.41,3.14,10.21,1.47,0.59,0.59,0.29,0.89,0.89,0.95,0.14
Nicolas Jackson,CHE,10,758,5.0,5.0,0.0,7.55,7.55,0.74,8.33,1.19,0.90,0.90,0.09,0.98,0.98,0.99,0.14
Evan Ferguson,BHA,11,597,5.0,5.0,0.0,2.52,2.52,0.56,4.79,1.83,0.38,0.38,0.08,0.46,0.46,0.72,0.28
Dominic Solanke,BOU,11,988,4.0,4.0,1.0,4.81,4.81,0.52,5.32,0.57,0.44,0.44,0.05,0.49,0.49,0.48,0.05
Odsonne Edouard,CRY,10,871,4.0,4.0,0.0,3.73,3.73,0.65,4.24,1.19,0.38,0.38,0.07,0.45,0.45,0.44,0.12
Bukayo Saka,ARS,10,877,4.0,2.0,3.0,4.52,2.99,2.23,5.75,1.92,0.46,0.31,0.23,0.69,0.54,0.59,0.20
Anthony Gordon,NEW,10,818,4.0,4.0,2.0,3.55,3.55,2.39,8.36,3.41,0.39,0.39,0.26,0.65,0.65,0.92,0.38
Darwin Núñez,LIV,10,503,4.0,4.0,3.0,6.63,6.63,1.73,8.6,1.62,1.19,1.19,0.31,1.50,1.50,1.54,0.29
Julián Álvarez,MCI,11,926,4.0,4.0,3.0,3.57,3.57,1.98,9.27,5.63,0.35,0.35,0.19,0.54,0.54,0.90,0.55
Raheem Sterling,CHE,11,913,3.0,3.0,1.0,3.32,3.32,1.93,8.71,4.44,0.33,0.33,0.19,0.52,0.52,0.86,0.44
Bruno Fernandes,MUN,11,990,3.0,2.0,2.0,3.19,2.43,3.89,6.77,3.66,0.29,0.22,0.35,0.64,0.57,0.62,0.33
Abdoulaye Doucouré,EVE,11,960,3.0,3.0,0.0,5.30,5.30,1.55,5.62,1.42,0.50,0.50,0.14,0.64,0.64,0.53,0.13
Martin Odegaard,ARS,9,796,3.0,1.0,1.0,2.40,0.88,1.35,4.4,3.34,0.27,0.10,0.15,0.42,0.25,0.50,0.38
Bernardo Silva,MCI,8,636,3.0,3.0,2.0,1.10,1.10,2.36,7.5,5.30,0.16,0.16,0.33,0.49,0.49,1.06,0.75
Chris Wood,NFO,9,218,3.0,3.0,0.0,2.42,2.42,0.23,2.55,0.00,1.00,1.00,0.10,1.10,1.10,1.05,0.00
Leon Bailey,AVL,9,320,3.0,3.0,2.0,2.34,2.34,1.71,4.8,1.20,0.66,0.66,0.48,1.14,1.14,1.35,0.34
Dominic Calvert-Lewin,EVE,8,499,3.0,3.0,0.0,2.87,2.87,0.35,2.36,0.08,0.52,0.52,0.06,0.58,0.58,0.43,0.01
Scott McTominay,MUN,8,431,3.0,3.0,0.0,0.97,0.97,0.04,0.81,0.23,0.20,0.20,0.01,0.21,0.21,0.17,0.05
Yoane Wissa,BRE,11,945,3.0,3.0,1.0,4.33,4.33,0.94,6.01,2.18,0.41,0.41,0.09,0.50,0.50,0.57,0.21
