Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,13,1170,11.0,10.0,8.0,9.15,8.38,5.01,16.18,6.36,0.70,0.64,0.39,1.09,1.03,1.24,0.49
Jamie Vardy,LEI,13,1123,9.0,9.0,1.0,5.41,5.41,0.76,6.61,1.10,0.43,0.43,0.06,0.49,0.49,0.53,0.09
Sadio Mané,LIV,13,1088,7.0,7.0,1.0,7.24,7.24,2.25,13.88,5.98,0.60,0.60,0.19,0.78,0.78,1.15,0.49
Diogo Jota,LIV,12,856,7.0,7.0,1.0,7.49,7.49,2.56,13.48,4.37,0.79,0.79,0.27,1.06,1.06,1.42,0.46
Michail Antonio,WHU,12,1080,6.0,6.0,3.0,6.60,5.84,3.12,10.11,2.82,0.55,0.49,0.26,0.81,0.75,0.84,0.24
Joshua King,WAT,11,818,5.0,4.0,2.0,5.67,4.91,1.89,6.05,0.47,0.62,0.54,0.21,0.83,0.75,0.67,0.05
Maxwel Cornet,BUR,7,463,5.0,5.0,0.0,1.19,1.19,0.59,2.95,1.62,0.23,0.23,0.11,0.34,0.34,0.57,0.32
Ismaila Sarr,WAT,12,1039,5.0,5.0,0.0,3.51,2.75,1.14,4.37,1.19,0.30,0.24,0.10,0.40,0.34,0.38,0.10
Raphinha,LEE,11,918,5.0,5.0,0.0,2.19,2.19,2.00,4.36,1.76,0.22,0.22,0.20,0.41,0.41,0.43,0.17
Emmanuel Dennis,WAT,12,914,5.0,5.0,5.0,2.78,2.78,1.82,5.1,1.31,0.27,0.27,0.18,0.45,0.45,0.50,0.13
Pierre-Emerick Aubameyang,ARS,12,962,4.0,4.0,1.0,6.17,4.65,0.80,4.72,0.96,0.58,0.43,0.07,0.65,0.51,0.44,0.09
Son Heung-Min,TOT,11,972,4.0,4.0,1.0,3.41,3.41,0.96,5.29,1.96,0.32,0.32,0.09,0.40,0.40,0.49,0.18
Callum Wilson,NEW,9,782,4.0,4.0,0.0,3.82,3.82,0.14,2.79,0.13,0.44,0.44,0.02,0.46,0.46,0.32,0.01
Roberto Firmino,LIV,8,369,4.0,4.0,1.0,3.56,3.56,0.73,6.88,2.71,0.87,0.87,0.18,1.05,1.05,1.68,0.66
Wilfried Zaha,CRY,12,996,4.0,2.0,1.0,3.53,2.01,1.88,5.93,2.34,0.32,0.18,0.17,0.49,0.35,0.54,0.21
Christian Benteke,CRY,13,852,4.0,4.0,1.0,3.81,3.81,1.63,5.59,1.08,0.40,0.40,0.17,0.58,0.58,0.59,0.11
Ivan Toney,BRE,13,1170,4.0,2.0,2.0,3.87,2.34,3.29,4.81,1.05,0.30,0.18,0.25,0.55,0.43,0.37,0.08
Bruno Fernandes,MUN,13,1131,4.0,4.0,3.0,2.48,1.71,3.75,8.72,4.61,0.20,0.14,0.30,0.50,0.44,0.69,0.37
Pablo Fornals,WHU,13,1130,4.0,4.0,1.0,2.86,2.86,2.11,7.75,3.25,0.23,0.23,0.17,0.40,0.40,0.62,0.26
Cristiano Ronaldo,MUN,10,760,4.0,4.0,2.0,4.96,4.96,1.44,7.21,1.60,0.59,0.59,0.17,0.76,0.76,0.85,0.19
