Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Dominic Calvert-Lewin,EVE,10,883,10,10,0,7.24,7.24,0.51,8.04,2.11,0.74,0.74,0.05,0.79,0.79,0.82,0.22
Son Heung-Min,TOT,10,836,9,9,2,3.86,3.86,1.8,6.72,2.58,0.42,0.42,0.19,0.61,0.61,0.72,0.28
Jamie Vardy,LEI,9,739,8,3,2,8.31,3.75,1.13,4.46,0.53,1.01,0.46,0.14,1.15,0.59,0.54,0.06
Mohamed Salah,LIV,9,786,8,4,1,6.02,2.97,2.11,7.03,2.78,0.69,0.34,0.24,0.93,0.58,0.81,0.32
Callum Wilson,NEW,9,793,7,4,2,6.78,4.5,1.04,5.85,0.33,0.77,0.51,0.12,0.89,0.63,0.66,0.04
Harry Kane,TOT,10,897,7,5,9,6.85,5.33,4.28,8.19,1.15,0.69,0.53,0.43,1.12,0.96,0.82,0.12
Patrick Bamford,LEE,10,856,7,7,1,6.47,6.47,0.44,7.61,1.04,0.68,0.68,0.05,0.73,0.73,0.8,0.11
Bruno Fernandes,MUN,9,754,7,4,3,4.9,1.85,3.4,5.4,0.97,0.58,0.22,0.41,0.99,0.63,0.64,0.12
Ollie Watkins,AVL,9,810,6,5,1,6.11,4.59,1.29,6.57,1.83,0.68,0.51,0.14,0.82,0.65,0.73,0.2
Wilfried Zaha,CRY,8,720,5,3,2,4.22,2.7,2.18,5.27,0.8,0.53,0.34,0.27,0.8,0.61,0.66,0.1
Jack Grealish,AVL,9,810,5,5,5,3.14,3.14,3.88,7.38,2.58,0.35,0.35,0.43,0.78,0.78,0.82,0.29
Danny Ings,SOU,7,626,5,4,2,2.48,1.72,0.39,2.36,0.51,0.36,0.25,0.06,0.41,0.3,0.34,0.07
Diogo Jota,LIV,8,482,5,5,0,2.63,2.63,1.38,5,1.59,0.49,0.49,0.26,0.75,0.75,0.93,0.3
Timo Werner,CHE,10,853,4,4,2,3.99,3.99,1.25,5.7,1.11,0.42,0.42,0.13,0.55,0.55,0.6,0.12
Riyad Mahrez,MCI,7,597,4,4,1,2.18,2.18,1.4,5.26,2.82,0.33,0.33,0.21,0.54,0.54,0.79,0.42
Sadio Mané,LIV,9,735,4,4,1,4.57,4.57,1.34,6.92,1.71,0.56,0.56,0.16,0.72,0.72,0.85,0.21
James Ward-Prowse,SOU,10,900,4,4,2,0.71,0.71,1.19,2.45,2.01,0.07,0.07,0.12,0.19,0.19,0.24,0.2
Jarrod Bowen,WHU,10,844,4,4,1,2.93,2.93,1.03,5.04,2.01,0.31,0.31,0.11,0.42,0.42,0.54,0.21
Neal Maupay,BHA,9,736,4,2,1,6.18,3.89,0.87,6.13,1.81,0.76,0.48,0.11,0.86,0.58,0.75,0.22
Raúl Jiménez,WOL,10,824,4,4,0,2.36,2.36,0.63,3.68,1.23,0.26,0.26,0.07,0.33,0.33,0.4,0.13
Michail Antonio,WHU,7,537,3,3,0,2.96,2.96,0.34,3.67,0.63,0.5,0.5,0.06,0.55,0.55,0.62,0.11
Tammy Abraham,CHE,9,547,3,3,1,3.38,3.38,0.72,3.25,0.16,0.56,0.56,0.12,0.67,0.67,0.53,0.03
Kurt Zouma,CHE,9,810,3,3,0,0.64,0.64,0.02,1.32,1.32,0.07,0.07,0,0.07,0.07,0.15,0.15
Jorginho,CHE,7,459,3,0,1,3.12,0.07,0.15,1.37,1.37,0.61,0.01,0.03,0.64,0.04,0.27,0.27
James Rodríguez,EVE,9,771,3,3,3,2.09,2.09,3.4,6.86,4.14,0.24,0.24,0.4,0.64,0.64,0.8,0.48
Alexandre Lacazette,ARS,8,496,3,3,0,2.7,2.7,0.31,3.21,0.33,0.49,0.49,0.06,0.55,0.55,0.58,0.06
Edinson Cavani,MUN,5,118,3,3,1,1.49,1.49,0.29,1.69,0.85,1.13,1.13,0.22,1.35,1.35,1.29,0.65
Youri Tielemans,LEI,10,900,3,1,0,2.46,0.94,0.15,3.31,2.55,0.25,0.09,0.02,0.26,0.11,0.33,0.26
Pedro Neto,WOL,10,769,3,3,2,1.71,1.71,1.86,4.79,2,0.2,0.2,0.22,0.42,0.42,0.56,0.23
Harvey Barnes,LEI,10,720,3,3,1,2.99,2.99,0.18,2.71,0.16,0.37,0.37,0.02,0.4,0.4,0.34,0.02
Bobby Reid,FUL,9,542,3,3,0,2.09,2.09,0.06,3.05,0.94,0.35,0.35,0.01,0.36,0.36,0.51,0.16
Che Adams,SOU,10,871,3,3,3,3.57,3.57,2.07,4.89,0.85,0.37,0.37,0.21,0.58,0.58,0.51,0.09
Jannik Vestergaard,SOU,9,762,2,2,0,0.5,0.5,0.61,1.39,1.39,0.06,0.06,0.07,0.13,0.13,0.16,0.16
Pierre-Emerick Aubameyang,ARS,10,897,2,1,1,1.85,1.09,1.33,3.16,0.85,0.19,0.11,0.13,0.32,0.24,0.32,0.09
Roberto Firmino,LIV,10,819,2,2,2,4.27,4.27,1.11,8.17,3.79,0.47,0.47,0.12,0.59,0.59,0.9,0.42
Marcus Rashford,MUN,9,800,2,2,4,2.8,2.8,1.09,4.56,1.46,0.31,0.31,0.12,0.44,0.44,0.51,0.16
Ross Barkley,AVL,8,489,2,2,1,1.53,1.53,1.88,3.77,0.76,0.28,0.28,0.35,0.63,0.63,0.69,0.14
Raheem Sterling,MCI,8,640,2,2,1,1.68,1.68,1.73,5.49,3.33,0.24,0.24,0.24,0.48,0.48,0.77,0.47
Aleksandar Mitrovic,FUL,10,687,2,1,2,3.85,2.32,1.6,3.91,0.51,0.5,0.3,0.21,0.71,0.51,0.51,0.07
