Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,22,1836,16.0,10.0,3.0,12.21,7.65,3.77,14.78,5.98,0.60,0.37,0.18,0.78,0.56,0.72,0.29
Son Heung-Min,TOT,22,1909,13.0,13.0,6.0,8.07,8.07,4.39,12.28,3.64,0.38,0.38,0.21,0.59,0.59,0.58,0.17
Harry Kane,TOT,20,1755,13.0,10.0,11.0,11.69,9.41,5.51,14.02,3.25,0.60,0.48,0.28,0.88,0.77,0.72,0.17
Bruno Fernandes,MUN,23,1939,13.0,7.0,9.0,10.90,5.57,8.65,17.35,7.03,0.51,0.26,0.40,0.91,0.66,0.81,0.33
Dominic Calvert-Lewin,EVE,20,1774,13.0,13.0,0.0,12.63,12.63,0.71,12.05,2.63,0.64,0.64,0.04,0.68,0.68,0.61,0.13
Patrick Bamford,LEE,22,1891,12.0,11.0,5.0,12.36,11.60,2.49,16.0,2.72,0.59,0.55,0.12,0.71,0.67,0.76,0.13
Jamie Vardy,LEI,19,1510,11.0,5.0,5.0,12.85,7.52,2.15,9.31,0.84,0.77,0.45,0.13,0.89,0.58,0.55,0.05
Callum Wilson,NEW,21,1818,10.0,6.0,5.0,11.65,8.60,2.44,11.3,0.65,0.58,0.43,0.12,0.70,0.55,0.56,0.03
Ollie Watkins,AVL,21,1890,10.0,9.0,2.0,12.25,10.73,2.94,15.16,4.09,0.58,0.51,0.14,0.72,0.65,0.72,0.19
Ilkay Gündogan,MCI,17,1313,9.0,8.0,1.0,6.54,5.01,2.78,11.71,5.84,0.45,0.34,0.19,0.64,0.53,0.80,0.40
Wilfried Zaha,CRY,19,1673,9.0,7.0,2.0,7.23,5.71,2.52,9.73,2.20,0.39,0.31,0.14,0.52,0.44,0.52,0.12
Marcus Rashford,MUN,23,1866,8.0,8.0,6.0,7.38,7.38,2.10,14.03,6.27,0.36,0.36,0.10,0.46,0.46,0.68,0.30
Raheem Sterling,MCI,20,1621,8.0,8.0,4.0,8.29,7.53,4.27,17.07,8.53,0.46,0.42,0.24,0.70,0.66,0.95,0.47
Alexandre Lacazette,ARS,20,1328,8.0,7.0,2.0,8.16,7.39,1.52,10.99,2.41,0.55,0.50,0.10,0.66,0.60,0.74,0.16
Tomas Soucek,WHU,23,2070,8.0,8.0,0.0,6.24,6.24,0.53,9.16,5.03,0.27,0.27,0.02,0.29,0.29,0.40,0.22
Sadio Mané,LIV,20,1694,7.0,7.0,3.0,8.62,8.62,3.95,15.05,3.75,0.46,0.46,0.21,0.67,0.67,0.80,0.20
Danny Ings,SOU,17,1388,7.0,5.0,3.0,5.62,4.10,1.89,6.53,1.14,0.36,0.27,0.12,0.49,0.39,0.42,0.07
Neal Maupay,BHA,21,1544,7.0,4.0,1.0,10.58,7.53,2.08,11.3,2.52,0.62,0.44,0.12,0.74,0.56,0.66,0.15
Harvey Barnes,LEI,22,1719,7.0,7.0,3.0,5.46,5.46,1.29,7.1,1.37,0.29,0.29,0.07,0.35,0.35,0.37,0.07
Roberto Firmino,LIV,23,1819,6.0,6.0,4.0,8.75,8.75,3.03,15.71,5.68,0.43,0.43,0.15,0.58,0.58,0.78,0.28
Jack Grealish,AVL,21,1890,6.0,6.0,10.0,5.04,5.04,8.95,16.59,6.44,0.24,0.24,0.43,0.67,0.67,0.79,0.31
Tammy Abraham,CHE,18,944,6.0,6.0,1.0,5.38,5.38,0.72,7.18,2.11,0.51,0.51,0.07,0.58,0.58,0.68,0.20
Edinson Cavani,MUN,16,744,6.0,6.0,2.0,6.29,6.29,1.56,8.64,1.91,0.76,0.76,0.19,0.95,0.95,1.04,0.23
James Maddison,LEI,21,1487,6.0,6.0,5.0,2.59,2.59,3.60,7.65,4.21,0.16,0.16,0.22,0.37,0.37,0.46,0.25
