Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Mohamed Salah,LIV,20,1656,15.0,10.0,3.0,10.61,6.81,3.77,13.94,5.98,0.58,0.37,0.20,0.78,0.57,0.76,0.33
Son Heung-Min,TOT,20,1729,12.0,12.0,6.0,7.43,7.43,4.29,11.2,3.16,0.39,0.39,0.22,0.61,0.61,0.58,0.16
Harry Kane,TOT,19,1665,12.0,9.0,11.0,10.78,8.50,5.41,12.53,2.77,0.58,0.46,0.29,0.88,0.75,0.68,0.15
Jamie Vardy,LEI,18,1482,11.0,5.0,5.0,12.79,7.46,2.15,9.31,0.84,0.78,0.45,0.13,0.91,0.58,0.57,0.05
Patrick Bamford,LEE,20,1711,11.0,10.0,4.0,11.12,10.36,2.33,14.46,2.53,0.58,0.54,0.12,0.71,0.67,0.76,0.13
Bruno Fernandes,MUN,21,1759,11.0,6.0,7.0,9.55,4.98,7.28,14.87,5.51,0.49,0.25,0.37,0.86,0.63,0.76,0.28
Dominic Calvert-Lewin,EVE,18,1594,11.0,11.0,0.0,10.72,10.72,0.64,11.2,2.63,0.61,0.61,0.04,0.64,0.64,0.63,0.15
Callum Wilson,NEW,19,1693,10.0,6.0,4.0,11.23,8.18,2.40,10.74,0.54,0.60,0.44,0.13,0.72,0.56,0.57,0.03
Wilfried Zaha,CRY,18,1613,9.0,7.0,2.0,7.23,5.71,2.52,9.73,2.20,0.40,0.32,0.14,0.54,0.46,0.54,0.12
Alexandre Lacazette,ARS,18,1216,8.0,7.0,1.0,8.16,7.39,1.32,10.64,2.27,0.60,0.55,0.10,0.70,0.64,0.79,0.17
Ollie Watkins,AVL,19,1710,8.0,7.0,2.0,11.39,9.87,2.85,13.71,3.59,0.60,0.52,0.15,0.75,0.67,0.72,0.19
Ilkay Gündogan,MCI,15,1133,7.0,6.0,0.0,4.07,3.31,1.63,8.58,4.96,0.32,0.26,0.13,0.45,0.39,0.68,0.39
Marcus Rashford,MUN,21,1714,7.0,7.0,5.0,6.44,6.44,1.44,10.95,4.23,0.34,0.34,0.08,0.41,0.41,0.58,0.22
Sadio Mané,LIV,19,1604,7.0,7.0,3.0,8.46,8.46,3.91,14.87,3.69,0.47,0.47,0.22,0.69,0.69,0.83,0.21
Danny Ings,SOU,15,1226,7.0,5.0,3.0,4.74,3.21,1.86,5.68,1.12,0.35,0.24,0.14,0.48,0.37,0.42,0.08
Neal Maupay,BHA,19,1397,7.0,4.0,1.0,10.30,7.25,1.94,10.92,2.43,0.66,0.47,0.12,0.79,0.59,0.70,0.16
Harvey Barnes,LEI,20,1552,7.0,7.0,3.0,5.05,5.05,1.26,6.55,1.23,0.29,0.29,0.07,0.37,0.37,0.38,0.07
Tomas Soucek,WHU,21,1890,7.0,7.0,0.0,5.71,5.71,0.41,7.35,3.59,0.27,0.27,0.02,0.29,0.29,0.35,0.17
Roberto Firmino,LIV,21,1649,6.0,6.0,4.0,8.49,8.49,3.01,14.92,5.18,0.46,0.46,0.16,0.63,0.63,0.81,0.28
Raheem Sterling,MCI,18,1441,6.0,6.0,4.0,6.48,5.72,3.58,14.36,8.31,0.40,0.36,0.22,0.63,0.58,0.90,0.52
Jack Grealish,AVL,19,1710,6.0,6.0,9.0,4.92,4.92,8.20,15.32,5.80,0.26,0.26,0.43,0.69,0.69,0.81,0.31
Tammy Abraham,CHE,18,944,6.0,6.0,1.0,5.38,5.38,0.72,7.18,2.11,0.51,0.51,0.07,0.58,0.58,0.68,0.20
James Maddison,LEI,19,1307,6.0,6.0,3.0,2.17,2.17,2.18,5.8,3.16,0.15,0.15,0.15,0.30,0.30,0.40,0.22
Pierre-Emerick Aubameyang,ARS,17,1516,5.0,4.0,1.0,5.47,4.71,1.50,9.36,3.35,0.32,0.28,0.09,0.41,0.37,0.56,0.20
Michail Antonio,WHU,13,919,5.0,5.0,1.0,6.23,6.23,1.46,8.46,1.22,0.61,0.61,0.14,0.75,0.75,0.83,0.12
Riyad Mahrez,MCI,14,946,5.0,5.0,2.0,3.69,3.69,4.13,10.47,3.92,0.35,0.35,0.39,0.74,0.74,1.00,0.37
Jarrod Bowen,WHU,21,1654,5.0,5.0,3.0,4.54,4.54,2.53,8.1,2.59,0.25,0.25,0.14,0.38,0.38,0.44,0.14
Anwar El Ghazi,AVL,12,516,5.0,3.0,0.0,4.59,3.07,0.87,3.63,1.07,0.80,0.54,0.15,0.95,0.69,0.63,0.19
Youri Tielemans,LEI,21,1832,5.0,3.0,2.0,3.17,1.65,1.01,7.36,5.29,0.16,0.08,0.05,0.21,0.13,0.36,0.26
Bobby Reid,FUL,18,1280,5.0,5.0,0.0,3.56,3.56,0.24,4.71,1.41,0.25,0.25,0.02,0.27,0.27,0.33,0.10
Diogo Jota,LIV,9,496,5.0,5.0,0.0,2.63,2.63,1.44,5.12,1.65,0.48,0.48,0.26,0.74,0.74,0.93,0.30
Matheus Pereira,WBA,17,1282,5.0,3.0,3.0,2.91,1.39,2.16,2.77,0.79,0.20,0.10,0.15,0.36,0.25,0.19,0.06
Bukayo Saka,ARS,18,1512,5.0,5.0,2.0,5.11,5.11,3.17,11.74,4.83,0.30,0.30,0.19,0.49,0.49,0.70,0.29
David McGoldrick,SHU,19,1216,5.0,5.0,1.0,3.68,3.68,0.79,5.76,2.61,0.27,0.27,0.06,0.33,0.33,0.43,0.19
